STOCK,50000000.0
alpha,0.178
annualized_returns,0.283
benchmark_annualized_returns,0.076
benchmark_total_returns,0.238
beta,0.973
cash,83265.733
downside_risk,0.031
end_date,2019-12-31
information_ratio,3.48
max_drawdown,0.16
run_type,BACKTEST
sharpe,1.328
sortino,0.495
start_date,2017-01-03
strategy_file,../src/my_po.py
strategy_name,my_po
total_returns,1.059
total_value,102962525.224
tracking_error,0.051
unit_net_value,2.059
units,50000000.0
volatility,0.181
