datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2018-04-02 15:00:00,18.215558400000003,15848482960474,5.992,3800.0,600782.XSHG,15848482961208,OPEN,BUY,新钢股份,0.0,2018-04-02 15:00:00,18.215558400000003
2018-04-02 15:00:00,17.102937600000004,15848482960475,35.631,600.0,601155.XSHG,15848482961210,OPEN,BUY,新城控股,0.0,2018-04-02 15:00:00,17.102937600000004
2018-04-02 15:00:00,9.835632,15848482960476,61.473,200.0,000423.XSHE,15848482961212,OPEN,BUY,东阿阿胶,0.0,2018-04-02 15:00:00,9.835632
2018-04-02 15:00:00,17.5838976,15848482960477,54.95,400.0,601888.XSHG,15848482961214,OPEN,BUY,中国国旅,0.0,2018-04-02 15:00:00,17.5838976
2018-04-02 15:00:00,15.35064,15848482960478,95.942,200.0,000538.XSHE,15848482961216,OPEN,BUY,云南白药,0.0,2018-04-02 15:00:00,15.35064
2018-04-02 15:00:00,8.89776,15848482960479,22.244,500.0,600518.XSHG,15848482961218,OPEN,BUY,ST康美,0.0,2018-04-02 15:00:00,8.89776
2018-04-02 15:00:00,5.0,15848482960480,13.026,100.0,002081.XSHE,15848482961220,OPEN,BUY,金螳螂,0.0,2018-04-02 15:00:00,5.0
2018-04-09 15:00:00,14.4480384,15848482960481,15.05,1200.0,600801.XSHG,15848482961225,OPEN,BUY,华新水泥,0.0,2018-04-09 15:00:00,14.4480384
2018-04-09 15:00:00,16.308552,15848482960482,40.771,500.0,002415.XSHE,15848482961227,OPEN,BUY,海康威视,0.0,2018-04-09 15:00:00,16.308552
2018-04-09 15:00:00,14.412768,15848482960483,36.032,500.0,600487.XSHG,15848482961229,OPEN,BUY,亨通光电,0.0,2018-04-09 15:00:00,14.412768
2018-04-09 15:00:00,8.496960000000001,15848482960484,53.106,200.0,002008.XSHE,15848482961231,OPEN,BUY,大族激光,0.0,2018-04-09 15:00:00,8.496960000000001
2018-04-09 15:00:00,5.0,15848482960485,11.162,100.0,600383.XSHG,15848482961233,OPEN,BUY,金地集团,0.0,2018-04-09 15:00:00,5.0
2018-04-09 15:00:00,5.0,15848482960486,3.858,100.0,601988.XSHG,15848482961235,OPEN,BUY,中国银行,0.0,2018-04-09 15:00:00,5.0
2018-04-23 15:00:00,5.0,15848482960487,14.098,100.0,600801.XSHG,15848482961244,OPEN,BUY,华新水泥,0.0,2018-04-23 15:00:00,5.0
2018-04-23 15:00:00,5.0,15848482960488,11.262,100.0,600383.XSHG,15848482961246,OPEN,BUY,金地集团,0.0,2018-04-23 15:00:00,5.0
2018-05-02 15:00:00,25.835568000000002,15848482960489,14.679,2200.0,600801.XSHG,15848482961252,OPEN,BUY,华新水泥,0.0,2018-05-02 15:00:00,25.835568000000002
2018-05-02 15:00:00,12.543436799999998,15848482960490,39.198,400.0,002415.XSHE,15848482961254,OPEN,BUY,海康威视,0.0,2018-05-02 15:00:00,12.543436799999998
2018-05-02 15:00:00,5.0,15848482960491,11.232,100.0,600383.XSHG,15848482961256,OPEN,BUY,金地集团,0.0,2018-05-02 15:00:00,5.0
2018-05-07 15:00:00,26.4528,15848482960492,15.03,2200.0,600801.XSHG,15848482961262,OPEN,BUY,华新水泥,0.0,2018-05-07 15:00:00,26.4528
2018-05-07 15:00:00,28.345377600000003,15848482960493,39.369,900.0,002415.XSHE,15848482961264,OPEN,BUY,海康威视,0.0,2018-05-07 15:00:00,28.345377600000003
2018-05-07 15:00:00,13.506960000000001,15848482960494,33.767,500.0,600487.XSHG,15848482961266,OPEN,BUY,亨通光电,0.0,2018-05-07 15:00:00,13.506960000000001
2018-05-07 15:00:00,5.0,15848482960495,6.042,100.0,600782.XSHG,15848482961268,OPEN,BUY,新钢股份,0.0,2018-05-07 15:00:00,5.0
2018-05-14 15:00:00,5.863704000000001,15848482960496,14.659,500.0,600801.XSHG,15848482961274,OPEN,BUY,华新水泥,0.0,2018-05-14 15:00:00,5.863704000000001
2018-05-14 15:00:00,5.0,15848482960497,5.882,100.0,600782.XSHG,15848482961276,OPEN,BUY,新钢股份,0.0,2018-05-14 15:00:00,5.0
2018-05-21 15:00:00,22.053619200000004,15848482960498,14.509,1900.0,600801.XSHG,15848482961281,OPEN,BUY,华新水泥,0.0,2018-05-21 15:00:00,22.053619200000004
2018-05-21 15:00:00,5.0,15848482960499,42.084,100.0,002415.XSHE,15848482961283,OPEN,BUY,海康威视,0.0,2018-05-21 15:00:00,5.0
2018-05-21 15:00:00,5.0,15848482960500,18.777,100.0,601238.XSHG,15848482961285,OPEN,BUY,广汽集团,0.0,2018-05-21 15:00:00,5.0
2018-05-21 15:00:00,5.0,15848482960501,5.761,100.0,600782.XSHG,15848482961287,OPEN,BUY,新钢股份,0.0,2018-05-21 15:00:00,5.0
2018-05-28 15:00:00,28.01592,15848482960502,14.008,2500.0,600801.XSHG,15848482961293,OPEN,BUY,华新水泥,0.0,2018-05-28 15:00:00,28.01592
2018-05-28 15:00:00,30.989856,15848482960503,38.737,1000.0,002415.XSHE,15848482961295,OPEN,BUY,海康威视,0.0,2018-05-28 15:00:00,30.989856
2018-05-28 15:00:00,27.791472,15848482960504,34.739,1000.0,600487.XSHG,15848482961297,OPEN,BUY,亨通光电,0.0,2018-05-28 15:00:00,27.791472
2018-05-28 15:00:00,26.539372800000002,15848482960505,55.29,600.0,002008.XSHE,15848482961299,OPEN,BUY,大族激光,0.0,2018-05-28 15:00:00,26.539372800000002
2018-05-28 15:00:00,29.09808,15848482960506,36.373,1000.0,002271.XSHE,15848482961301,OPEN,BUY,东方雨虹,0.0,2018-05-28 15:00:00,29.09808
2018-05-28 15:00:00,28.084857600000003,15848482960507,18.477,1900.0,601238.XSHG,15848482961303,OPEN,BUY,广汽集团,0.0,2018-05-28 15:00:00,28.084857600000003
2018-05-28 15:00:00,28.434355200000002,15848482960508,44.429,800.0,601336.XSHG,15848482961305,OPEN,BUY,新华保险,0.0,2018-05-28 15:00:00,28.434355200000002
2018-05-28 15:00:00,5.0,15848482960509,10.671,100.0,600383.XSHG,15848482961307,OPEN,BUY,金地集团,0.0,2018-05-28 15:00:00,5.0
2018-05-28 15:00:00,5.0,15848482960510,3.828,100.0,601988.XSHG,15848482961309,OPEN,BUY,中国银行,0.0,2018-05-28 15:00:00,5.0
2018-06-04 15:00:00,457.131904,15848482960511,27.146,21050.0,300072.XSHE,15848482961314,CLOSE,SELL,三聚环保,571.41488,2018-06-04 15:00:00,1028.5467840000001
2018-06-04 15:00:00,849.91660032,15848482960512,40.0,26560.0,600309.XSHG,15848482961315,CLOSE,SELL,万华化学,1062.3957504,2018-06-04 15:00:00,1912.31235072
2018-06-04 15:00:00,40.092024,15848482960513,14.319,3500.0,600801.XSHG,15848482961317,OPEN,BUY,华新水泥,0.0,2018-06-04 15:00:00,40.092024
2018-06-04 15:00:00,43.902028800000004,15848482960514,39.198,1400.0,002415.XSHE,15848482961319,OPEN,BUY,海康威视,0.0,2018-06-04 15:00:00,43.902028800000004
2018-06-04 15:00:00,42.003840000000004,15848482960515,32.816,1600.0,600487.XSHG,15848482961321,OPEN,BUY,亨通光电,0.0,2018-06-04 15:00:00,42.003840000000004
2018-06-04 15:00:00,39.9749904,15848482960516,55.521,900.0,002008.XSHE,15848482961323,OPEN,BUY,大族激光,0.0,2018-06-04 15:00:00,39.9749904
2018-06-04 15:00:00,40.3333056,15848482960517,36.012,1400.0,002271.XSHE,15848482961325,OPEN,BUY,东方雨虹,0.0,2018-06-04 15:00:00,40.3333056
2018-06-04 15:00:00,40.19142240000001,15848482960518,18.607,2700.0,601238.XSHG,15848482961327,OPEN,BUY,广汽集团,0.0,2018-06-04 15:00:00,40.19142240000001
2018-06-04 15:00:00,42.27638400000001,15848482960519,44.038,1200.0,601336.XSHG,15848482961329,OPEN,BUY,新华保险,0.0,2018-06-04 15:00:00,42.27638400000001
2018-06-04 15:00:00,40.9489344,15848482960520,23.266,2200.0,002236.XSHE,15848482961331,OPEN,BUY,大华股份,0.0,2018-06-04 15:00:00,40.9489344
2018-06-04 15:00:00,33.2631936,15848482960521,10.942,3800.0,600383.XSHG,15848482961333,OPEN,BUY,金地集团,0.0,2018-06-04 15:00:00,33.2631936
