STOCK,50000000.0
alpha,0.062
annualized_returns,0.144
benchmark_annualized_returns,0.076
benchmark_total_returns,0.238
beta,1.038
cash,321.384
downside_risk,0.036
end_date,2019-12-31
information_ratio,1.176
max_drawdown,0.345
run_type,BACKTEST
sharpe,0.666
sortino,0.223
start_date,2017-01-03
strategy_file,../src/my_po.py
strategy_name,my_po
total_returns,0.479
total_value,73926986.351
tracking_error,0.054
unit_net_value,1.479
units,50000000.0
volatility,0.193
