STOCK,50000000.0
alpha,0.044
annualized_returns,0.153
benchmark_annualized_returns,0.106
benchmark_total_returns,0.339
beta,0.978
cash,83330.957
downside_risk,0.028
end_date,2019-12-31
information_ratio,0.988
max_drawdown,0.231
run_type,BACKTEST
sharpe,0.737
sortino,0.304
start_date,2017-01-03
strategy_file,../src/my_po.py
strategy_name,my_po
total_returns,0.511
total_value,75526690.869
tracking_error,0.042
unit_net_value,1.511
units,50000000.0
volatility,0.182
