STOCK,50000000.0
alpha,0.018
annualized_returns,0.123
benchmark_annualized_returns,0.106
benchmark_total_returns,0.339
beta,0.956
cash,4712005.899
downside_risk,0.014
end_date,2019-12-31
information_ratio,0.7
max_drawdown,0.251
run_type,BACKTEST
sharpe,0.613
sortino,0.474
start_date,2017-01-03
strategy_file,../src/bh.py
strategy_name,bh
total_returns,0.401
total_value,70068268.899
tracking_error,0.02
unit_net_value,1.401
units,50000000.0
volatility,0.174
