STOCK,50000000.0
alpha,0.047
annualized_returns,0.16
benchmark_annualized_returns,0.106
benchmark_total_returns,0.339
beta,1.024
cash,30104.871
downside_risk,0.028
end_date,2019-12-31
information_ratio,1.174
max_drawdown,0.286
run_type,BACKTEST
sharpe,0.744
sortino,0.314
start_date,2017-01-03
strategy_file,../src/my_po.py
strategy_name,my_po
total_returns,0.537
total_value,76830694.164
tracking_error,0.042
unit_net_value,1.537
units,50000000.0
volatility,0.19
