STOCK,50000000.0
alpha,0.152
annualized_returns,0.276
benchmark_annualized_returns,0.106
benchmark_total_returns,0.339
beta,0.914
cash,265062.004
downside_risk,0.057
end_date,2019-12-31
information_ratio,1.709
max_drawdown,0.191
run_type,BACKTEST
sharpe,1.277
sortino,0.261
start_date,2017-01-03
strategy_file,../src/my_po.py
strategy_name,my_po
total_returns,1.027
total_value,101360569.62
tracking_error,0.084
unit_net_value,2.027
units,50000000.0
volatility,0.185
