,600519.SH,000858.SZ,002304.SZ,002415.SZ,002236.SZ,600597.SH,603288.SH,000895.SZ,601318.SH,601336.SH,000651.SZ,000333.SZ,600036.SH,600104.SH,600674.SH,600690.SH,002081.SZ,600886.SH,000625.SZ,600887.SH,000423.SZ,600276.SH,000963.SZ,600535.SH,600271.SH,600660.SH,000538.SZ,600066.SH,000002.SZ,002271.SZ,600406.SH,600900.SH,000063.SZ,002594.SZ,601238.SH,600703.SH,600309.SH,002310.SZ,002466.SZ,002142.SZ,601111.SH,601211.SH,600487.SH,002008.SZ,600383.SH,601288.SH,601988.SH,601398.SH,000338.SZ,000876.SZ,000895.SZ,000961.SZ,001979.SZ,002007.SZ,002153.SZ,002714.SZ,300015.SZ,300059.SZ,300122.SZ,300144.SZ,600009.SH,600011.SH,600100.SH,600271.SH,600276.SH,600309.SH,600332.SH,600372.SH,600406.SH,600436.SH,600498.SH,600547.SH,600570.SH,600585.SH,600588.SH,600886.SH,600900.SH,601155.SH,601186.SH,601225.SH,601288.SH,601688.SH,601877.SH,601888.SH,000528.SZ,000543.SZ,000636.SZ,000656.SZ,000681.SZ,000732.SZ,000860.SZ,000975.SZ,002127.SZ,002223.SZ,002242.SZ,002281.SZ,002299.SZ,002353.SZ,002368.SZ,002371.SZ,002410.SZ,002414.SZ,002463.SZ,002506.SZ,002690.SZ,300001.SZ,300146.SZ,300253.SZ,300383.SZ,600053.SH,600161.SH,600536.SH,600623.SH,600673.SH,600729.SH,600801.SH,600872.SH,601928.SH,603369.SH,603568.SH,603806.SH
0,0.014517063214088684,0.0069036574070514565,0.007520073727166536,-0.002436698766448616,-0.0005001125995112278,-0.01002155248084935,-0.003648670277660901,0.004332913159672145,-0.003213372019630167,-0.007090374135460624,-0.02935944094761433,0.0012312218412494425,0.004434963176905725,0.003196173465515529,-0.009559752006959658,-0.009194191594150868,0.0038391482519302134,-0.008518323593912129,-0.0022085925503980987,-0.002109956550281884,-0.0015112308343458402,0.0010937804100236293,-0.003996913872891657,-0.0008705121037587036,-0.01051659509992172,-0.0005640625298805634,-0.005878168181101639,0.001938418268846738,-0.001448339668454035,0.0048128842112668295,0.008403401045487008,-0.006006482746411025,-0.0022495521143253592,0.006441507219784353,-0.002956276370018644,-0.002584266742924003,-0.02015146795981972,0.01744802508897785,0.015695403897003437,0.0015830902092448527,-0.0069526388008453325,-0.008225154043740527,-0.009584875078522171,0.0019376356412328078,0.006890935661854503,-0.0004992240833763119,-0.00771285393830495,-0.002743917009314793,-0.007229401089332944,-0.01519905752793181,0.004332913159672145,0.004010780694356119,-0.00952656481799338,0.0146443010652037,-0.007786319906556597,0.01145569762176602,-0.004119211816011056,-0.013576138211870785,0.0017173698324600415,0.006217605391703392,-0.0014080987396052718,-0.003369172544501745,0.003634545705448693,-0.01051659509992172,0.0010937804100236293,-0.02015146795981972,-0.01380731538563893,-0.010526741046625468,0.008403401045487008,-0.0040700386557961455,-0.014556158167824547,0.030406092054261324,0.007055423715230277,0.002885439540820663,-0.017910389897428613,-0.008518323593912129,-0.006006482746411025,-0.025094304647680588,-0.004489157307366779,8.947688691717525e-05,-0.0004992240833763119,0.0056619192983815405,-0.016500742872403162,-0.012209202305664387,-0.00411642525173875,-0.014444615246411746,0.020592474290792438,-0.01389397265823292,-0.02378524788486973,-0.007461986191883348,-0.004363110773636632,-0.029220020775138293,0.05712203594173945,-0.012964463507761164,-0.004291126796935241,-0.0005420972756216778,0.013764595497038243,-0.013704027564012743,-0.019600000345725874,0.01762949098959038,-0.0010816977493797394,-0.005865005556870944,-0.009160446126304844,-0.022124807908606537,-0.014049475617586522,-0.004575525123650264,0.00826407549615065,-0.015686772257881145,0.06516121910606618,-0.011997543781535296,0.01084662061347353,-0.011039076070288234,0.036428226185036286,0.0149077394841014,-0.03454435221848052,0.0024989364789353022,-0.0022664930792853275,-0.012356224535175923,0.01852505781401065,-0.007816235726960375,-2.0596358952143742e-05
1,0.012924662069517341,0.014113358947368159,0.004702919702277202,0.016509227154086138,0.012152476272097326,0.01431036565674159,0.005506903313435657,0.013906363329455058,0.0044392044334615535,0.005179420269479282,0.009431043905623037,0.017849656983438742,0.005134811997730229,0.010418076666477035,0.006888673899551566,0.014256783082070084,0.005429641508848236,0.007376655045222441,0.0008550173099945133,0.01570184136993591,0.01629601814872188,0.007878996795510008,0.0004179660379874155,0.008412927666951257,-0.010427310813939092,0.013514382784157574,0.01488000407097796,0.008635004791177325,0.04647680530061088,0.018224138609985136,-0.012052517419266651,0.008906607147179672,-0.007082421420258305,-0.004888347146213824,0.011877074284180422,-0.0010783295465834246,-0.017429374823704567,-0.00959538044346358,0.010898425140419766,0.01011988585743599,0.008908203590574523,0.0025050166805449183,0.01778097443642611,0.0034816068489250877,0.0004296889714453521,0.004645056717095835,0.005054817816210867,0.006382541354966742,0.0063019282656474026,0.007400642135598426,0.013906363329455058,0.017930793061780515,0.008771367224132173,0.016202179797221324,-0.012284979238911269,-0.00010856905549069308,0.010293500306395734,-0.0043930992386483824,0.018221934602573688,-0.007171871554881284,0.003772660664502285,0.002099322439151015,-0.020859597255273584,-0.010427310813939092,0.007878996795510008,-0.017429374823704567,0.0033970012611381317,0.0024740277684200678,-0.012052517419266651,0.02031655581500261,0.005325105887309996,0.03518801442185622,0.013252881287030713,0.005872713762157001,0.0160385637885391,0.007376655045222441,0.008906607147179672,0.01303549712677528,-0.004697755003986013,0.008890401596652357,0.004645056717095835,0.010715255307113794,0.010230865033844915,0.0034750622331865123,0.0013055660941168178,0.009623880531842292,-0.009084820968997242,-0.003981437957791136,-0.001272173229575603,0.0009451976474338775,0.004995267313892634,0.013918544727390802,0.011779530984681942,0.012201114100829491,0.006226844883903311,0.007974202414769635,0.02139505851061352,-0.003687757585336785,-0.00582115867210489,0.042927332860197495,0.01719009234466297,0.011662204940411177,0.012112456727057169,-0.01176924220059508,-0.002790948996210559,-0.0055961411339032685,-0.014911558378181897,-0.0015736282110182904,-0.004551132685060979,-0.0043016477752334725,0.0033306480457233538,0.007830487188493218,-0.013955917424086698,0.014261394116003337,0.010883529800662036,0.0020446154311505186,0.010994284365685478,0.003603401696206432,0.0005939862628845075,0.000916814265699784,0.016916177581259555
2,0.00634434551108728,0.000164232444242515,0.00029108097694446563,-0.005531042390581788,-0.009799384826258495,-0.006732522153907013,-0.0037835253017202727,-0.002567313617087109,0.002850778162676172,0.0018871772455239155,0.020491374495949302,0.008085038072238914,-0.002751581185109691,0.0028286647504868327,-0.0028453377943472645,-0.001680966498512394,-0.005062325685834194,-0.003138696335591561,-0.0011069617883029145,-0.0010665699420936618,-0.004953035931465751,0.001964122917825368,0.00410696011312093,0.002711719376069374,-0.008028454555499328,0.005719428331848014,-0.009909650307138758,-0.00623783479234904,-0.009787023970515282,-0.000445631482319556,0.004376362104460091,-0.005145657443785472,0.009063453246908892,-0.008793683979424559,-0.005760397811246448,0.008512111802272723,0.01969963443615596,0.040034706063165074,-0.007289296060255582,0.0028918109413387048,-0.0032352820563405727,0.0007259669972205473,0.019370654750320463,0.0003810309160978676,0.007921315165719242,-0.0017783674233941922,-3.614791867957589e-05,-0.001090405450251885,0.008452055249734573,-0.0032639312963317468,-0.002567313617087109,0.013686385954314777,0.0024763356622975892,-0.0031193897537238925,-0.0014682207347032987,-0.0070495231456925685,-0.009962666248171392,-0.008596116353177937,-0.0023388661053538647,-0.0074032863835281236,-0.0040537176823888035,-0.0014863757967673065,0.016540240665502026,-0.008028454555499328,0.001964122917825368,0.01969963443615596,0.0036121742665705015,-0.005216480040819558,0.004376362104460091,-0.0033230422248336595,-0.00017193825936683414,-0.009291536725987695,-0.015358685316680328,-0.0004511122974622888,-0.008169076401546634,-0.003138696335591561,-0.005145657443785472,-0.002300321864153305,0.016937106894723417,-0.007226627049985041,-0.0017783674233941922,-0.005806533949862146,-0.003394698576586337,-0.003283705458391609,0.004081957768398951,-0.0005811593745217397,0.005779786189543125,0.024414785285239028,-0.010235439834044206,-0.010695766392219629,0.0010707546759023542,0.01793562233350309,0.0094498645340963,-0.009742330126652187,-0.007798496945987273,0.01572585209250077,-0.0008181021726134532,0.01043543037327448,0.0026886956481035305,-0.02769863496937685,-0.008669303995814762,-0.008046519618548468,-0.006381308742979786,-0.009236129559361756,0.00024117174831004345,-0.008928131328183674,0.003309799305783169,-0.00570457817292966,-0.0016609036760759468,0.01655979448487006,0.006209045741195041,-0.006428783944738205,-0.018842337481619897,0.011329018481973306,0.0015821123693216426,0.0020711468834231105,-0.0007144934448623812,-0.003470808593428488,-0.002849913438149939,0.0048921773634909675,-0.002859186662664701
3,0.012826995835795135,0.016813836408911452,0.008124100165954929,0.027978817927821184,0.02034805094558261,-0.0006395317919074025,0.015123534950709575,0.0024959118546735715,0.004222267731685345,0.00173650117753796,0.019248416997331003,0.01084453653494852,0.005017085550118561,0.009170854923358273,0.0045664173519405745,0.012760549585563628,0.007404339096349417,0.0070755797552007815,0.0015433398630875098,0.002920691534455386,0.012401857069969605,0.010037913435514308,0.012878140049648138,0.0005875957026717964,0.00030421046927849265,0.011632942220005842,0.012797349042465432,0.001821454691671354,0.0004845420174262496,0.015604823727998075,0.00682261121065057,0.005528889751454896,-0.00039039534150826376,0.0027537709163545504,0.005888337493129474,0.015048519782360163,0.0126182363575648,-0.004996074051842245,0.001967319353184936,0.0035910414009716033,0.013142998660603906,6.077791391664376e-05,0.01401064748072785,0.01625640573161569,-0.0063614815649176044,0.0051723868506444795,0.002607341568377027,0.006032409041958499,0.007358754690345311,0.0009806295903519978,0.0024959118546735715,-0.02004974393760953,0.009538460547893476,0.00171354280176027,-0.0033214682517754114,0.011051118442081443,0.0015124858450511868,-0.01337625539619656,0.015613819936620544,-0.001623852635090096,0.015528408502080841,0.006191332215990912,-0.006469966971173831,0.00030421046927849265,0.010037913435514308,0.0126182363575648,-0.00010324049331238558,0.00015100117183329008,0.00682261121065057,0.011375663467852334,-0.004895589115994506,-0.004695522337642719,-0.01021236367709684,0.013730637718615277,-0.010125887723691052,0.0070755797552007815,0.005528889751454896,0.017332466807215712,0.0059306747334626824,0.012472850597091844,0.0051723868506444795,-0.002736744847491281,-0.0014355887507936232,0.013402045292151022,0.00889761449207711,-0.007323542982986705,-0.005943508413195927,0.010053176541137241,-0.0007787004572520224,-0.0011517632210332222,-0.005234038585903557,0.0043487157481776366,0.0028638722895899396,0.005429595634482538,0.004839832500625254,-0.011558401200786229,-0.018710111417974462,-0.007740748360067681,-0.008317290437277776,-0.002640850449430475,0.005419516437199283,-0.005425293917149573,-0.0004846390386531405,-0.008530502990794359,-0.0010994461268675597,-0.0025130771119849103,-0.002514066869047329,-0.006755697845749292,-0.00863388118985952,-0.008474149491871575,0.0155199603484452,-0.0035985755785150103,-0.015393638547676647,-0.0012694477941506215,0.004265407215619417,0.013892874457481441,0.012987380007636943,-0.0037706929288965217,0.0029802113533249747,-0.001960110908079269,-0.010832913314857343
4,0.011591138161020538,0.012166896210592592,0.008124560836662994,0.014651434414204415,0.018338679991921528,-0.0004256173440749076,0.00697301968152575,-0.0010969893537915117,0.024551795000561646,0.0228267783319927,0.01104813098162348,0.02026954334439461,0.024942096391500697,0.01003340677428178,0.004254232502359456,0.0077492448356760515,0.001499483555914737,0.002692675821717159,-0.0031690159196783177,0.015977718467996744,-0.0014893460817707199,0.012343960123032294,0.004804678618828443,-0.004306656605788811,-0.000907434899419246,0.005514052571181055,0.01342309773023418,0.0052920348978747825,0.008760092825208902,0.014955981061696887,0.006996090267978733,0.00898203099881526,0.024898917493315468,-0.0033160650988503285,0.0009674415369475783,0.010749535393584187,0.01446147747685371,0.018608183871020388,0.037084028951547165,0.01248916426340848,0.0016232876862932346,0.007214827814246794,0.0054698079254274674,0.010441965926260795,0.005126498268605594,0.011805041344876602,0.012346873887241644,0.01700108647346461,0.013971317978127314,-0.0006655847124095361,-0.0010969893537915117,-0.008481972753180123,0.0019968610426530187,-0.0139889766779346,0.0020922952513293754,0.01759781198483206,0.006275344721108285,0.014918397245960597,0.008331482648828601,-0.00257698785152672,0.006406431555752347,-0.002752178392525493,-0.000984614292191276,-0.000907434899419246,0.012343960123032294,0.01446147747685371,0.00787791784020718,-0.0061424500018214465,0.006996090267978733,0.0012871055262992073,0.012473007107348031,-0.005660614247355664,0.013476165481289382,0.009467381834342259,0.012312814368149369,0.002692675821717159,0.00898203099881526,0.006024828110521498,-0.0011377733660096526,0.02140419900132782,0.011805041344876602,0.013885116503359538,-0.0005551782000067691,0.0073329093853811795,0.0047291671682192895,-0.00929624236175051,0.004491920205541324,-0.008634252378076482,-0.009338812379326008,-0.0041311449783539966,0.0006418822639530878,-0.004217132767011103,0.0101584702674188,-0.004010322590916095,0.0006432642925376133,0.002647707849217814,0.003444211257267473,-0.0065958839567770225,0.00253523548837807,-0.002518831548516896,0.00773979217992258,-0.003675441010316968,-0.0008519619713671329,-0.004635965688126528,-0.005427069073610229,-0.0004566289897071484,-0.005617399917999875,-0.01493126996498049,-0.012112516948205424,-0.00668704060682059,0.015345054306587629,-0.0100290898310672,0.008878986447290486,-0.017135223334302424,0.0016795552257680925,0.02407771776820351,0.013260177474262296,-0.0006732404308138287,0.010683433268678651,-0.00045023091717403846,-0.009425093334278595
5,0.021682289437076032,0.024612727866937783,0.015937310275704997,0.012933764206479532,-0.006925747730413729,0.012090937838471346,0.016653904709991268,0.012066489125974343,0.01501099641050791,0.006334420170931841,0.010867118526968644,0.01023303516873678,0.0036469107762634647,0.00339984043551549,0.002683403496588211,0.020815560843573118,0.020128742551278923,-0.0018936241841198038,-0.004756562557477486,0.021023307732939728,-0.002095627434026503,0.014454237906700612,0.00868089741248238,-0.003649659611826505,0.0067883290196849785,0.012664026547642726,0.004452480570486854,0.009024854713796392,0.02090336894497775,0.00790681165250688,0.003940313889914893,0.0011055308144296435,0.02562959071591658,0.019416522609793596,-0.0012693110901534515,0.0154472575151021,0.016772026603008434,0.008959607104614435,0.000568233696865147,0.006015133485943873,0.020111752866632145,-0.005547699669278262,0.03089355130233836,0.02315399981211871,0.005347223927262675,-0.0009241700027996967,-0.003254857589582615,0.0007841305661361532,0.013431574456325786,-0.0009070133440473162,0.012066489125974343,0.0018420112920780282,0.0017078581717318415,-0.002210280622232581,0.010162008213310742,0.025817140844068262,0.01721993660696096,-0.0029935510737286717,0.0119425632857669,-0.0008148775251831718,0.012144243279530531,-0.008314203593131906,-0.017548103821598125,0.0067883290196849785,0.014454237906700612,0.016772026603008434,0.008989999199021815,-0.010923022845839354,0.003940313889914893,0.008095509553634583,0.004511948010968527,-0.0012159349452630773,0.0003515049156808186,0.01298164086551202,0.001522999670938366,-0.0018936241841198038,0.0011055308144296435,0.03374969185317612,-0.006420044754399076,0.0011363619776552287,-0.0009241700027996967,-0.009976641058762259,0.021923096575075157,0.024153224458952002,-0.001541181794086686,-0.006429833345546006,0.018231177404773143,-0.0002727380697861747,0.015588891769667126,0.0028936157835542076,-0.0019786998330604266,-0.0035419721999459365,-0.0050049406701066935,-0.0017762288556726418,-0.005346295344732247,0.02021736322834642,-0.009659715328716343,-0.007202730659812591,-0.007118990242237173,0.03535927379593118,0.007736470045681344,-0.006796906838457809,0.009998762980640568,0.0056464136047101356,0.0037227007170406038,-0.008908357238812717,0.012451341528426326,0.0010401172138624533,0.0005099746552466809,-0.019445281764166072,-0.015572441029948494,-0.006952199766645086,-0.01760468450902804,0.006800605691023621,-0.0026440093389165807,0.005663790710965331,0.009946594082374395,-0.0091832933742223,-0.0001413754900359603,-0.0005790534552186468,0.0065156723859101035
6,-0.0021957013922334493,-0.007411226436272632,-0.0002878789575116872,0.0035635381681681493,0.008462898094282904,-0.01875148427521137,0.00975009838570428,0.0020174238639794908,-0.006728596450758199,-0.026473021698171704,0.0045322269726833465,0.006269219916988641,0.001556932970965133,0.0005216149957916259,-0.00776462063245853,-0.0041541731609497715,-0.011819352411236423,-0.003850596757497196,-0.01088610220589733,-0.010776720031884906,-0.0007821464241322129,0.012165277573095908,0.015070217604169043,0.014210124182488022,0.007168350016774634,-0.014544724117299032,-0.0017749726488374019,-0.009062098608579079,-0.002709538720801488,-0.005320499041222285,-0.0027778817859689976,0.0020518620148530326,-0.0006626698479101192,-0.010950393270514685,-0.01629720904089795,-0.013927997868183007,0.019147582818339958,-0.002734019447742621,0.00040250108182163816,0.0016169990769658075,-0.0004576795551586046,-0.0018363990576787453,-0.009996360428462558,-0.00140235363246221,-0.004358293944847229,0.0005389231493125199,-0.0016637237529968307,-0.0005881937944949094,0.0006486005470042053,-0.0016820877219161038,0.0020174238639794908,0.011316447519168295,0.008826131503233534,0.004367161555626037,-0.0015043797523633636,-0.004111439782760262,0.021411208540857426,0.020226951262396403,0.02496728326720721,0.006332603391182167,0.00706176922223802,0.0016732716558579867,0.006909423085955683,0.007168350016774634,0.012165277573095908,0.019147582818339958,0.007948025531266304,0.006065660025164817,-0.0027778817859689976,0.02443288201640924,-0.001208202381523755,-0.0044624658316007705,0.018711344138501205,0.01087758180407132,0.03737331654618287,-0.003850596757497196,0.0020518620148530326,0.01098861418119377,-0.00583519614609593,0.0013133476216357677,0.0005389231493125199,0.005016212805757422,0.005554857518673828,0.012615574026881574,0.007008326013728981,-0.0026577834783340915,0.010124939141850909,0.0051884451852220684,0.019226211555704142,0.03858536481758526,0.017078482894695563,0.012410843649337705,0.013837123898134535,0.0018243243050582094,0.0013814549841680386,-0.0044214604588131215,0.001988371580546217,0.013589434657664145,0.0166649782284904,0.016494706889412875,0.017207388942650798,0.006281252636581127,-0.010290249274287226,5.107763230270108e-05,0.0015620959787568944,-0.004334876118920853,0.0014565106392418132,0.032145514054912026,0.023309360654119697,-0.002888755198749289,-0.002095549649196696,0.03460919659628309,0.011062703741921809,0.021675237652383297,0.017018492460871983,0.002535467188895571,-0.002242331303158214,-0.008243331146599763,0.006135601897512284,0.005960399853686736,0.002398877541453286
7,0.0015560076848947346,-0.0019149290471133808,0.0009432968140820699,-0.009973614725270318,-0.02403522516882067,-0.005539112852462878,0.00639287690850718,0.0004971903203621129,0.0035432968314185295,0.0061324032264426405,-0.011066864411350512,-0.0004653883651679878,-0.0006883157754730929,-0.003156626836632269,-0.002026805485384278,-0.005437372562630223,-0.01362973534358652,0.006768378971226102,-0.01777601711985123,0.003402066429388144,-0.013471391645610993,0.0050293073522117175,0.0017299282831129054,-0.01759553254737377,0.012373285406094548,0.0075972280603210955,0.007425564988130393,-0.0143687977113576,-0.009187616140134231,-0.017847379453646218,-0.007020000404897488,0.002917876601824816,-0.02716980312300464,-0.010138613235260592,-0.01148642807226629,-0.01075660717649738,0.01934736330007766,0.0007824497159881295,-0.021793142849796412,-0.0033442704839615565,-0.023923903186309724,-0.007834940973078587,-0.005294028140873763,-0.0013915773366142794,-0.011133991616936623,-0.00012392405568942727,-0.0016761979750347822,-0.002197169306817884,-0.0025702760987019275,-0.007590579176486828,0.0004971903203621129,-0.009287182895956607,-0.011461248130051246,0.010082058109022988,0.02468286124980956,-0.006308266574569066,0.00351045588067986,-0.0052446723414077455,0.0075096786440323315,0.010141757375538423,0.009389905165791235,0.010660766483393229,-0.0036452258336770937,0.012373285406094548,0.0050293073522117175,0.01934736330007766,-0.0007591135634252852,-0.0066577997920438,-0.007020000404897488,0.007836443958136867,0.007975261212517577,-0.012591956293818348,-0.003853923308522777,0.008941152412968275,0.0028828010018555365,0.006768378971226102,0.002917876601824816,-0.012046701198290159,0.006341122792718512,0.0005338925142070089,-0.00012392405568942727,-0.008097300424130056,-0.010515131838326778,0.010519694890762472,0.01599372557952325,0.0032218927154313453,0.016206069367742788,0.0001857561442456913,0.004518543957712364,-0.02938303667534142,0.029392602551953414,-0.014759701234068438,-0.012357021287186742,-0.0019171418663024298,0.0006556386688325072,-0.0018349074404953954,0.010428694753795657,0.012463300391046941,0.007237329311435327,0.007090957996921634,0.010028809087096252,-0.007990981617281194,0.02009647201266965,0.0023980377464835646,0.006328379747914115,0.0014789111648604565,0.023928485257378947,0.004178632496338384,-0.008205434450523137,-0.022825599422557828,-0.0064765952302559575,0.010266830068740008,-0.0027032195182458553,-0.00781343365715687,-0.00572871826744833,0.021912801136382387,0.015588320744896968,-0.0072261935696162965,0.005498783379832242,0.01085897837334931,-0.005913634053100532
8,-0.005578058549335287,-0.011367878268872356,-0.005583290950269868,-0.0104024053341231,-0.011794051641241202,-0.007148448758016836,0.0019226039694308465,-0.0009617562274940797,-0.005158986673306915,-0.004939188811005511,-0.002958587987045945,-0.014648718513815431,-0.004759853932719069,-0.002376821434355163,0.0035558442162622436,-0.0036760439890601453,-0.006597181186879779,0.005349317174448028,-0.0036433612744879826,-0.007205624067016798,-0.006306645678645224,-0.011936609283402802,-0.02927749110806816,-0.008668837142117566,-0.009829926167403243,-0.002842515362059562,-0.015936488903640914,-0.013899652576398022,0.00426888250504174,-0.0055047442568100366,0.013860790947959535,-0.0007517935934936976,0.010051031245435852,0.010249631863872158,0.0009356838096626194,-0.015935065371669242,-0.028738350085476663,-0.046856781196518614,-0.0029681189166819444,-0.00042387820532850803,0.004148383492029206,0.002662104711438723,-0.012584924061295868,-0.01812456925827349,0.007615241174359445,0.00025486683286472496,0.001505019388526004,-0.0018129624599688321,0.0028222053594503,0.011004132851325888,-0.0009617562274940797,-0.0014997861626915034,0.004388809885670612,0.0010392271154733225,-0.017012726406915674,0.01584740446697485,-0.004591235805025702,-0.0013135307345427598,-0.002936236648012221,-0.00447975856705955,-0.0055089980738683144,0.0028249321717172308,0.0011005734055999604,-0.009829926167403243,-0.011936609283402802,-0.028738350085476663,0.0052091661754423285,0.0031352447790777642,0.013860790947959535,-0.007947783876625572,-0.0011526768848305552,0.01884412595457877,-0.0010956318784242848,-0.012952572410435587,-0.012751329901793866,0.005349317174448028,-0.0007517935934936976,0.0013071353012754474,0.0033110630704938928,2.790283668430169e-05,0.00025486683286472496,0.004681291017428001,0.005506191813666714,0.002340429012087896,-0.022059153361127383,-0.001264430641249207,-0.021117788540529644,0.012754223709484164,-0.007578962448442792,-0.004768329468020337,-0.008736102052831358,0.0028124589955827155,-0.0012426184966050275,0.0040610724640623135,-0.00040919960303521043,0.007640617136244162,0.0007754276357466907,-0.011571636499704463,-0.017628159426638357,-0.0176995526891342,-0.017856034293374016,0.024488671252796003,0.013781563027077134,0.004082719578657789,0.002476710542317547,0.02193677901119333,-0.005321237144684862,0.0035174489704157784,-0.007541579776107418,0.038130576128550524,0.010061407730261832,-0.015377776721402463,-0.004271715096192391,-0.005509141455399386,0.001143246247187601,-0.006809420398165833,0.0031660730712575105,0.017989424825785142,-0.008234848145420262,-0.008781381210609876,0.010027003430351391
9,0.03059469824927128,0.04318482490148262,0.013880897629018184,0.013526977076414296,0.023929345245017917,0.0142738546570788,0.016159020287728813,0.011006790770031995,0.02617274174227871,0.020498360353505243,0.0293498330382178,0.017790668329915525,0.019194289777459392,0.0028602979336611067,0.0016417692215154225,0.014138109290487824,0.017397239849747045,0.0009118055105068208,0.017850964013965014,0.020006820061784475,0.006645353952668187,0.024726219384330644,0.017774967691199003,0.00874234312994265,0.007381525936877242,0.00624744829549998,0.009256074762903804,0.013349306430972874,0.012151467555364788,0.026545174755307568,0.005142650907571307,0.0037698666966512018,0.032445301762587954,0.007805689250398712,0.012860628218713458,0.012055210723964316,0.030269819638255164,0.0025674024109156608,0.0032860249368765275,0.02110724143753933,0.018890412985853332,0.013171077274056307,0.012292780919840221,0.016636423349330208,0.014631875758760734,0.002798312090849072,0.004702206048621239,0.005920159484682765,0.029368825603368637,0.05502975417259935,0.011006790770031995,0.028215166579174913,0.01467536272770771,0.01672004470957831,0.011681714307172438,0.051313435838565374,0.01593687177517767,0.02182415347658787,0.007943559179712097,0.00443392251465507,0.0206906359454722,-0.004799820598751477,0.007145160830893077,0.007381525936877242,0.024726219384330644,0.030269819638255164,0.015290616449804353,0.010794437522011166,0.005142650907571307,0.017915022894889946,0.0025694735999093788,-0.0016682568057724266,0.030055465925955958,0.019205585921648668,0.025986435869000905,0.0009118055105068208,0.0037698666966512018,0.03248419154608805,0.0007987871479634358,0.012541651569181177,0.002798312090849072,0.015468027218548137,0.0038348643067870397,0.016353369004132416,0.012682624877370131,0.005329454011958619,0.017370566130329168,0.013292419642945526,-0.002410654335113097,0.018287550710437417,0.0374694816588727,0.007533123795704281,0.028446193210019538,0.011274692776922123,0.01968550250461541,0.004202544019128583,0.031989935882245975,0.026090180107668844,0.025234142560828683,0.03317685116625429,0.01833350783695582,0.008863080555183544,0.02934942602090848,0.017254880413405047,0.016747088742619137,0.008167060139523313,0.017220683103178088,0.009029669104483284,0.019496030442472084,0.007831120378724176,0.010875584156582584,0.0601920762003795,0.006881122053344842,0.013749075631509277,0.013306737877448502,0.030876545453856975,0.012894219975582091,0.0030749003942537843,0.03796767281522151,0.01222581789402016,0.01931382988689231
