STOCK,50000000.0
alpha,0.358
annualized_returns,0.349
benchmark_annualized_returns,-0.058
benchmark_total_returns,-0.159
beta,0.953
cash,160703.091
downside_risk,0.043
end_date,2019-12-31
information_ratio,4.455
max_drawdown,0.196
run_type,BACKTEST
sharpe,1.372
sortino,0.434
start_date,2017-01-03
strategy_file,../src/my_po.py
strategy_name,my_po
total_returns,1.386
total_value,119277836.043
tracking_error,0.081
unit_net_value,2.386
units,50000000.0
volatility,0.218
