date,cash,daily_pnl,margin,market_value,position_pnl,total_value,trading_pnl,transaction_cost
2017-04-28,40787174.825,96000.0,7695900.0,-51306000.0,96000.0,48483074.825,0.0,0.0
2017-05-02,41011424.825,195000.0,7666650.0,-51111000.0,195000.0,48678074.825,0.0,0.0
2017-05-03,41194274.825,159000.0,7642800.0,-50952000.0,159000.0,48837074.825,0.0,0.0
2017-05-04,41425424.825,201000.0,7612650.0,-50751000.0,201000.0,49038074.825,0.0,0.0
2017-05-05,41822174.825,345000.0,7560900.0,-50406000.0,345000.0,49383074.825,0.0,0.0
2017-05-08,42184424.825,315000.0,7513650.0,-50091000.0,315000.0,49698074.825,0.0,0.0
2017-05-09,42136124.825,-42000.0,7519950.0,-50133000.0,-42000.0,49656074.825,0.0,0.0
2017-05-10,42453524.825,276000.0,7478550.0,-49857000.0,276000.0,49932074.825,0.0,0.0
2017-05-11,42149924.825,-264000.0,7518150.0,-50121000.0,-264000.0,49668074.825,0.0,0.0
2017-05-12,41704874.825,-387000.0,7576200.0,-50508000.0,-387000.0,49281074.825,0.0,0.0
2017-05-15,41370224.825,-291000.0,7619850.0,-50799000.0,-291000.0,48990074.825,0.0,0.0
2017-05-16,40604324.825,-666000.0,7719750.0,-51465000.0,-666000.0,48324074.825,0.0,0.0
2017-05-17,41294324.825,600000.0,7629750.0,-50865000.0,600000.0,48924074.825,0.0,0.0
2017-05-18,41573774.825,243000.0,7593300.0,-50622000.0,243000.0,49167074.825,0.0,0.0
2017-05-19,41453024.825,-105000.0,7609050.0,-50727000.0,-105000.0,49062074.825,0.0,0.0
2017-05-22,41446124.825,-6000.0,7609950.0,-50733000.0,-6000.0,49056074.825,0.0,0.0
2017-05-23,41104574.825,-297000.0,7654500.0,-51030000.0,-297000.0,48759074.825,0.0,0.0
2017-05-24,41104574.825,0.0,7654500.0,-51030000.0,0.0,48759074.825,0.0,0.0
2017-05-25,39655574.825,-1260000.0,7843500.0,-52290000.0,-1260000.0,47499074.825,0.0,0.0
2017-05-26,39748724.825,81000.0,7831350.0,-52209000.0,81000.0,47580074.825,0.0,0.0
2017-05-31,39724574.825,-21000.0,7834500.0,-52230000.0,-21000.0,47559074.825,0.0,0.0
2017-06-01,39603824.825,-105000.0,7850250.0,-52335000.0,-105000.0,47454074.825,0.0,0.0
2017-06-02,39745274.825,123000.0,7831800.0,-52212000.0,123000.0,47577074.825,0.0,0.0
2017-06-05,40162724.825,363000.0,7777350.0,-51849000.0,363000.0,47940074.825,0.0,0.0
2017-06-06,39679724.825,-420000.0,7840350.0,-52269000.0,-420000.0,47520074.825,0.0,0.0
2017-06-07,38844824.825,-726000.0,7949250.0,-52995000.0,-726000.0,46794074.825,0.0,0.0
2017-06-08,38382524.825,-402000.0,8009550.0,-53397000.0,-402000.0,46392074.825,0.0,0.0
2017-06-09,38058224.825,-282000.0,8051850.0,-53679000.0,-282000.0,46110074.825,0.0,0.0
2017-06-12,38241074.825,159000.0,8028000.0,-53520000.0,159000.0,46269074.825,0.0,0.0
2017-06-13,38099624.825,-123000.0,8046450.0,-53643000.0,-123000.0,46146074.825,0.0,0.0
2017-06-14,38862074.825,663000.0,7947000.0,-52980000.0,663000.0,46809074.825,0.0,0.0
2017-06-15,39000074.825,120000.0,7929000.0,-52860000.0,120000.0,46929074.825,0.0,0.0
2017-06-16,39621074.825,540000.0,7848000.0,-52320000.0,540000.0,47469074.825,0.0,0.0
2017-06-19,38896574.825,-630000.0,7942500.0,-52950000.0,-630000.0,46839074.825,0.0,0.0
2017-06-20,39051824.825,135000.0,7922250.0,-52815000.0,135000.0,46974074.825,0.0,0.0
2017-06-21,38406674.825,-561000.0,8006400.0,-53376000.0,-561000.0,46413074.825,0.0,0.0
2017-06-22,38365274.825,-36000.0,8011800.0,-53412000.0,-36000.0,46377074.825,0.0,0.0
2017-06-23,37733924.825,-549000.0,8094150.0,-53961000.0,-549000.0,45828074.825,0.0,0.0
2017-06-26,36874874.825,-747000.0,8206200.0,-54708000.0,-747000.0,45081074.825,0.0,0.0
2017-06-27,36819674.825,-48000.0,8213400.0,-54756000.0,-48000.0,45033074.825,0.0,0.0
2017-06-28,37223324.825,351000.0,8160750.0,-54405000.0,351000.0,45384074.825,0.0,0.0
2017-06-29,36843824.825,-330000.0,8210250.0,-54735000.0,-330000.0,45054074.825,0.0,0.0
2017-06-30,36954224.825,96000.0,8195850.0,-54639000.0,96000.0,45150074.825,0.0,0.0
2017-07-03,37244024.825,252000.0,8158050.0,-54387000.0,252000.0,45402074.825,0.0,0.0
2017-07-04,37913324.825,582000.0,8070750.0,-53805000.0,582000.0,45984074.825,0.0,0.0
2017-07-05,36985274.825,-807000.0,8191800.0,-54612000.0,-807000.0,45177074.825,0.0,0.0
2017-07-06,37116374.825,114000.0,8174700.0,-54498000.0,114000.0,45291074.825,0.0,0.0
2017-07-07,37219874.825,90000.0,8161200.0,-54408000.0,90000.0,45381074.825,0.0,0.0
2017-07-10,37102574.825,-102000.0,8176500.0,-54510000.0,-102000.0,45279074.825,0.0,0.0
2017-07-11,36623024.825,-417000.0,8239050.0,-54927000.0,-417000.0,44862074.825,0.0,0.0
2017-07-12,37019774.825,345000.0,8187300.0,-54582000.0,345000.0,45207074.825,0.0,0.0
2017-07-13,36322874.825,-606000.0,8278200.0,-55188000.0,-606000.0,44601074.825,0.0,0.0
2017-07-14,35984774.825,-294000.0,8322300.0,-55482000.0,-294000.0,44307074.825,0.0,0.0
2017-07-17,36830024.825,735000.0,8212050.0,-54747000.0,735000.0,45042074.825,0.0,0.0
2017-07-18,36826574.825,-3000.0,8212500.0,-54750000.0,-3000.0,45039074.825,0.0,0.0
2017-07-19,35456924.825,-1191000.0,8391150.0,-55941000.0,-1191000.0,43848074.825,0.0,0.0
2017-07-20,35149874.825,-267000.0,8431200.0,-56208000.0,-267000.0,43581074.825,0.0,0.0
2017-07-21,35688074.825,468000.0,8361000.0,-55740000.0,468000.0,44049074.825,0.0,0.0
2017-07-24,35394824.825,-255000.0,8399250.0,-55995000.0,-255000.0,43794074.825,0.0,0.0
2017-07-25,35881274.825,423000.0,8335800.0,-55572000.0,423000.0,44217074.825,0.0,0.0
2017-07-26,36240074.825,312000.0,8289000.0,-55260000.0,312000.0,44529074.825,0.0,0.0
2017-07-27,36126224.825,-99000.0,8303850.0,-55359000.0,-99000.0,44430074.825,0.0,0.0
2017-07-28,35819174.825,-267000.0,8343900.0,-55626000.0,-267000.0,44163074.825,0.0,0.0
2017-07-31,35581124.825,-207000.0,8374950.0,-55833000.0,-207000.0,43956074.825,0.0,0.0
2017-08-01,35122274.825,-399000.0,8434800.0,-56232000.0,-399000.0,43557074.825,0.0,0.0
2017-08-02,35042924.825,-69000.0,8445150.0,-56301000.0,-69000.0,43488074.825,0.0,0.0
2017-08-03,35691524.825,564000.0,8360550.0,-55737000.0,564000.0,44052074.825,0.0,0.0
2017-08-04,36102074.825,357000.0,8307000.0,-55380000.0,357000.0,44409074.825,0.0,0.0
2017-08-07,35705324.825,-345000.0,8358750.0,-55725000.0,-345000.0,44064074.825,0.0,0.0
2017-08-08,35663924.825,-36000.0,8364150.0,-55761000.0,-36000.0,44028074.825,0.0,0.0
2017-08-09,35705324.825,36000.0,8358750.0,-55725000.0,36000.0,44064074.825,0.0,0.0
2017-08-10,35946824.825,210000.0,8327250.0,-55515000.0,210000.0,44274074.825,0.0,0.0
2017-08-11,37209524.825,1098000.0,8162550.0,-54417000.0,1098000.0,45372074.825,0.0,0.0
2017-08-14,36284924.825,-804000.0,8283150.0,-55221000.0,-804000.0,44568074.825,0.0,0.0
2017-08-15,36060674.825,-195000.0,8312400.0,-55416000.0,-195000.0,44373074.825,0.0,0.0
2017-08-16,36416024.825,309000.0,8266050.0,-55107000.0,309000.0,44682074.825,0.0,0.0
2017-08-17,35912324.825,-438000.0,8331750.0,-55545000.0,-438000.0,44244074.825,0.0,0.0
2017-08-18,35877824.825,-30000.0,8336250.0,-55575000.0,-30000.0,44214074.825,0.0,0.0
2017-08-21,35598374.825,-243000.0,8372700.0,-55818000.0,-243000.0,43971074.825,0.0,0.0
2017-08-22,35401724.825,-171000.0,8398350.0,-55989000.0,-171000.0,43800074.825,0.0,0.0
2017-08-23,35246474.825,-135000.0,8418600.0,-56124000.0,-135000.0,43665074.825,0.0,0.0
2017-08-24,35550074.825,264000.0,8379000.0,-55860000.0,264000.0,43929074.825,0.0,0.0
2017-08-25,34328774.825,-1062000.0,8538300.0,-56922000.0,-1062000.0,42867074.825,0.0,0.0
2017-08-28,33483524.825,-735000.0,8648550.0,-57657000.0,-735000.0,42132074.825,0.0,0.0
2017-08-29,33587024.825,90000.0,8635050.0,-57567000.0,90000.0,42222074.825,0.0,0.0
2017-08-30,33649124.825,54000.0,8626950.0,-57513000.0,54000.0,42276074.825,0.0,0.0
2017-08-31,33728474.825,69000.0,8616600.0,-57444000.0,69000.0,42345074.825,0.0,0.0
2017-09-01,33587024.825,-123000.0,8635050.0,-57567000.0,-123000.0,42222074.825,0.0,0.0
2017-09-04,33504224.825,-72000.0,8645850.0,-57639000.0,-72000.0,42150074.825,0.0,0.0
2017-09-05,33304124.825,-174000.0,8671950.0,-57813000.0,-174000.0,41976074.825,0.0,0.0
2017-09-06,33435224.825,114000.0,8654850.0,-57699000.0,114000.0,42090074.825,0.0,0.0
2017-09-07,33752624.825,276000.0,8613450.0,-57423000.0,276000.0,42366074.825,0.0,0.0
2017-09-08,33880274.825,111000.0,8596800.0,-57312000.0,111000.0,42477074.825,0.0,0.0
2017-09-11,33697424.825,-159000.0,8620650.0,-57471000.0,-159000.0,42318074.825,0.0,0.0
2017-09-12,33476624.825,-192000.0,8649450.0,-57663000.0,-192000.0,42126074.825,0.0,0.0
2017-09-13,33476624.825,0.0,8649450.0,-57663000.0,0.0,42126074.825,0.0,0.0
2017-09-14,33714674.825,207000.0,8618400.0,-57456000.0,207000.0,42333074.825,0.0,0.0
2017-09-15,33842324.825,111000.0,8601750.0,-57345000.0,111000.0,42444074.825,0.0,0.0
2017-09-18,33293774.825,-477000.0,8673300.0,-57822000.0,-477000.0,41967074.825,0.0,0.0
2017-09-19,33828524.825,465000.0,8603550.0,-57357000.0,465000.0,42432074.825,0.0,0.0
2017-09-20,33455924.825,-324000.0,8652150.0,-57681000.0,-324000.0,42108074.825,0.0,0.0
2017-09-21,33597374.825,123000.0,8633700.0,-57558000.0,123000.0,42231074.825,0.0,0.0
2017-09-22,33731924.825,117000.0,8616150.0,-57441000.0,117000.0,42348074.825,0.0,0.0
2017-09-25,34214924.825,420000.0,8553150.0,-57021000.0,420000.0,42768074.825,0.0,0.0
2017-09-26,34001024.825,-186000.0,8581050.0,-57207000.0,-186000.0,42582074.825,0.0,0.0
2017-09-27,33897524.825,-90000.0,8594550.0,-57297000.0,-90000.0,42492074.825,0.0,0.0
2017-09-28,33704324.825,-168000.0,8619750.0,-57465000.0,-168000.0,42324074.825,0.0,0.0
2017-09-29,33390374.825,-273000.0,8660700.0,-57738000.0,-273000.0,42051074.825,0.0,0.0
2017-10-09,32707274.825,-594000.0,8749800.0,-58332000.0,-594000.0,41457074.825,0.0,0.0
2017-10-10,32634824.825,-63000.0,8759250.0,-58395000.0,-63000.0,41394074.825,0.0,0.0
2017-10-11,32476124.825,-138000.0,8779950.0,-58533000.0,-138000.0,41256074.825,0.0,0.0
2017-10-12,32238074.825,-207000.0,8811000.0,-58740000.0,-207000.0,41049074.825,0.0,0.0
2017-10-13,31944824.825,-255000.0,8849250.0,-58995000.0,-255000.0,40794074.825,0.0,0.0
2017-10-16,32203574.825,225000.0,8815500.0,-58770000.0,225000.0,41019074.825,0.0,0.0
2017-10-17,32324324.825,105000.0,8799750.0,-58665000.0,105000.0,41124074.825,0.0,0.0
2017-10-18,31982774.825,-297000.0,8844300.0,-58962000.0,-297000.0,40827074.825,0.0,0.0
2017-10-19,32124224.825,123000.0,8825850.0,-58839000.0,123000.0,40950074.825,0.0,0.0
2017-10-20,32310524.825,162000.0,8801550.0,-58677000.0,162000.0,41112074.825,0.0,0.0
2017-10-23,32134574.825,-153000.0,8824500.0,-58830000.0,-153000.0,40959074.825,0.0,0.0
2017-10-24,31727474.825,-354000.0,8877600.0,-59184000.0,-354000.0,40605074.825,0.0,0.0
2017-10-25,31358324.825,-321000.0,8925750.0,-59505000.0,-321000.0,40284074.825,0.0,0.0
2017-10-26,30896024.825,-402000.0,8986050.0,-59907000.0,-402000.0,39882074.825,0.0,0.0
2017-10-27,30413024.825,-420000.0,9049050.0,-60327000.0,-420000.0,39462074.825,0.0,0.0
2017-10-30,31106474.825,603000.0,8958600.0,-59724000.0,603000.0,40065074.825,0.0,0.0
2017-10-31,30896024.825,-183000.0,8986050.0,-59907000.0,-183000.0,39882074.825,0.0,0.0
2017-11-01,31106474.825,183000.0,8958600.0,-59724000.0,183000.0,40065074.825,0.0,0.0
2017-11-02,31006424.825,-87000.0,8971650.0,-59811000.0,-87000.0,39978074.825,0.0,0.0
2017-11-03,31420424.825,360000.0,8917650.0,-59451000.0,360000.0,40338074.825,0.0,0.0
2017-11-06,30644174.825,-675000.0,9018900.0,-60126000.0,-675000.0,39663074.825,0.0,0.0
2017-11-07,29943824.825,-609000.0,9110250.0,-60735000.0,-609000.0,39054074.825,0.0,0.0
2017-11-08,29985224.825,36000.0,9104850.0,-60699000.0,36000.0,39090074.825,0.0,0.0
2017-11-09,29405624.825,-504000.0,9180450.0,-61203000.0,-504000.0,38586074.825,0.0,0.0
2017-11-10,28794974.825,-531000.0,9260100.0,-61734000.0,-531000.0,38055074.825,0.0,0.0
2017-11-13,28591424.825,-177000.0,9286650.0,-61911000.0,-177000.0,37878074.825,0.0,0.0
2017-11-14,29046824.825,396000.0,9227250.0,-61515000.0,396000.0,38274074.825,0.0,0.0
2017-11-15,29567774.825,453000.0,9159300.0,-61062000.0,453000.0,38727074.825,0.0,0.0
2017-11-16,28943324.825,-543000.0,9240750.0,-61605000.0,-543000.0,38184074.825,0.0,0.0
2017-11-17,28750124.825,-168000.0,9265950.0,-61773000.0,-168000.0,38016074.825,0.0,0.0
2017-11-20,28270574.825,-417000.0,9328500.0,-62190000.0,-417000.0,37599074.825,0.0,0.0
2017-11-21,26780174.825,-1296000.0,9522900.0,-63486000.0,-1296000.0,36303074.825,0.0,0.0
2017-11-22,26724974.825,-48000.0,9530100.0,-63534000.0,-48000.0,36255074.825,0.0,0.0
2017-11-23,29081324.825,2049000.0,9222750.0,-61485000.0,2049000.0,38304074.825,0.0,0.0
2017-11-24,29077874.825,-3000.0,9223200.0,-61488000.0,-3000.0,38301074.825,0.0,0.0
2017-11-27,30409574.825,1158000.0,9049500.0,-60330000.0,1158000.0,39459074.825,0.0,0.0
2017-11-28,30078374.825,-288000.0,9092700.0,-60618000.0,-288000.0,39171074.825,0.0,0.0
2017-11-29,30171524.825,81000.0,9080550.0,-60537000.0,81000.0,39252074.825,0.0,0.0
2017-11-30,31099574.825,807000.0,8959500.0,-59730000.0,807000.0,40059074.825,0.0,0.0
2017-12-01,31154774.825,48000.0,8952300.0,-59682000.0,48000.0,40107074.825,0.0,0.0
2017-12-04,30806324.825,-303000.0,8997750.0,-59985000.0,-303000.0,39804074.825,0.0,0.0
2017-12-05,30492374.825,-273000.0,9038700.0,-60258000.0,-273000.0,39531074.825,0.0,0.0
2017-12-06,30996074.825,438000.0,8973000.0,-59820000.0,438000.0,39969074.825,0.0,0.0
2017-12-07,31675724.825,591000.0,8884350.0,-59229000.0,591000.0,40560074.825,0.0,0.0
2017-12-08,30823574.825,-741000.0,8995500.0,-59970000.0,-741000.0,39819074.825,0.0,0.0
2017-12-11,29626424.825,-1041000.0,9151650.0,-61011000.0,-1041000.0,38778074.825,0.0,0.0
2017-12-12,30613124.825,858000.0,9022950.0,-60153000.0,858000.0,39636074.825,0.0,0.0
2017-12-13,29985224.825,-546000.0,9104850.0,-60699000.0,-546000.0,39090074.825,0.0,0.0
2017-12-14,30319874.825,291000.0,9061200.0,-60408000.0,291000.0,39381074.825,0.0,0.0
2017-12-15,31185824.825,753000.0,8948250.0,-59655000.0,753000.0,40134074.825,0.0,0.0
2017-12-18,31051274.825,-117000.0,8965800.0,-59772000.0,-117000.0,40017074.825,0.0,0.0
2017-12-19,30030074.825,-888000.0,9099000.0,-60660000.0,-888000.0,39129074.825,0.0,0.0
2017-12-20,30288824.825,225000.0,9065250.0,-60435000.0,225000.0,39354074.825,0.0,0.0
2017-12-21,29374574.825,-795000.0,9184500.0,-61230000.0,-795000.0,38559074.825,0.0,0.0
2017-12-22,29595374.825,192000.0,9155700.0,-61038000.0,192000.0,38751074.825,0.0,0.0
2017-12-25,29940374.825,300000.0,9110700.0,-60738000.0,300000.0,39051074.825,0.0,0.0
2017-12-26,29602274.825,-294000.0,9154800.0,-61032000.0,-294000.0,38757074.825,0.0,0.0
2017-12-27,30937424.825,1161000.0,8980650.0,-59871000.0,1161000.0,39918074.825,0.0,0.0
2017-12-28,30271574.825,-579000.0,9067500.0,-60450000.0,-579000.0,39339074.825,0.0,0.0
2017-12-29,30102524.825,-147000.0,9089550.0,-60597000.0,-147000.0,39192074.825,0.0,0.0
2018-01-02,28995074.825,-963000.0,9234000.0,-61560000.0,-963000.0,38229074.825,0.0,0.0
2018-01-03,28691474.825,-264000.0,9273600.0,-61824000.0,-264000.0,37965074.825,0.0,0.0
2018-01-04,28446524.825,-213000.0,9305550.0,-62037000.0,-213000.0,37752074.825,0.0,0.0
2018-01-05,28232624.825,-186000.0,9333450.0,-62223000.0,-186000.0,37566074.825,0.0,0.0
2018-01-08,27963524.825,-234000.0,9368550.0,-62457000.0,-234000.0,37332074.825,0.0,0.0
2018-01-09,27383924.825,-504000.0,9444150.0,-62961000.0,-504000.0,36828074.825,0.0,0.0
2018-01-10,27128624.825,-222000.0,9477450.0,-63183000.0,-222000.0,36606074.825,0.0,0.0
2018-01-11,27194174.825,57000.0,9468900.0,-63126000.0,57000.0,36663074.825,0.0,0.0
2018-01-12,26838824.825,-309000.0,9515250.0,-63435000.0,-309000.0,36354074.825,0.0,0.0
2018-01-15,26935424.825,84000.0,9502650.0,-63351000.0,84000.0,36438074.825,0.0,0.0
2018-01-16,26145374.825,-687000.0,9605700.0,-64038000.0,-687000.0,35751074.825,0.0,0.0
2018-01-17,26466224.825,279000.0,9563850.0,-63759000.0,279000.0,36030074.825,0.0,0.0
2018-01-18,25959074.825,-441000.0,9630000.0,-64200000.0,-441000.0,35589074.825,0.0,0.0
2018-01-19,25551974.825,-354000.0,9683100.0,-64554000.0,-354000.0,35235074.825,0.0,0.0
2018-01-22,24668774.825,-768000.0,9798300.0,-65322000.0,-768000.0,34467074.825,0.0,0.0
2018-01-23,23889074.825,-678000.0,9900000.0,-66000000.0,-678000.0,33789074.825,0.0,0.0
2018-01-24,23809724.825,-69000.0,9910350.0,-66069000.0,-69000.0,33720074.825,0.0,0.0
2018-01-25,24354824.825,474000.0,9839250.0,-65595000.0,474000.0,34194074.825,0.0,0.0
2018-01-26,23927024.825,-372000.0,9895050.0,-65967000.0,-372000.0,33822074.825,0.0,0.0
2018-01-29,25351874.825,1239000.0,9709200.0,-64728000.0,1239000.0,35061074.825,0.0,0.0
2018-01-30,26172974.825,714000.0,9602100.0,-64014000.0,714000.0,35775074.825,0.0,0.0
2018-01-31,25959074.825,-186000.0,9630000.0,-64200000.0,-186000.0,35589074.825,0.0,0.0
2018-02-01,26659424.825,609000.0,9538650.0,-63591000.0,609000.0,36198074.825,0.0,0.0
2018-02-02,26124674.825,-465000.0,9608400.0,-64056000.0,-465000.0,35733074.825,0.0,0.0
2018-02-05,26235074.825,96000.0,9594000.0,-63960000.0,96000.0,35829074.825,0.0,0.0
2018-02-06,28722524.825,2163000.0,9269550.0,-61797000.0,2163000.0,37992074.825,0.0,0.0
2018-02-07,30392324.825,1452000.0,9051750.0,-60345000.0,1452000.0,39444074.825,0.0,0.0
