STOCK,50000000.0
alpha,-0.038
annualized_returns,0.034
benchmark_annualized_returns,0.076
benchmark_total_returns,0.238
beta,0.959
cash,2967539.066
downside_risk,0.04
end_date,2019-12-31
information_ratio,-0.768
max_drawdown,0.314
run_type,BACKTEST
sharpe,0.136
sortino,0.038
start_date,2017-01-03
strategy_file,../src/ubh.py
strategy_name,ubh
total_returns,0.101
total_value,55038291.662
tracking_error,0.053
unit_net_value,1.101
units,50000000.0
volatility,0.179
