con_code,weight
600570.SH,0.254
600104.SH,0.793
002399.SZ,0.082
300144.SZ,0.17
601231.SH,0.041
600153.SH,0.379
300315.SZ,0.23
300133.SZ,0.118
600256.SH,0.172
300251.SZ,0.114
000402.SZ,0.166
000630.SZ,0.126
600373.SH,0.141
000333.SZ,0.75
000046.SZ,0.176
000825.SZ,0.101
000937.SZ,0.065
300124.SZ,0.214
002736.SZ,0.231
600115.SH,0.265
600547.SH,0.153
000800.SZ,0.131
002500.SZ,0.153
600535.SH,0.277
000826.SZ,0.184
000983.SZ,0.145
601898.SH,0.113
600031.SH,0.236
600023.SH,0.182
000629.SZ,0.149
600873.SH,0.219
601099.SH,0.357
002450.SZ,0.495
000729.SZ,0.122
002673.SZ,0.348
600578.SH,0.108
300146.SZ,0.114
000712.SZ,0.113
600717.SH,0.091
000876.SZ,0.255
601186.SH,0.448
600900.SH,0.772
601390.SH,0.573
600372.SH,0.124
000039.SZ,0.126
600008.SH,0.085
601179.SH,0.137
000651.SZ,1.16
600011.SH,0.371
601006.SH,0.521
601699.SH,0.109
600317.SH,0.084
600208.SH,0.134
601866.SH,0.174
600718.SH,0.209
000425.SZ,0.162
000100.SZ,0.398
600029.SH,0.286
601258.SH,0.118
600315.SH,0.211
600887.SH,1.041
600867.SH,0.236
000063.SZ,0.435
600600.SH,0.099
600352.SH,0.228
002007.SZ,0.164
002465.SZ,0.369
000598.SZ,0.118
300024.SZ,0.316
600959.SH,0.111
002475.SZ,0.179
000538.SZ,0.402
002241.SZ,0.323
600118.SH,0.231
300059.SZ,0.552
600415.SH,0.208
601808.SH,0.093
601899.SH,0.341
600021.SH,0.108
600010.SH,0.372
000338.SZ,0.225
601377.SH,0.535
600804.SH,0.242
601969.SH,0.027
000415.SZ,0.163
601211.SH,0.341
601669.SH,0.335
601988.SH,0.874
601238.SH,0.14
000792.SZ,0.178
603288.SH,0.096
601328.SH,1.622
002195.SZ,0.082
601608.SH,0.078
600642.SH,0.165
000725.SZ,0.698
002415.SZ,0.417
002252.SZ,0.267
601018.SH,0.403
600028.SH,0.593
000898.SZ,0.097
000581.SZ,0.109
300003.SZ,0.172
002129.SZ,0.139
601991.SH,0.155
000778.SZ,0.133
600170.SH,0.109
600276.SH,0.665
000060.SZ,0.155
601800.SH,0.212
600015.SH,0.655
000709.SZ,0.162
601318.SH,4.209
600837.SH,1.261
002594.SZ,0.383
600068.SH,0.193
601958.SH,0.079
600583.SH,0.176
601628.SH,0.438
601919.SH,0.215
601601.SH,0.942
600157.SH,0.158
600221.SH,0.23
600637.SH,0.608
600406.SH,0.244
601668.SH,0.991
600741.SH,0.225
300015.SZ,0.149
601216.SH,0.111
601098.SH,0.166
600252.SH,0.177
300070.SZ,0.311
600795.SH,0.364
600036.SH,1.99
000156.SZ,0.032
000783.SZ,0.401
600111.SH,0.322
000413.SZ,0.141
000400.SZ,0.101
601939.SH,0.416
601158.SH,0.049
