con_code,weight
001965.SZ,0.0453
002925.SZ,0.0395
600025.SH,0.0497
603260.SH,0.0434
001979.SZ,0.4153
601155.SH,0.2341
601108.SH,0.0385
601228.SH,0.0914
603833.SH,0.1192
601881.SH,0.0938
300408.SZ,0.2532
603858.SH,0.1194
600977.SH,0.0976
601611.SH,0.0611
601212.SH,0.0325
603799.SH,0.2554
300433.SZ,0.0925
603160.SH,0.0687
601985.SH,0.2694
600959.SH,0.0686
601828.SH,0.0415
601021.SH,0.0909
002739.SZ,0.2409
600023.SH,0.197
000333.SZ,1.9046
601808.SH,0.0614
601939.SH,0.5225
601169.SH,0.8479
002714.SZ,0.1416
601238.SH,0.0648
603288.SH,0.532
603993.SH,0.1075
601360.SH,0.1025
601800.SH,0.1883
601555.SH,0.1506
601225.SH,0.2925
002625.SZ,0.0402
601669.SH,0.2398
002624.SZ,0.0942
002608.SZ,0.0361
300251.SZ,0.0713
002602.SZ,0.0938
002601.SZ,0.0818
002594.SZ,0.3917
002572.SZ,0.1413
601992.SH,0.1205
601216.SH,0.1039
002558.SZ,0.1202
002555.SZ,0.0833
601933.SH,0.2841
601211.SH,0.5436
002736.SZ,0.2011
000166.SZ,0.2963
300144.SZ,0.1638
600919.SH,0.4297
600926.SH,0.16
002508.SZ,0.1029
300136.SZ,0.2584
600958.SH,0.3057
002493.SZ,0.1423
300122.SZ,0.2052
002500.SZ,0.1066
601818.SH,0.583
002475.SZ,0.4352
601336.SH,0.3882
601377.SH,0.2048
002470.SZ,0.1001
002468.SZ,0.0491
601018.SH,0.1572
300124.SZ,0.2583
601718.SH,0.0654
002460.SZ,0.2327
002450.SZ,0.3579
002466.SZ,0.2488
601012.SH,0.2676
300072.SZ,0.1576
300070.SZ,0.2043
002456.SZ,0.3008
002415.SZ,1.1394
002411.SZ,0.0856
300059.SZ,0.4568
002385.SZ,0.0703
601688.SH,0.4935
002352.SZ,0.1009
300027.SZ,0.0908
300033.SZ,0.0802
300015.SZ,0.2987
300017.SZ,0.1455
601877.SH,0.1882
300003.SZ,0.3391
601117.SH,0.1257
601618.SH,0.1823
002310.SZ,0.1548
601989.SH,0.3767
601888.SH,0.6018
600999.SH,0.2915
002294.SZ,0.1211
601727.SH,0.172
601633.SH,0.0845
601766.SH,0.5864
601788.SH,0.1933
601668.SH,1.1075
601229.SH,0.6396
601997.SH,0.1605
601838.SH,0.0345
601288.SH,1.3798
601198.SH,0.1384
002673.SZ,0.1389
601878.SH,0.0241
600909.SH,0.0917
002797.SZ,0.1077
601901.SH,0.2403
002241.SZ,0.172
002252.SZ,0.2882
002236.SZ,0.2692
002230.SZ,0.4551
601186.SH,0.4744
601958.SH,0.0587
601898.SH,0.0931
601099.SH,0.1518
601899.SH,0.346
300024.SZ,0.1768
601601.SH,1.0317
601866.SH,0.0722
002202.SZ,0.2466
601390.SH,0.3989
601857.SH,0.5172
002304.SZ,0.679
601088.SH,0.3579
601009.SH,0.4295
002142.SZ,0.4199
601919.SH,0.1522
601600.SH,0.2642
601328.SH,1.536
601998.SH,0.1813
000338.SZ,0.3882
601318.SH,6.7237
601166.SH,1.8598
601628.SH,0.3646
601333.SH,0.1248
601991.SH,0.077
601398.SH,1.1588
002074.SZ,0.0881
002085.SZ,0.0909
600018.SH,0.1619
002081.SZ,0.145
601111.SH,0.2244
601006.SH,0.4907
600048.SH,0.8568
002146.SZ,0.1377
002153.SZ,0.1198
002065.SZ,0.1646
601988.SH,0.7403
002050.SZ,0.1019
002044.SZ,0.1978
002027.SZ,0.6136
002024.SZ,0.4713
600482.SH,0.1681
002008.SZ,0.3613
002007.SZ,0.1954
600438.SH,0.1279
000100.SZ,0.3003
600340.SH,0.2946
600900.SH,1.0423
600406.SH,0.2883
600015.SH,0.4872
600547.SH,0.164
600487.SH,0.3068
600489.SH,0.1129
600352.SH,0.2686
600029.SH,0.23
600271.SH,0.3308
600031.SH,0.41
600436.SH,0.3044
600570.SH,0.2744
600030.SH,1.2531
600549.SH,0.1144
600522.SH,0.2177
600050.SH,0.5038
600516.SH,0.2412
600535.SH,0.2035
600893.SH,0.2144
600887.SH,1.4278
600886.SH,0.2957
600867.SH,0.2335
601607.SH,0.2443
600837.SH,0.683
600820.SH,0.1118
600816.SH,0.1147
600809.SH,0.1195
600804.SH,0.1573
600795.SH,0.2975
600741.SH,0.3218
600739.SH,0.1641
600705.SH,0.1985
600704.SH,0.0847
600703.SH,0.3838
600690.SH,0.539
600688.SH,0.0802
600682.SH,0.055
600674.SH,0.1753
600663.SH,0.1111
600660.SH,0.3576
600637.SH,0.168
600606.SH,0.2308
600588.SH,0.2707
600585.SH,0.7312
600583.SH,0.1358
600519.SH,3.3123
600518.SH,0.6101
600498.SH,0.1631
600415.SH,0.1099
600398.SH,0.1725
600390.SH,0.04
600383.SH,0.2024
600376.SH,0.087
600373.SH,0.0588
600372.SH,0.07
600369.SH,0.1008
600362.SH,0.1465
600346.SH,0.1201
600339.SH,0.0799
600332.SH,0.2041
600309.SH,0.7806
600297.SH,0.1482
600276.SH,1.4359
600233.SH,0.0395
600221.SH,0.2265
600219.SH,0.1499
600208.SH,0.134
600196.SH,0.2799
600188.SH,0.0967
600177.SH,0.1749
600176.SH,0.2156
600170.SH,0.1335
600157.SH,0.1027
600153.SH,0.1145
600118.SH,0.1052
600115.SH,0.2189
600111.SH,0.2191
600109.SH,0.1427
600104.SH,1.0078
600100.SH,0.1636
600089.SH,0.2521
600085.SH,0.1722
600068.SH,0.1905
600066.SH,0.1989
600061.SH,0.0727
600038.SH,0.112
600036.SH,2.8719
600028.SH,0.7083
600019.SH,0.6777
600016.SH,1.6786
600011.SH,0.3025
600010.SH,0.2057
600009.SH,0.5177
600008.SH,0.093
600000.SH,1.1896
000983.SZ,0.1012
000963.SZ,0.326
000961.SZ,0.1138
000959.SZ,0.0672
000938.SZ,0.0908
000898.SZ,0.1106
000895.SZ,0.229
000876.SZ,0.1258
000858.SZ,1.19
000839.SZ,0.1159
000826.SZ,0.0954
000792.SZ,0.1194
000786.SZ,0.1495
000783.SZ,0.1919
000776.SZ,0.395
000768.SZ,0.2171
000728.SZ,0.1329
000725.SZ,0.7927
000723.SZ,0.0433
000709.SZ,0.1231
000671.SZ,0.0971
000651.SZ,1.8314
000630.SZ,0.1319
000627.SZ,0.0925
000625.SZ,0.1347
000623.SZ,0.1507
000568.SZ,0.3126
000559.SZ,0.0824
000540.SZ,0.2037
000538.SZ,0.4019
000503.SZ,0.1365
000425.SZ,0.1884
000423.SZ,0.21
000415.SZ,0.0648
000413.SZ,0.2023
000402.SZ,0.0816
000157.SZ,0.1699
000069.SZ,0.201
000063.SZ,0.4273
000060.SZ,0.1125
000002.SZ,1.133
000001.SZ,0.8656
