con_code,weight
000400.SZ,0.111
000983.SZ,0.161
601555.SH,0.309
601888.SH,0.206
601231.SH,0.036
601788.SH,0.243
002736.SZ,0.226
002465.SZ,0.242
002450.SZ,0.523
600332.SH,0.141
600703.SH,0.297
600350.SH,0.044
601607.SH,0.25
601727.SH,0.291
002673.SZ,0.316
002739.SZ,0.118
002065.SZ,0.235
600089.SH,0.271
600115.SH,0.247
000776.SZ,0.56
000540.SZ,0.156
601857.SH,0.431
000768.SZ,0.231
600415.SH,0.23
600783.SH,0.081
600000.SH,2.096
002129.SZ,0.131
000063.SZ,0.402
000503.SZ,0.25
000069.SZ,0.261
600196.SH,0.265
601969.SH,0.03
600893.SH,0.34
600019.SH,0.329
000630.SZ,0.126
002415.SZ,0.445
601216.SH,0.12
601989.SH,0.692
600717.SH,0.092
603000.SH,0.115
000858.SZ,0.645
600109.SH,0.284
000559.SZ,0.21
601238.SH,0.147
601633.SH,0.122
001979.SZ,0.403
603993.SH,0.104
600900.SH,0.974
600104.SH,0.805
000009.SZ,0.208
300124.SZ,0.208
601225.SH,0.117
601601.SH,1.038
002024.SZ,0.588
000625.SZ,0.432
600048.SH,0.691
601928.SH,0.097
600111.SH,0.35
600406.SH,0.244
601919.SH,0.208
002594.SZ,0.476
600177.SH,0.279
002292.SZ,0.204
600875.SH,0.148
601985.SH,0.396
600100.SH,0.26
600642.SH,0.161
601668.SH,0.989
600030.SH,1.548
600252.SH,0.156
600886.SH,0.266
002153.SZ,0.104
000156.SZ,0.03
002241.SZ,0.314
600362.SH,0.138
600535.SH,0.273
002375.SZ,0.091
600309.SH,0.209
600649.SH,0.262
300024.SZ,0.344
601628.SH,0.432
000402.SZ,0.161
600016.SH,3.288
002294.SZ,0.105
600153.SH,0.352
000963.SZ,0.2
600221.SH,0.217
601179.SH,0.134
601009.SH,0.406
601166.SH,2.572
000539.SZ,0.06
000783.SZ,0.372
600839.SH,0.162
601898.SH,0.113
600578.SH,0.079
601186.SH,0.431
601688.SH,0.68
600170.SH,0.108
002236.SZ,0.289
000778.SZ,0.133
600739.SH,0.232
600600.SH,0.097
000001.SZ,0.724
000709.SZ,0.163
600837.SH,1.455
600256.SH,0.174
600633.SH,0.111
601600.SH,0.276
600585.SH,0.387
600008.SH,0.094
601991.SH,0.151
002202.SZ,0.295
000895.SZ,0.244
600674.SH,0.223
300315.SZ,0.215
601021.SH,0.133
601117.SH,0.131
601988.SH,0.845
600485.SH,0.256
601608.SH,0.092
000898.SZ,0.092
600028.SH,0.612
600873.SH,0.204
600705.SH,0.295
002008.SZ,0.22
000831.SZ,0.119
600188.SH,0.049
601018.SH,0.273
600118.SH,0.228
601992.SH,0.126
600066.SH,0.326
000629.SZ,0.153
600795.SH,0.347
000883.SZ,0.104
601098.SH,0.15
002081.SZ,0.161
601669.SH,0.311
601872.SH,0.128
000415.SZ,0.151
000568.SZ,0.197
600029.SH,0.255
600998.SH,0.07
600036.SH,2.191
601766.SH,1.037
000061.SZ,0.125
601158.SH,0.048
600010.SH,0.355
000002.SZ,2.268
601808.SH,0.093
000826.SZ,0.19
002410.SZ,0.106
