con_code,weight
603993.SH,0.294
603986.SH,0.114
603858.SH,0.109
603833.SH,0.104
603799.SH,0.166
603288.SH,0.543
603260.SH,0.037
603259.SH,0.082
603160.SH,0.068
603156.SH,0.024
601998.SH,0.175
601997.SH,0.156
601992.SH,0.117
601991.SH,0.073
601989.SH,0.417
601988.SH,0.707
601985.SH,0.244
601939.SH,0.421
601933.SH,0.289
601919.SH,0.17
601901.SH,0.268
601899.SH,0.379
601898.SH,0.082
601888.SH,0.544
601881.SH,0.123
601878.SH,0.117
601877.SH,0.19
601857.SH,0.554
601838.SH,0.031
601828.SH,0.035
601818.SH,0.589
601808.SH,0.051
601800.SH,0.254
601788.SH,0.226
601766.SH,0.805
601727.SH,0.172
601688.SH,0.657
601669.SH,0.301
601668.SH,1.128
601633.SH,0.083
601628.SH,0.413
601618.SH,0.217
601611.SH,0.055
601607.SH,0.186
601601.SH,0.935
601600.SH,0.243
601555.SH,0.193
601398.SH,1.084
601390.SH,0.479
601377.SH,0.28
601360.SH,0.093
601336.SH,0.366
601333.SH,0.114
601328.SH,1.537
601318.SH,6.628
601288.SH,1.272
601238.SH,0.097
601229.SH,0.587
601228.SH,0.078
601225.SH,0.312
601216.SH,0.121
601212.SH,0.026
601211.SH,0.769
601198.SH,0.158
601186.SH,0.458
601169.SH,0.83
601166.SH,1.945
601155.SH,0.267
601138.SH,0.156
601117.SH,0.106
601111.SH,0.258
601108.SH,0.035
601088.SH,0.353
601066.SH,0.079
601021.SH,0.085
601018.SH,0.135
601012.SH,0.463
601009.SH,0.386
601006.SH,0.464
600999.SH,0.439
600998.SH,0.076
600977.SH,0.103
600958.SH,0.384
600926.SH,0.158
600919.SH,0.43
600909.SH,0.101
600900.SH,0.94
600893.SH,0.199
600887.SH,1.436
600886.SH,0.288
600867.SH,0.182
600837.SH,0.899
600816.SH,0.144
600809.SH,0.113
600795.SH,0.273
600760.SH,0.124
600741.SH,0.286
600739.SH,0.141
600705.SH,0.228
600704.SH,0.082
600703.SH,0.308
600690.SH,0.527
600688.SH,0.106
600674.SH,0.142
600660.SH,0.297
600637.SH,0.205
600606.SH,0.222
600588.SH,0.255
600585.SH,0.62
600583.SH,0.117
600570.SH,0.373
600566.SH,0.1
600549.SH,0.106
600547.SH,0.212
600535.SH,0.165
600522.SH,0.212
600519.SH,3.315
600518.SH,0.277
600516.SH,0.209
600498.SH,0.201
600489.SH,0.131
600487.SH,0.251
600482.SH,0.152
600438.SH,0.202
600436.SH,0.279
600415.SH,0.104
600406.SH,0.296
600398.SH,0.155
600390.SH,0.046
600383.SH,0.223
600372.SH,0.076
600369.SH,0.128
600362.SH,0.141
600352.SH,0.247
600346.SH,0.099
600340.SH,0.498
600339.SH,0.063
600332.SH,0.185
600309.SH,0.561
600297.SH,0.106
600276.SH,1.388
600271.SH,0.277
600233.SH,0.042
600221.SH,0.219
600219.SH,0.16
600208.SH,0.138
600196.SH,0.253
600188.SH,0.082
600177.SH,0.187
600176.SH,0.201
600170.SH,0.138
600157.SH,0.113
600153.SH,0.127
600118.SH,0.116
600115.SH,0.2
600111.SH,0.203
600109.SH,0.208
600104.SH,0.867
600100.SH,0.188
600089.SH,0.258
600085.SH,0.14
600068.SH,0.171
600066.SH,0.163
600061.SH,0.095
600050.SH,0.523
600048.SH,0.824
600038.SH,0.12
600036.SH,2.861
600031.SH,0.496
600030.SH,1.617
600029.SH,0.251
600028.SH,0.652
600027.SH,0.127
600025.SH,0.055
600023.SH,0.17
600019.SH,0.584
600018.SH,0.169
600016.SH,1.417
600015.SH,0.448
600011.SH,0.265
600010.SH,0.282
600009.SH,0.482
600004.SH,0.111
600000.SH,1.205
300433.SZ,0.059
300408.SZ,0.18
300296.SZ,0.116
300251.SZ,0.068
300144.SZ,0.134
300142.SZ,0.226
300136.SZ,0.203
300124.SZ,0.226
300122.SZ,0.186
300072.SZ,0.1
300070.SZ,0.155
300059.SZ,0.62
300033.SZ,0.142
300024.SZ,0.156
300017.SZ,0.129
300015.SZ,0.268
300003.SZ,0.241
002925.SZ,0.044
002797.SZ,0.133
002773.SZ,0.048
002736.SZ,0.245
002714.SZ,0.245
002673.SZ,0.157
002625.SZ,0.045
002624.SZ,0.103
002602.SZ,0.083
002601.SZ,0.075
002594.SZ,0.432
002572.SZ,0.105
002558.SZ,0.116
002555.SZ,0.076
002508.SZ,0.103
002493.SZ,0.123
002475.SZ,0.452
002468.SZ,0.057
002466.SZ,0.222
002460.SZ,0.184
002456.SZ,0.23
002450.SZ,0.116
002422.SZ,0.18
002415.SZ,1.113
002411.SZ,0.054
002352.SZ,0.154
002311.SZ,0.183
002310.SZ,0.099
002304.SZ,0.585
002294.SZ,0.089
002271.SZ,0.151
002252.SZ,0.127
002241.SZ,0.151
002236.SZ,0.249
002230.SZ,0.457
002202.SZ,0.281
002179.SZ,0.142
002153.SZ,0.09
002146.SZ,0.145
002142.SZ,0.439
002120.SZ,0.043
002085.SZ,0.092
002081.SZ,0.15
002065.SZ,0.134
002050.SZ,0.137
002044.SZ,0.283
002032.SZ,0.088
002027.SZ,0.432
002024.SZ,0.398
002008.SZ,0.297
002007.SZ,0.189
002001.SZ,0.133
001979.SZ,0.439
001965.SZ,0.044
000983.SZ,0.086
000963.SZ,0.202
000961.SZ,0.128
