con_code,weight
002241.SZ,0.276
600008.SH,0.096
000963.SZ,0.2
601088.SH,0.327
002385.SZ,0.228
600166.SH,0.107
600688.SH,0.176
600739.SH,0.254
002236.SZ,0.295
000100.SZ,0.385
601998.SH,0.219
000415.SZ,0.149
000629.SZ,0.16
600029.SH,0.261
601555.SH,0.331
000063.SZ,0.418
600795.SH,0.356
600999.SH,0.611
603993.SH,0.109
600010.SH,0.34
600804.SH,0.28
002142.SZ,0.309
600547.SH,0.22
000826.SZ,0.195
000540.SZ,0.158
601898.SH,0.11
600031.SH,0.255
600018.SH,0.212
601766.SH,1.105
601718.SH,0.171
601633.SH,0.129
601021.SH,0.131
600005.SH,0.138
002673.SZ,0.356
000728.SZ,0.257
002399.SZ,0.086
000895.SZ,0.246
601318.SH,4.055
000046.SZ,0.198
002410.SZ,0.108
002304.SZ,0.474
002470.SZ,0.115
002594.SZ,0.432
000425.SZ,0.176
601225.SH,0.103
600036.SH,1.953
600873.SH,0.201
000917.SZ,0.218
002375.SZ,0.107
600660.SH,0.246
601098.SH,0.16
300144.SZ,0.197
000686.SZ,0.196
601231.SH,0.038
601988.SH,0.843
000503.SZ,0.202
600718.SH,0.192
600867.SH,0.226
600111.SH,0.325
002292.SZ,0.242
601118.SH,0.083
300015.SZ,0.138
002450.SZ,0.499
601016.SH,0.025
300024.SZ,0.33
600309.SH,0.188
601169.SH,1.202
000625.SZ,0.419
600600.SH,0.094
601018.SH,0.312
000400.SZ,0.103
600875.SH,0.158
601800.SH,0.219
601608.SH,0.084
000793.SZ,0.176
000333.SZ,0.774
000581.SZ,0.113
600315.SH,0.195
601600.SH,0.283
000792.SZ,0.168
000061.SZ,0.13
600276.SH,0.652
601186.SH,0.455
600893.SH,0.362
600588.SH,0.143
002456.SZ,0.225
601288.SH,1.439
000630.SZ,0.126
002202.SZ,0.302
600485.SH,0.252
300070.SZ,0.282
600177.SH,0.277
600578.SH,0.08
601390.SH,0.53
600489.SH,0.186
601669.SH,0.314
000831.SZ,0.142
601899.SH,0.365
601216.SH,0.115
000712.SZ,0.116
601866.SH,0.173
600570.SH,0.339
601166.SH,2.437
600188.SH,0.048
601601.SH,0.97
600023.SH,0.179
002739.SZ,0.116
000598.SZ,0.125
300315.SZ,0.227
600109.SH,0.308
600642.SH,0.163
600895.SH,0.199
000002.SZ,2.231
600998.SH,0.065
600519.SH,1.464
600637.SH,0.62
601857.SH,0.435
000539.SZ,0.062
600398.SH,0.183
600820.SH,0.152
601006.SH,0.481
600157.SH,0.155
600104.SH,0.781
601933.SH,0.214
600027.SH,0.162
601991.SH,0.15
600703.SH,0.295
600048.SH,0.705
601607.SH,0.233
600837.SH,1.361
600028.SH,0.589
601928.SH,0.104
601808.SH,0.09
600648.SH,0.085
