con_code,weight
001965.SZ,0.0432
002925.SZ,0.0488
600025.SH,0.0519
603260.SH,0.0494
001979.SZ,0.4035
601155.SH,0.2584
601108.SH,0.0413
601228.SH,0.0989
603833.SH,0.1482
601881.SH,0.0983
300408.SZ,0.2345
603858.SH,0.1381
600977.SH,0.1124
601611.SH,0.0582
601212.SH,0.0326
603799.SH,0.3303
300433.SZ,0.1031
603160.SH,0.057
601985.SH,0.2503
600959.SH,0.0751
601828.SH,0.0456
601021.SH,0.0928
002739.SZ,0.2357
600023.SH,0.1829
000333.SZ,2.1651
601808.SH,0.053
601939.SH,0.4603
601169.SH,0.8476
002714.SZ,0.1482
601238.SH,0.068
603288.SH,0.5782
603993.SH,0.136
601360.SH,0.1088
601800.SH,0.1627
601555.SH,0.1539
601225.SH,0.3039
002625.SZ,0.048
601669.SH,0.2372
002624.SZ,0.1163
002608.SZ,0.0347
300251.SZ,0.0849
002602.SZ,0.0915
002601.SZ,0.0742
002594.SZ,0.4019
002572.SZ,0.1931
601992.SH,0.1055
601216.SH,0.1074
002558.SZ,0.1375
002555.SZ,0.1
601933.SH,0.2672
601211.SH,0.5221
002736.SZ,0.2109
000166.SZ,0.2823
300144.SZ,0.168
600919.SH,0.4187
600926.SH,0.1543
002508.SZ,0.1354
300136.SZ,0.2226
600958.SH,0.3079
002493.SZ,0.1709
300122.SZ,0.2189
002500.SZ,0.1075
601818.SH,0.5389
002475.SZ,0.3948
601336.SH,0.3294
601377.SH,0.2309
002470.SZ,0.1034
002468.SZ,0.049
601018.SH,0.1608
300124.SZ,0.3042
601718.SH,0.0672
002460.SZ,0.2828
002450.SZ,0.3488
002466.SZ,0.321
601012.SH,0.3
300072.SZ,0.2029
300070.SZ,0.246
002456.SZ,0.2865
002415.SZ,1.2954
002411.SZ,0.0837
300059.SZ,0.4535
002385.SZ,0.0837
601688.SH,0.4516
002352.SZ,0.1148
300027.SZ,0.0971
300033.SZ,0.0788
300015.SZ,0.297
300017.SZ,0.1483
601877.SH,0.1813
300003.SZ,0.3779
601117.SH,0.1267
601618.SH,0.1678
002310.SZ,0.1944
601989.SH,0.3477
601888.SH,0.6056
600999.SH,0.2929
002294.SZ,0.1505
601727.SH,0.2155
601633.SH,0.115
601766.SH,0.5257
601788.SH,0.2023
601668.SH,1.0468
601229.SH,0.5765
601997.SH,0.1588
601838.SH,0.0323
601288.SH,1.2237
601198.SH,0.1693
002673.SZ,0.1227
601878.SH,0.0279
600909.SH,0.0978
002797.SZ,0.1325
601901.SH,0.2651
002241.SZ,0.1851
002252.SZ,0.2809
002236.SZ,0.3706
002230.SZ,0.4481
601186.SH,0.3673
601958.SH,0.0575
601898.SH,0.0829
601099.SH,0.1492
601899.SH,0.3482
300024.SZ,0.1794
601601.SH,0.9023
601866.SH,0.075
002202.SZ,0.245
601390.SH,0.4027
601857.SH,0.469
002304.SZ,0.7728
601088.SH,0.3635
601009.SH,0.4254
002142.SZ,0.3923
601919.SH,0.1774
601600.SH,0.2346
601328.SH,1.4835
601998.SH,0.1826
000338.SZ,0.4002
601318.SH,5.7675
601166.SH,1.6609
601628.SH,0.3457
601333.SH,0.137
601991.SH,0.072
601398.SH,1.0565
002074.SZ,0.0899
002085.SZ,0.1127
600018.SH,0.1711
002081.SZ,0.1525
601111.SH,0.2495
601006.SH,0.4507
600048.SH,0.7553
002146.SZ,0.1375
