con_code,weight
001979.SZ,0.4962
601155.SH,0.2967
601228.SH,0.0357
002841.SZ,0.0204
603833.SH,0.0469
002831.SZ,0.0197
601881.SH,0.0596
601163.SH,0.0356
603858.SH,0.0289
600977.SH,0.0978
601611.SH,0.0676
601966.SH,0.0666
601212.SH,0.0382
603799.SH,0.2347
603160.SH,0.0295
601985.SH,0.2918
600959.SH,0.1003
601021.SH,0.0685
002739.SZ,0.1979
600023.SH,0.1949
000333.SZ,2.1822
601939.SH,0.5235
601169.SH,0.9118
002174.SZ,0.0828
002714.SZ,0.1528
601608.SH,0.0527
603993.SH,0.1598
300315.SZ,0.1073
601800.SH,0.1779
601555.SH,0.184
601225.SH,0.3196
601669.SH,0.2764
002624.SZ,0.0923
002608.SZ,0.052
300251.SZ,0.0897
002602.SZ,0.0822
002601.SZ,0.0848
002594.SZ,0.4452
002572.SZ,0.167
601992.SH,0.1428
601216.SH,0.1287
002558.SZ,0.1549
002555.SZ,0.0527
601933.SH,0.3356
601211.SH,0.6185
002736.SZ,0.2286
000166.SZ,0.1941
300144.SZ,0.1081
600919.SH,0.4413
600926.SH,0.0396
002508.SZ,0.203
300136.SZ,0.219
600958.SH,0.356
300122.SZ,0.1102
002500.SZ,0.1239
601818.SH,0.6097
002475.SZ,0.2793
601336.SH,0.4093
601377.SH,0.2825
002470.SZ,0.1167
002468.SZ,0.059
601018.SH,0.1715
002465.SZ,0.1195
300124.SZ,0.2224
601718.SH,0.0618
002460.SZ,0.24
002450.SZ,0.3429
601118.SH,0.0708
002466.SZ,0.2904
601012.SH,0.4158
300072.SZ,0.2727
300070.SZ,0.2377
002456.SZ,0.2769
002426.SZ,0.0843
002424.SZ,0.0479
002415.SZ,1.1858
002411.SZ,0.0649
300059.SZ,0.3682
002385.SZ,0.1051
601688.SH,0.5206
002352.SZ,0.0877
300027.SZ,0.1349
300033.SZ,0.0958
300015.SZ,0.1703
300017.SZ,0.1386
601877.SH,0.0874
300003.SZ,0.2228
601117.SH,0.1115
601618.SH,0.1968
002839.SZ,0.0158
002310.SZ,0.1892
601989.SH,0.4626
601888.SH,0.4008
600999.SH,0.3604
002294.SZ,0.1271
002292.SZ,0.0474
601727.SH,0.181
601633.SH,0.1204
601766.SH,0.683
601788.SH,0.2324
601668.SH,1.2361
601229.SH,0.11
601997.SH,0.1856
601288.SH,1.3957
601198.SH,0.132
601375.SH,0.044
002673.SZ,0.1702
601878.SH,0.0447
600909.SH,0.0663
002797.SZ,0.1563
601901.SH,0.2286
002241.SZ,0.2208
002252.SZ,0.2382
002236.SZ,0.369
002230.SZ,0.4124
601186.SH,0.444
601958.SH,0.0538
