con_code,weight
000792.SZ,0.1669
000783.SZ,0.4027
000778.SZ,0.1212
000776.SZ,0.5574
000768.SZ,0.2742
000750.SZ,0.1662
000738.SZ,0.1371
000729.SZ,0.12
000728.SZ,0.2483
000725.SZ,0.6422
000712.SZ,0.0983
000709.SZ,0.1435
000686.SZ,0.1955
000651.SZ,0.9933
000630.SZ,0.2011
000625.SZ,0.4274
000623.SZ,0.2098
000568.SZ,0.258
000559.SZ,0.1921
000540.SZ,0.2077
000538.SZ,0.4199
000503.SZ,0.3442
000425.SZ,0.152
000423.SZ,0.3467
000415.SZ,0.1474
000413.SZ,0.2457
000402.SZ,0.1784
000157.SZ,0.2129
000156.SZ,0.0915
000069.SZ,0.2588
000063.SZ,0.3904
000061.SZ,0.1193
000060.SZ,0.1925
000046.SZ,0.1794
000039.SZ,0.1165
000027.SZ,0.0903
000009.SZ,0.2516
000002.SZ,1.5558
001979.SZ,0.4096
601985.SH,0.3622
603885.SH,0.046
600959.SH,0.0947
601021.SH,0.1369
002739.SZ,0.3873
600023.SH,0.2471
000333.SZ,1.0348
601808.SH,0.0831
601939.SH,0.455
601169.SH,1.1917
601016.SH,0.0229
601608.SH,0.0798
603993.SH,0.1806
603000.SH,0.1278
300315.SZ,0.232
601928.SH,0.0938
601800.SH,0.1891
601555.SH,0.3253
601225.SH,0.1344
601669.SH,0.2778
300251.SZ,0.1107
002594.SZ,0.3732
002568.SZ,0.0491
601992.SH,0.1168
601258.SH,0.1416
601216.SH,0.1123
601933.SH,0.2179
300146.SZ,0.1121
300168.SZ,0.1927
601211.SH,0.3107
002736.SZ,0.4627
000166.SZ,0.4296
300144.SZ,0.1579
600958.SH,0.4992
600998.SH,0.0759
002500.SZ,0.1817
601818.SH,0.7159
601098.SH,0.1543
002475.SZ,0.2021
601336.SH,0.3852
300133.SZ,0.1177
601377.SH,0.416
002470.SZ,0.1567
300104.SZ,0.4959
601018.SH,0.2192
002465.SZ,0.2176
300124.SZ,0.1973
601718.SH,0.147
300085.SZ,0.0852
002450.SZ,0.5208
601118.SH,0.0799
300070.SZ,0.3212
002456.SZ,0.2644
002424.SZ,0.0918
002422.SZ,0.1546
002415.SZ,0.5319
300059.SZ,0.4692
002399.SZ,0.0739
300058.SZ,0.1643
002385.SZ,0.1853
601106.SH,0.1575
601179.SH,0.1232
601688.SH,0.7133
300027.SZ,0.2831
300015.SZ,0.1688
300017.SZ,0.402
300003.SZ,0.1866
601117.SH,0.128
601618.SH,0.2117
601989.SH,0.694
601888.SH,0.2556
600999.SH,0.5598
002294.SZ,0.1022
002292.SZ,0.1754
601727.SH,0.2654
601633.SH,0.1497
300002.SZ,0.1366
601766.SH,0.9546
601788.SH,0.2272
601668.SH,1.0063
601288.SH,1.3892
601198.SH,0.255
002673.SZ,0.393
601901.SH,0.3399
002241.SZ,0.2699
002252.SZ,0.2434
002236.SZ,0.253
002230.SZ,0.3006
601186.SH,0.3529
601958.SH,0.0883
601898.SH,0.1207
601099.SH,0.3197
601899.SH,0.3932
300024.SZ,0.3003
601601.SH,0.9775
601866.SH,0.1471
002202.SZ,0.279
601390.SH,0.4441
002195.SZ,0.1032
601857.SH,0.4085
002304.SZ,0.4915
601088.SH,0.3446
002183.SZ,0.1793
002152.SZ,0.1437
601009.SH,0.4361
002142.SZ,0.3498
601919.SH,0.2272
601600.SH,0.2445
601328.SH,1.8081
601998.SH,0.2149
000338.SZ,0.2434
002129.SZ,0.1274
601318.SH,4.0729
601166.SH,2.4248
601628.SH,0.4024
601333.SH,0.1592
601991.SH,0.14
601872.SH,0.1264
601398.SH,1.2238
600018.SH,0.2018
002081.SZ,0.1781
601111.SH,0.2451
601006.SH,0.426
600048.SH,0.7324
002146.SZ,0.1065
002153.SZ,0.0899
002065.SZ,0.1798
601988.SH,0.8224
600027.SH,0.1511
002027.SZ,0.1088
002024.SZ,0.4533
600022.SH,0.0473
002008.SZ,0.223
002007.SZ,0.1989
000100.SZ,0.2928
600340.SH,0.2608
600446.SH,0.1775
600900.SH,1.0293
600021.SH,0.1064
600406.SH,0.2499
600015.SH,0.6223
600547.SH,0.3848
600489.SH,0.2862
600485.SH,0.2275
600352.SH,0.2515
600029.SH,0.3358
600271.SH,0.2992
600031.SH,0.2333
600570.SH,0.3155
600030.SH,1.4806
600050.SH,0.4138
600535.SH,0.3003
600895.SH,0.1597
600893.SH,0.3152
600887.SH,1.2722
600886.SH,0.2834
600875.SH,0.1355
600873.SH,0.1377
600871.SH,0.0793
600867.SH,0.2489
600863.SH,0.1035
601607.SH,0.2668
600839.SH,0.191
600837.SH,1.4308
600827.SH,0.1116
600820.SH,0.1694
600816.SH,0.1947
600804.SH,0.2553
600795.SH,0.4092
600783.SH,0.072
600741.SH,0.2356
600739.SH,0.2208
600737.SH,0.1392
600718.SH,0.1976
600705.SH,0.2969
600704.SH,0.1201
600703.SH,0.2881
600690.SH,0.3762
600688.SH,0.1514
600685.SH,0.0808
600674.SH,0.2353
600666.SH,0.0898
600663.SH,0.187
600660.SH,0.2615
600649.SH,0.2498
600648.SH,0.0845
600642.SH,0.1561
600637.SH,0.3523
600606.SH,0.0378
600600.SH,0.0948
600588.SH,0.1926
600585.SH,0.3734
600583.SH,0.1851
600582.SH,0.0856
600578.SH,0.0718
600519.SH,1.7965
600518.SH,0.5753
600415.SH,0.2016
600398.SH,0.1805
600383.SH,0.2501
600376.SH,0.1329
600373.SH,0.1434
600372.SH,0.121
600369.SH,0.2387
600362.SH,0.1432
600332.SH,0.1621
600317.SH,0.083
600309.SH,0.232
600276.SH,0.7083
600256.SH,0.1616
600252.SH,0.1422
600221.SH,0.2311
600208.SH,0.1659
600196.SH,0.2778
600188.SH,0.0528
600177.SH,0.2632
600170.SH,0.1362
600157.SH,0.1711
600153.SH,0.2207
600150.SH,0.184
600118.SH,0.2233
600115.SH,0.313
600111.SH,0.3341
600109.SH,0.2705
600104.SH,0.8923
600100.SH,0.3184
600098.SH,0.0733
600089.SH,0.2655
600085.SH,0.1951
600074.SH,0.1683
600068.SH,0.2198
600066.SH,0.3542
600061.SH,0.2122
600060.SH,0.1579
600038.SH,0.1105
600037.SH,0.1298
600036.SH,2.064
600028.SH,0.5877
600019.SH,0.2819
600016.SH,2.5388
600011.SH,0.3576
600010.SH,0.3197
600009.SH,0.3112
600008.SH,0.1084
600005.SH,0.1298
600000.SH,1.5914
000999.SZ,0.1154
000977.SZ,0.1633
000963.SZ,0.1943
000917.SZ,0.2183
000898.SZ,0.0887
000895.SZ,0.281
000883.SZ,0.1062
000876.SZ,0.1995
000858.SZ,0.77
000839.SZ,0.2739
000826.SZ,0.1776
000825.SZ,0.0913
000800.SZ,0.0957
000793.SZ,0.2274
000001.SZ,0.7424
