con_code,weight
600373.SH,0.146
000825.SZ,0.091
601727.SH,0.3
000917.SZ,0.201
000156.SZ,0.088
600369.SH,0.231
600685.SH,0.075
000783.SZ,0.4
002236.SZ,0.256
600873.SH,0.128
000061.SZ,0.117
002673.SZ,0.377
300002.SZ,0.145
600340.SH,0.284
601818.SH,0.686
600406.SH,0.27
002202.SZ,0.279
600016.SH,2.488
601288.SH,1.36
300146.SZ,0.105
000002.SZ,2.314
600737.SH,0.133
601328.SH,1.727
000800.SZ,0.097
601117.SH,0.124
000503.SZ,0.387
600666.SH,0.076
300124.SZ,0.205
601992.SH,0.123
600022.SH,0.047
002129.SZ,0.124
002294.SZ,0.099
601628.SH,0.405
600704.SH,0.134
601106.SH,0.155
601808.SH,0.08
600170.SH,0.137
601608.SH,0.075
600674.SH,0.217
600196.SH,0.306
000559.SZ,0.189
601633.SH,0.146
600352.SH,0.238
600332.SH,0.156
600705.SH,0.331
002241.SZ,0.315
600027.SH,0.137
600104.SH,0.821
600031.SH,0.237
000792.SZ,0.158
600688.SH,0.147
601099.SH,0.381
300003.SZ,0.183
601179.SH,0.12
000001.SZ,0.708
600271.SH,0.278
601021.SH,0.123
000402.SZ,0.2
601718.SH,0.134
600068.SH,0.248
600157.SH,0.169
600066.SH,0.333
601989.SH,0.647
002152.SZ,0.137
600256.SH,0.146
002027.SZ,0.099
000898.SZ,0.095
601991.SH,0.131
002424.SZ,0.106
600028.SH,0.581
000686.SZ,0.195
600415.SH,0.251
600383.SH,0.307
601888.SH,0.25
300059.SZ,0.465
600115.SH,0.277
600372.SH,0.114
000728.SZ,0.274
002252.SZ,0.251
600100.SH,0.278
600009.SH,0.295
300104.SZ,0.498
600008.SH,0.115
300251.SZ,0.109
600489.SH,0.238
000415.SZ,0.151
002568.SZ,0.043
600820.SH,0.173
002475.SZ,0.217
600837.SH,1.463
601225.SH,0.129
000858.SZ,0.72
600111.SH,0.306
002450.SZ,0.529
000333.SZ,0.982
002470.SZ,0.141
601919.SH,0.22
002399.SZ,0.075
600875.SH,0.131
002736.SZ,0.461
600019.SH,0.275
000709.SZ,0.149
600642.SH,0.15
600000.SH,1.62
601766.SH,0.933
002008.SZ,0.207
000876.SZ,0.191
601555.SH,0.31
600309.SH,0.253
000895.SZ,0.265
600893.SH,0.304
600376.SH,0.147
002456.SZ,0.298
300027.SZ,0.274
002422.SZ,0.16
600518.SH,0.547
000768.SZ,0.264
600061.SH,0.197
601258.SH,0.139
002024.SZ,0.459
001979.SZ,0.431
600018.SH,0.189
600998.SH,0.08
601901.SH,0.343
600600.SH,0.101
603885.SH,0.041
002304.SZ,0.46
600795.SH,0.397
300058.SZ,0.171
600177.SH,0.248
600959.SH,0.09
000826.SZ,0.193
601398.SH,1.222
600585.SH,0.383
600895.SH,0.16
000883.SZ,0.102
600011.SH,0.336
601928.SH,0.095
600060.SH,0.148
000166.SZ,0.428
000839.SZ,0.349
600637.SH,0.369
600118.SH,0.214
601607.SH,0.259
002500.SZ,0.18
000568.SZ,0.248
300315.SZ,0.208
000793.SZ,0.247
002594.SZ,0.344
000039.SZ,0.118
600547.SH,0.309
600718.SH,0.195
