con_code,weight
603993.SH,0.194
603858.SH,0.032
603833.SH,0.05
603799.SH,0.306
603160.SH,0.033
601998.SH,0.179
601997.SH,0.179
601992.SH,0.152
601991.SH,0.098
601989.SH,0.467
601988.SH,0.761
601985.SH,0.287
601966.SH,0.078
601958.SH,0.058
601939.SH,0.477
601933.SH,0.333
601919.SH,0.197
601901.SH,0.228
601899.SH,0.408
601898.SH,0.088
601888.SH,0.437
601881.SH,0.056
601878.SH,0.042
601877.SH,0.086
601872.SH,0.072
601866.SH,0.085
601857.SH,0.442
601818.SH,0.586
601800.SH,0.18
601788.SH,0.215
601766.SH,0.651
601727.SH,0.178
601718.SH,0.06
601688.SH,0.482
601669.SH,0.288
601668.SH,1.167
601633.SH,0.132
601628.SH,0.382
601618.SH,0.19
601611.SH,0.064
601608.SH,0.053
601607.SH,0.219
601601.SH,1.075
601600.SH,0.331
601555.SH,0.175
600519.SH,3.114
600518.SH,0.535
600498.SH,0.135
600489.SH,0.128
600485.SH,0.219
600482.SH,0.19
600436.SH,0.188
600415.SH,0.125
600406.SH,0.233
600390.SH,0.031
600383.SH,0.247
600376.SH,0.102
600373.SH,0.077
600372.SH,0.06
600369.SH,0.109
600362.SH,0.163
600352.SH,0.246
600340.SH,0.376
600332.SH,0.124
600309.SH,0.425
600297.SH,0.153
600276.SH,1.046
600271.SH,0.192
600233.SH,0.045
600221.SH,0.319
600219.SH,0.16
600208.SH,0.159
600196.SH,0.343
600188.SH,0.052
600177.SH,0.193
600170.SH,0.144
600157.SH,0.178
600153.SH,0.149
600118.SH,0.106
600115.SH,0.261
600111.SH,0.244
600109.SH,0.154
600104.SH,1.007
600100.SH,0.156
600089.SH,0.286
600085.SH,0.152
600074.SH,0.023
600068.SH,0.223
600066.SH,0.263
600061.SH,0.089
600050.SH,0.497
600048.SH,0.889
600038.SH,0.079
600036.SH,2.669
600031.SH,0.325
600030.SH,1.217
600029.SH,0.354
600028.SH,0.575
600023.SH,0.194
600021.SH,0.066
600019.SH,0.758
600018.SH,0.195
000723.SZ,0.066
000709.SZ,0.144
000686.SZ,0.097
000671.SZ,0.116
000651.SZ,2.124
000630.SZ,0.15
000627.SZ,0.095
000625.SZ,0.2
000623.SZ,0.166
000568.SZ,0.365
000559.SZ,0.105
000540.SZ,0.177
000538.SZ,0.415
000503.SZ,0.22
000425.SZ,0.152
000423.SZ,0.269
000415.SZ,0.093
000413.SZ,0.269
000402.SZ,0.105
000338.SZ,0.352
000333.SZ,2.132
000166.SZ,0.193
000157.SZ,0.16
000100.SZ,0.26
000069.SZ,0.239
000063.SZ,0.655
000060.SZ,0.145
000008.SZ,0.109
000002.SZ,1.358
000001.SZ,0.883
600016.SH,1.714
600015.SH,0.509
600011.SH,0.222
600010.SH,0.277
600009.SH,0.402
600008.SH,0.102
600000.SH,1.249
300315.SZ,0.123
300251.SZ,0.094
300144.SZ,0.122
300136.SZ,0.269
300124.SZ,0.269
300122.SZ,0.118
300072.SZ,0.259
300070.SZ,0.266
300059.SZ,0.354
300033.SZ,0.089
300027.SZ,0.14
300024.SZ,0.167
300017.SZ,0.153
300015.SZ,0.188
300003.SZ,0.253
002841.SZ,0.025
002839.SZ,0.016
002831.SZ,0.02
002797.SZ,0.155
002739.SZ,0.209
002736.SZ,0.228
002714.SZ,0.145
002673.SZ,0.149
002624.SZ,0.111
002608.SZ,0.052
002602.SZ,0.123
002601.SZ,0.095
002594.SZ,0.492
002572.SZ,0.173
002558.SZ,0.171
002555.SZ,0.057
002508.SZ,0.165
002500.SZ,0.114
002475.SZ,0.332
002470.SZ,0.114
002468.SZ,0.063
002466.SZ,0.36
002465.SZ,0.139
002460.SZ,0.315
002456.SZ,0.35
002450.SZ,0.358
002426.SZ,0.095
002424.SZ,0.047
002415.SZ,1.342
002411.SZ,0.068
002385.SZ,0.11
002352.SZ,0.094
002310.SZ,0.221
002304.SZ,0.607
002294.SZ,0.14
002292.SZ,0.052
002252.SZ,0.249
002241.SZ,0.259
002236.SZ,0.429
002230.SZ,0.458
002202.SZ,0.307
002174.SZ,0.089
002153.SZ,0.078
002146.SZ,0.163
002142.SZ,0.439
002081.SZ,0.192
002074.SZ,0.122
002065.SZ,0.131
002044.SZ,0.205
002027.SZ,0.628
002024.SZ,0.398
002008.SZ,0.415
002007.SZ,0.128
001979.SZ,0.443
000983.SZ,0.124
000963.SZ,0.233
000961.SZ,0.114
000959.SZ,0.078
000938.SZ,0.075
000898.SZ,0.114
000895.SZ,0.229
000876.SZ,0.136
000858.SZ,1.204
000839.SZ,0.183
000826.SZ,0.127
000792.SZ,0.154
000783.SZ,0.247
000776.SZ,0.42
000768.SZ,0.175
000750.SZ,0.116
000738.SZ,0.059
000728.SZ,0.165
000725.SZ,1.146
601398.SH,1.229
601390.SH,0.364
601377.SH,0.274
601375.SH,0.044
601336.SH,0.376
601333.SH,0.137
601328.SH,1.525
601318.SH,6.268
601288.SH,1.348
601229.SH,0.112
601228.SH,0.037
601225.SH,0.298
601216.SH,0.136
601212.SH,0.04
601211.SH,0.573
601198.SH,0.13
601186.SH,0.413
601169.SH,0.924
601166.SH,1.901
601163.SH,0.037
601155.SH,0.261
601118.SH,0.064
601117.SH,0.113
601111.SH,0.235
601099.SH,0.18
601088.SH,0.408
601021.SH,0.078
601018.SH,0.182
601012.SH,0.411
601009.SH,0.393
601006.SH,0.473
600999.SH,0.334
600977.SH,0.107
600959.SH,0.1
600958.SH,0.342
600926.SH,0.04
600919.SH,0.444
600909.SH,0.069
600900.SH,0.928
600895.SH,0.08
600893.SH,0.199
600887.SH,1.684
600886.SH,0.239
600871.SH,0.037
600837.SH,0.836
600827.SH,0.079
600820.SH,0.122
600816.SH,0.2
600804.SH,0.153
600795.SH,0.302
600741.SH,0.354
600739.SH,0.185
600705.SH,0.21
600704.SH,0.098
600703.SH,0.536
600690.SH,0.509
600688.SH,0.073
600685.SH,0.075
600682.SH,0.126
600674.SH,0.173
600663.SH,0.121
600660.SH,0.313
600649.SH,0.091
600637.SH,0.174
600606.SH,0.239
600588.SH,0.205
600585.SH,0.555
600583.SH,0.123
600570.SH,0.201
600549.SH,0.093
600547.SH,0.165
600535.SH,0.199
600522.SH,0.232
