con_code,weight
001979.SZ,0.4695
601155.SH,0.1472
601127.SH,0.0402
601611.SH,0.0843
601985.SH,0.3775
603885.SH,0.06
600959.SH,0.1673
601021.SH,0.083
002739.SZ,0.2593
600023.SH,0.2323
000333.SZ,1.6469
601939.SH,0.4162
601169.SH,1.1379
002174.SZ,0.1077
002714.SZ,0.1018
601608.SH,0.0756
603993.SH,0.1842
603000.SH,0.0853
300315.SZ,0.1798
601928.SH,0.0787
601800.SH,0.2799
601555.SH,0.259
601225.SH,0.1242
601669.SH,0.4053
300251.SZ,0.0788
002594.SZ,0.2835
002568.SZ,0.0374
601258.SH,0.1833
601216.SH,0.1229
300182.SZ,0.1014
601933.SH,0.2493
300146.SZ,0.0821
300168.SZ,0.1187
601211.SH,0.8616
002736.SZ,0.3526
000166.SZ,0.3704
300144.SZ,0.1234
600958.SH,0.4698
002500.SZ,0.1213
601818.SH,0.6429
002475.SZ,0.2398
601336.SH,0.3927
300133.SZ,0.0778
601377.SH,0.3702
002470.SZ,0.1192
300104.SZ,0.3825
601018.SH,0.2358
002465.SZ,0.1984
300124.SZ,0.2409
601718.SH,0.1156
300085.SZ,0.0561
002450.SZ,0.5084
601118.SH,0.0711
002466.SZ,0.3063
300072.SZ,0.3544
300070.SZ,0.4418
002456.SZ,0.3073
002426.SZ,0.1378
002424.SZ,0.0725
002415.SZ,0.6871
300059.SZ,0.2961
300058.SZ,0.1058
002385.SZ,0.1387
601688.SH,0.5754
300027.SZ,0.1472
300033.SZ,0.1263
300015.SZ,0.1364
300017.SZ,0.1948
601877.SH,0.0859
601618.SH,0.2842
002310.SZ,0.2016
601989.SH,0.672
002299.SZ,0.0702
601888.SH,0.2727
600999.SH,0.3802
002292.SZ,0.0931
601727.SH,0.277
601633.SH,0.1549
300002.SZ,0.1195
601766.SH,1.0245
601788.SH,0.3003
601668.SH,1.466
601288.SH,1.3349
601198.SH,0.1991
002673.SZ,0.2584
002797.SZ,0.0635
601901.SH,0.3617
002241.SZ,0.3368
002252.SZ,0.2111
002236.SZ,0.2727
002230.SZ,0.3003
601186.SH,0.6321
601958.SH,0.0747
601099.SH,0.3024
601899.SH,0.391
300024.SZ,0.231
601601.SH,0.9035
601866.SH,0.1301
002202.SZ,0.2439
601390.SH,0.6911
002195.SZ,0.102
601857.SH,0.3917
002304.SZ,0.4982
601088.SH,0.4109
002183.SZ,0.135
002152.SZ,0.1018
601009.SH,0.3953
002142.SZ,0.3507
601919.SH,0.2222
601600.SH,0.3241
601328.SH,1.7143
601998.SH,0.1919
000338.SZ,0.2832
002131.SZ,0.0827
002129.SZ,0.1147
601318.SH,4.3065
601166.SH,2.0208
601628.SH,0.4532
601333.SH,0.1661
601872.SH,0.1147
601398.SH,1.0902
002074.SZ,0.1454
002085.SZ,0.1944
600018.SH,0.2028
002081.SZ,0.1818
601111.SH,0.1912
601006.SH,0.4939
600048.SH,0.6983
002146.SZ,0.1657
002153.SZ,0.0713
002065.SZ,0.2082
601988.SH,0.7868
002049.SZ,0.1179
002027.SZ,0.084
002024.SZ,0.4061
600482.SH,0.113
002008.SZ,0.2686
002007.SZ,0.2126
000100.SZ,0.2697
600340.SH,0.3497
600446.SH,0.1236
600900.SH,0.969
600021.SH,0.1126
600406.SH,0.2542
600015.SH,0.5804
600547.SH,0.2814
600489.SH,0.2036
600485.SH,0.2238
600352.SH,0.2269
600029.SH,0.2865
600271.SH,0.2329
600031.SH,0.2801
600570.SH,0.2025
600030.SH,1.3297
600549.SH,0.0926
600050.SH,0.6642
600535.SH,0.2826
600895.SH,0.13
600893.SH,0.2754
600887.SH,1.1715
600886.SH,0.3147
600875.SH,0.1211
600873.SH,0.1304
600871.SH,0.0608
600867.SH,0.224
601607.SH,0.291
600839.SH,0.1452
600837.SH,1.2406
600827.SH,0.1304
600820.SH,0.204
600816.SH,0.2168
600804.SH,0.2317
600795.SH,0.4117
600783.SH,0.0618
600754.SH,0.0429
600741.SH,0.2457
600739.SH,0.2209
600737.SH,0.1079
600718.SH,0.1721
600705.SH,0.289
600704.SH,0.133
600703.SH,0.3672
600690.SH,0.414
600688.SH,0.1496
600685.SH,0.1119
600674.SH,0.2163
600666.SH,0.1344
600663.SH,0.1753
600660.SH,0.3242
600654.SH,0.1407
600649.SH,0.1566
600648.SH,0.0723
600637.SH,0.295
600606.SH,0.1889
600588.SH,0.1316
600585.SH,0.44
600583.SH,0.1558
600582.SH,0.0859
600519.SH,2.1714
600518.SH,0.6008
600498.SH,0.1273
600415.SH,0.2081
600383.SH,0.2634
600376.SH,0.1251
600373.SH,0.124
600372.SH,0.1016
600369.SH,0.1779
600362.SH,0.1425
600332.SH,0.1625
600309.SH,0.3378
600297.SH,0.167
600276.SH,0.7849
600256.SH,0.1413
600252.SH,0.1289
600221.SH,0.2289
600208.SH,0.1713
600196.SH,0.3102
600188.SH,0.0483
600177.SH,0.2228
600170.SH,0.1758
600157.SH,0.1892
600153.SH,0.2109
600150.SH,0.1887
600118.SH,0.1867
600115.SH,0.203
600111.SH,0.2613
600109.SH,0.2906
600104.SH,1.0009
600100.SH,0.2633
600089.SH,0.3806
600085.SH,0.1783
600074.SH,0.1288
600068.SH,0.3535
600066.SH,0.2778
600061.SH,0.1692
600060.SH,0.1271
600038.SH,0.1164
600037.SH,0.1104
600036.SH,2.0562
600028.SH,0.6316
600019.SH,0.5822
600016.SH,1.9486
600010.SH,0.3073
600009.SH,0.3536
600008.SH,0.1969
600000.SH,1.3747
000983.SZ,0.1447
000977.SZ,0.119
000963.SZ,0.2316
000938.SZ,0.0798
000917.SZ,0.147
000895.SZ,0.2209
000876.SZ,0.1764
000858.SZ,0.8877
000839.SZ,0.2639
000826.SZ,0.1965
000800.SZ,0.0922
000793.SZ,0.2314
000792.SZ,0.1244
000783.SZ,0.3305
000778.SZ,0.1521
000776.SZ,0.513
000768.SZ,0.3468
000750.SZ,0.1816
000738.SZ,0.1097
000728.SZ,0.2554
000725.SZ,1.0218
000718.SZ,0.0832
