con_code,weight
603993.SH,0.283
603986.SH,0.094
603858.SH,0.119
603833.SH,0.107
603799.SH,0.16
603288.SH,0.593
603260.SH,0.034
603259.SH,0.084
603160.SH,0.077
603156.SH,0.027
601998.SH,0.178
601997.SH,0.157
601992.SH,0.124
601991.SH,0.083
601989.SH,0.414
601988.SH,0.81
601985.SH,0.262
601939.SH,0.455
601933.SH,0.321
601919.SH,0.164
601901.SH,0.233
601899.SH,0.43
601898.SH,0.091
601888.SH,0.626
601881.SH,0.094
601878.SH,0.103
601877.SH,0.222
601857.SH,0.621
601838.SH,0.034
601828.SH,0.037
601818.SH,0.627
601808.SH,0.054
601800.SH,0.282
601788.SH,0.182
601766.SH,0.934
601727.SH,0.185
601688.SH,0.563
601669.SH,0.317
601668.SH,1.274
601633.SH,0.072
601628.SH,0.362
601618.SH,0.236
601611.SH,0.055
601607.SH,0.209
601601.SH,0.951
601600.SH,0.248
601555.SH,0.171
601398.SH,1.215
601390.SH,0.555
601377.SH,0.232
601360.SH,0.088
601336.SH,0.375
601333.SH,0.114
601328.SH,1.693
601318.SH,6.469
601288.SH,1.468
601238.SH,0.102
601229.SH,0.651
601228.SH,0.078
601225.SH,0.317
601216.SH,0.094
601212.SH,0.026
601211.SH,0.735
601198.SH,0.14
601186.SH,0.532
601169.SH,0.884
601166.SH,1.982
601155.SH,0.228
601138.SH,0.146
601117.SH,0.113
601111.SH,0.243
601108.SH,0.03
601088.SH,0.378
601066.SH,0.041
601021.SH,0.093
601018.SH,0.14
601012.SH,0.363
601009.SH,0.408
601006.SH,0.521
600999.SH,0.408
600998.SH,0.088
600977.SH,0.114
600958.SH,0.304
600926.SH,0.162
600919.SH,0.44
600909.SH,0.091
600900.SH,1.116
600893.SH,0.208
600887.SH,1.48
600886.SH,0.349
600867.SH,0.211
600837.SH,0.758
600816.SH,0.102
600809.SH,0.097
600795.SH,0.321
600760.SH,0.124
600741.SH,0.309
600739.SH,0.136
600705.SH,0.203
600704.SH,0.084
600703.SH,0.295
600690.SH,0.539
600688.SH,0.117
600674.SH,0.163
600660.SH,0.34
600637.SH,0.225
600606.SH,0.237
600588.SH,0.217
600585.SH,0.623
600583.SH,0.115
600570.SH,0.273
600566.SH,0.116
600549.SH,0.109
600547.SH,0.239
600535.SH,0.185
600522.SH,0.213
600519.SH,3.156
600518.SH,0.293
600516.SH,0.191
600498.SH,0.213
600489.SH,0.158
600487.SH,0.242
600482.SH,0.164
600438.SH,0.171
600436.SH,0.278
600415.SH,0.101
600406.SH,0.362
600398.SH,0.162
600390.SH,0.039
600383.SH,0.231
600372.SH,0.073
600369.SH,0.105
600362.SH,0.145
600352.SH,0.267
600346.SH,0.107
600340.SH,0.488
600339.SH,0.065
600332.SH,0.214
600309.SH,0.489
600297.SH,0.107
600276.SH,1.24
600271.SH,0.272
600233.SH,0.039
600221.SH,0.23
600219.SH,0.161
600208.SH,0.133
600196.SH,0.249
600188.SH,0.083
600177.SH,0.192
600176.SH,0.216
600170.SH,0.144
600157.SH,0.089
600153.SH,0.128
600118.SH,0.109
600115.SH,0.198
600111.SH,0.203
600109.SH,0.184
600104.SH,0.995
600100.SH,0.215
600089.SH,0.268
600085.SH,0.161
600068.SH,0.186
600066.SH,0.168
600061.SH,0.081
600050.SH,0.512
600048.SH,0.895
600038.SH,0.117
600036.SH,2.767
600031.SH,0.485
600030.SH,1.341
600029.SH,0.243
600028.SH,0.668
600027.SH,0.165
600025.SH,0.06
600023.SH,0.205
600019.SH,0.616
600018.SH,0.179
