con_code,weight
601766.SH,0.575
601727.SH,0.146
601688.SH,0.56
601669.SH,0.29
601668.SH,0.931
601633.SH,0.08
601628.SH,0.39
601618.SH,0.159
601607.SH,0.176
601601.SH,0.964
601600.SH,0.191
601577.SH,0.026
601555.SH,0.175
601398.SH,0.943
601390.SH,0.363
601377.SH,0.231
601360.SH,0.073
601336.SH,0.326
601328.SH,1.206
601319.SH,0.073
601318.SH,7.672
601298.SH,0.029
601288.SH,1.056
601238.SH,0.088
601229.SH,0.52
601228.SH,0.058
601225.SH,0.289
601216.SH,0.081
601212.SH,0.031
601211.SH,0.625
601198.SH,0.12
601186.SH,0.34
601169.SH,0.63
601166.SH,2.025
601162.SH,0.036
601155.SH,0.182
601138.SH,0.137
601117.SH,0.089
601111.SH,0.191
601108.SH,0.196
601088.SH,0.5
601066.SH,0.07
601021.SH,0.133
601018.SH,0.124
601012.SH,0.569
601009.SH,0.376
601006.SH,0.373
600999.SH,0.371
600998.SH,0.061
600977.SH,0.086
600958.SH,0.289
600926.SH,0.133
600919.SH,0.375
600900.SH,0.997
600893.SH,0.172
600887.SH,1.417
600886.SH,0.267
600867.SH,0.172
600837.SH,0.897
600816.SH,0.081
600809.SH,0.163
600795.SH,0.235
600760.SH,0.112
600741.SH,0.319
600733.SH,0.023
600705.SH,0.204
600704.SH,0.074
600703.SH,0.215
600690.SH,0.472
600688.SH,0.075
600674.SH,0.141
600663.SH,0.099
600660.SH,0.249
600637.SH,0.156
600606.SH,0.196
600588.SH,0.323
600585.SH,0.64
600583.SH,0.096
600570.SH,0.387
600566.SH,0.077
600547.SH,0.336
600535.SH,0.125
600522.SH,0.166
600519.SH,4.654
600498.SH,0.153
600489.SH,0.137
600487.SH,0.155
600516.SH,0.134
600482.SH,0.14
600438.SH,0.231
600436.SH,0.244
600415.SH,0.084
600406.SH,0.259
600398.SH,0.123
600390.SH,0.038
600383.SH,0.206
600372.SH,0.064
600369.SH,0.104
600362.SH,0.12
600352.SH,0.294
600346.SH,0.117
600340.SH,0.39
600339.SH,0.05
600332.SH,0.168
600309.SH,0.569
600299.SH,0.024
600297.SH,0.106
600276.SH,2.01
600271.SH,0.194
600233.SH,0.033
600221.SH,0.175
600219.SH,0.125
600208.SH,0.1
600196.SH,0.225
600188.SH,0.069
600177.SH,0.176
600176.SH,0.139
600170.SH,0.13
600153.SH,0.098
600118.SH,0.112
600115.SH,0.161
600111.SH,0.205
600109.SH,0.172
600104.SH,0.713
600100.SH,0.17
600089.SH,0.198
600085.SH,0.124
600068.SH,0.121
600066.SH,0.157
600061.SH,0.181
600050.SH,0.442
600048.SH,0.779
600038.SH,0.115
600036.SH,2.868
600031.SH,0.641
600030.SH,1.425
600029.SH,0.183
600028.SH,0.54
600027.SH,0.099
600025.SH,0.067
600023.SH,0.132
600019.SH,0.42
600018.SH,0.151
600016.SH,1.17
600015.SH,0.361
600011.SH,0.225
600010.SH,0.222
600009.SH,0.657
600004.SH,0.157
600000.SH,1.074
