con_code,weight
603993.SH,0.207
603986.SH,0.18
603858.SH,0.088
603833.SH,0.113
603799.SH,0.14
603288.SH,0.718
603260.SH,0.037
603259.SH,0.103
603160.SH,0.15
603156.SH,0.095
603019.SH,0.175
601998.SH,0.139
601997.SH,0.133
601992.SH,0.089
601989.SH,0.407
601988.SH,0.609
601985.SH,0.199
601939.SH,0.379
601933.SH,0.275
601919.SH,0.149
601901.SH,0.229
601899.SH,0.319
601898.SH,0.073
601888.SH,0.733
601881.SH,0.113
601878.SH,0.093
601877.SH,0.152
601857.SH,0.404
601838.SH,0.119
601828.SH,0.037
601818.SH,0.506
601808.SH,0.059
601800.SH,0.192
601788.SH,0.179
601766.SH,0.575
601727.SH,0.143
601688.SH,0.561
601669.SH,0.286
601668.SH,0.919
601633.SH,0.075
601628.SH,0.369
601618.SH,0.161
601607.SH,0.169
601601.SH,0.884
601600.SH,0.186
601577.SH,0.026
601555.SH,0.179
601398.SH,0.962
601390.SH,0.394
601377.SH,0.235
601360.SH,0.077
601336.SH,0.328
601328.SH,1.208
601319.SH,0.074
601318.SH,7.606
601298.SH,0.029
601288.SH,1.069
601238.SH,0.092
601229.SH,0.536
601228.SH,0.057
601225.SH,0.282
601216.SH,0.082
601212.SH,0.028
601211.SH,0.639
601198.SH,0.122
601186.SH,0.351
601169.SH,0.64
601166.SH,2.056
601162.SH,0.036
601155.SH,0.207
601138.SH,0.138
601117.SH,0.092
601111.SH,0.193
601108.SH,0.202
601088.SH,0.5
601066.SH,0.08
601021.SH,0.126
601018.SH,0.119
601012.SH,0.537
601009.SH,0.411
601006.SH,0.364
600999.SH,0.379
600998.SH,0.065
600977.SH,0.093
600958.SH,0.295
600926.SH,0.14
600919.SH,0.375
600900.SH,0.971
600893.SH,0.159
600887.SH,1.403
600886.SH,0.247
600867.SH,0.172
600837.SH,0.933
600816.SH,0.083
600809.SH,0.163
600795.SH,0.227
600760.SH,0.105
600733.SH,0.021
600705.SH,0.203
600704.SH,0.076
600741.SH,0.299
600703.SH,0.278
