con_code,weight
001979.SZ,0.4863
601155.SH,0.1609
002841.SZ,0.0317
002831.SZ,0.0317
601881.SH,0.0742
601163.SH,0.0611
603858.SH,0.0526
600977.SH,0.1022
601127.SH,0.0357
601611.SH,0.0613
601966.SH,0.052
603160.SH,0.0492
601985.SH,0.3514
600959.SH,0.1584
601021.SH,0.0789
002739.SZ,0.2358
600023.SH,0.2141
000333.SZ,1.825
601939.SH,0.3978
601169.SH,1.0738
002174.SZ,0.1109
002714.SZ,0.0906
601608.SH,0.0928
603993.SH,0.1901
300315.SZ,0.1517
601800.SH,0.2345
601555.SH,0.2593
601225.SH,0.2162
601669.SH,0.3502
300251.SZ,0.0707
002602.SZ,0.1092
002594.SZ,0.2625
601992.SH,0.2108
601216.SH,0.1651
002558.SZ,0.1082
002555.SZ,0.1005
601933.SH,0.2652
300168.SZ,0.1018
601211.SH,0.8823
002736.SZ,0.3147
000166.SZ,0.3268
300144.SZ,0.1499
600919.SH,0.1139
600926.SH,0.0579
002508.SZ,0.195
600958.SH,0.4174
002500.SZ,0.1578
601818.SH,0.6206
002475.SZ,0.2311
601336.SH,0.4044
300133.SZ,0.0778
601377.SH,0.336
002470.SZ,0.114
300104.SZ,0.3542
601018.SH,0.2154
002465.SZ,0.1782
300124.SZ,0.2367
601718.SH,0.1122
002450.SZ,0.5265
601118.SH,0.0886
002466.SZ,0.3134
300072.SZ,0.3301
300070.SZ,0.3501
002456.SZ,0.3301
002426.SZ,0.1521
002424.SZ,0.0765
002415.SZ,1.1125
002411.SZ,0.1298
300059.SZ,0.3066
002385.SZ,0.1292
601688.SH,0.5586
002352.SZ,0.1069
300027.SZ,0.1322
300033.SZ,0.1316
300017.SZ,0.1716
601877.SH,0.0821
601117.SH,0.1348
601618.SH,0.2588
002839.SZ,0.0303
002310.SZ,0.1742
601989.SH,0.5715
002299.SZ,0.0686
601888.SH,0.2805
600999.SH,0.3785
002292.SZ,0.086
601727.SH,0.2388
601633.SH,0.1544
601766.SH,0.9481
601788.SH,0.2796
601668.SH,1.3861
601229.SH,0.1621
601997.SH,0.1055
601288.SH,1.2981
601198.SH,0.1834
601375.SH,0.078
002673.SZ,0.2395
600909.SH,0.1061
002797.SZ,0.0343
601901.SH,0.3899
002241.SZ,0.3231
002252.SZ,0.2911
002236.SZ,0.3114
002230.SZ,0.4075
601186.SH,0.5349
601958.SH,0.0676
601099.SH,0.2643
601899.SH,0.3443
300024.SZ,0.2106
601601.SH,1.007
601866.SH,0.1105
002202.SZ,0.2358
601390.SH,0.6249
002195.SZ,0.1308
601857.SH,0.3627
002304.SZ,0.4952
601088.SH,0.4255
002183.SZ,0.1249
002152.SZ,0.0997
601009.SH,0.3921
002142.SZ,0.364
601919.SH,0.197
601600.SH,0.2918
601328.SH,1.6407
601998.SH,0.1851
000338.SZ,0.3037
002131.SZ,0.0912
601318.SH,5.1143
601166.SH,2.0297
601628.SH,0.4294
601333.SH,0.1475
601872.SH,0.1055
601398.SH,1.0903
002074.SZ,0.1654
600018.SH,0.1987
002081.SZ,0.1686
601111.SH,0.1849
601006.SH,0.4813
600048.SH,0.6987
002146.SZ,0.1681
002153.SZ,0.071
002065.SZ,0.199
601988.SH,0.7503
002049.SZ,0.1082
002044.SZ,0.2008
002027.SZ,0.1624
002024.SZ,0.406
600482.SH,0.0839
002008.SZ,0.2774
002007.SZ,0.1952
000100.SZ,0.2425
600340.SH,0.3843
600446.SH,0.0861
600900.SH,0.9767
600021.SH,0.1004
600406.SH,0.2465
600015.SH,0.5672
600547.SH,0.2065
600489.SH,0.167
600485.SH,0.2469
600352.SH,0.2118
600029.SH,0.2916
600271.SH,0.2268
600031.SH,0.2981
600436.SH,0.1732
600570.SH,0.2235
600030.SH,1.284
600549.SH,0.0895
600522.SH,0.2476
600050.SH,0.611
600535.SH,0.2587
600895.SH,0.1261
600893.SH,0.256
600887.SH,1.2509
600886.SH,0.3103
600871.SH,0.0582
601607.SH,0.3122
600837.SH,1.1514
600827.SH,0.1261
600820.SH,0.1834
600816.SH,0.2392
600804.SH,0.1934
600795.SH,0.4095
600741.SH,0.3589
600739.SH,0.2142
600737.SH,0.0941
600718.SH,0.1319
600705.SH,0.2455
600704.SH,0.121
600703.SH,0.437
600690.SH,0.4282
600688.SH,0.14
600685.SH,0.0868
600682.SH,0.1566
600674.SH,0.2072
600663.SH,0.1673
600660.SH,0.3452
600649.SH,0.1287
600637.SH,0.2785
600606.SH,0.2778
600588.SH,0.1203
600585.SH,0.4379
600583.SH,0.1348
600519.SH,2.2316
600518.SH,0.625
600498.SH,0.1279
600415.SH,0.1901
600383.SH,0.2539
600376.SH,0.1138
600373.SH,0.123
600372.SH,0.0881
600369.SH,0.1536
600362.SH,0.1695
600332.SH,0.1588
600309.SH,0.3731
600297.SH,0.1564
600276.SH,0.8165
600256.SH,0.1269
600233.SH,0.0638
600221.SH,0.2049
600208.SH,0.1879
