con_code,weight
002304.SZ,0.591
002294.SZ,0.161
002292.SZ,0.064
002252.SZ,0.252
002241.SZ,0.288
002236.SZ,0.342
002230.SZ,0.49
002202.SZ,0.327
002174.SZ,0.082
002153.SZ,0.073
002146.SZ,0.141
002142.SZ,0.385
002081.SZ,0.207
002074.SZ,0.129
002065.SZ,0.132
002044.SZ,0.194
002027.SZ,0.587
002024.SZ,0.39
002008.SZ,0.359
002007.SZ,0.128
001979.SZ,0.395
000983.SZ,0.136
000963.SZ,0.223
000961.SZ,0.101
000959.SZ,0.081
000938.SZ,0.09
000898.SZ,0.1
000895.SZ,0.224
000876.SZ,0.134
000858.SZ,1.292
000839.SZ,0.224
000826.SZ,0.144
000792.SZ,0.165
000783.SZ,0.26
000776.SZ,0.421
000768.SZ,0.199
000750.SZ,0.123
000738.SZ,0.06
000728.SZ,0.189
000725.SZ,1.169
000723.SZ,0.072
000709.SZ,0.141
000686.SZ,0.105
000671.SZ,0.109
000651.SZ,1.792
000630.SZ,0.157
000627.SZ,0.101
000625.SZ,0.209
000623.SZ,0.178
000568.SZ,0.412
000559.SZ,0.119
000540.SZ,0.177
000538.SZ,0.452
000503.SZ,0.264
000425.SZ,0.166
000423.SZ,0.269
000415.SZ,0.091
000413.SZ,0.307
000402.SZ,0.113
000338.SZ,0.344
000333.SZ,2.146
000166.SZ,0.275
000157.SZ,0.166
000100.SZ,0.269
000069.SZ,0.237
000063.SZ,0.737
000060.SZ,0.159
000008.SZ,0.126
000002.SZ,1.287
000001.SZ,0.973
601018.SH,0.179
601012.SH,0.434
601009.SH,0.336
601006.SH,0.46
600999.SH,0.335
600977.SH,0.098
600959.SH,0.108
600958.SH,0.368
600926.SH,0.04
600919.SH,0.434
600909.SH,0.067
600900.SH,0.877
600895.SH,0.094
600893.SH,0.206
600887.SH,1.667
600886.SH,0.255
600871.SH,0.041
600837.SH,0.887
600827.SH,0.092
600820.SH,0.134
600816.SH,0.203
600804.SH,0.208
600795.SH,0.313
600741.SH,0.399
600739.SH,0.184
600705.SH,0.211
600704.SH,0.1
600703.SH,0.529
600690.SH,0.489
600688.SH,0.079
600685.SH,0.075
600682.SH,0.143
600674.SH,0.191
600663.SH,0.119
600660.SH,0.346
600649.SH,0.095
600637.SH,0.187
600606.SH,0.227
600588.SH,0.132
600585.SH,0.5
