con_code,weight
603993.SH,0.165
603858.SH,0.036
603160.SH,0.048
601998.SH,0.171
601997.SH,0.087
601992.SH,0.174
601989.SH,0.516
601988.SH,0.728
601985.SH,0.302
601966.SH,0.036
601958.SH,0.062
601939.SH,0.421
601933.SH,0.305
601919.SH,0.211
601901.SH,0.276
601899.SH,0.36
601888.SH,0.358
601881.SH,0.068
601877.SH,0.09
601872.SH,0.084
601866.SH,0.098
601857.SH,0.349
601818.SH,0.585
601800.SH,0.187
601788.SH,0.258
601766.SH,0.992
601727.SH,0.206
601718.SH,0.079
601688.SH,0.554
601669.SH,0.293
601668.SH,1.272
601633.SH,0.121
601628.SH,0.454
601618.SH,0.234
601611.SH,0.048
601608.SH,0.067
601607.SH,0.245
601601.SH,1.153
601600.SH,0.468
601555.SH,0.226
601398.SH,1.122
601390.SH,0.567
601377.SH,0.326
601375.SH,0.05
601336.SH,0.458
601333.SH,0.15
601328.SH,1.524
601318.SH,6.657
601288.SH,1.257
601229.SH,0.114
601225.SH,0.226
601216.SH,0.148
601211.SH,0.801
601198.SH,0.159
601186.SH,0.475
601169.SH,0.952
601166.SH,1.916
601163.SH,0.047
601155.SH,0.197
601127.SH,0.032
601118.SH,0.078
601117.SH,0.109
601111.SH,0.195
601099.SH,0.225
601088.SH,0.414
601021.SH,0.081
601018.SH,0.198
601009.SH,0.365
601006.SH,0.463
600999.SH,0.385
600977.SH,0.073
600959.SH,0.12
600958.SH,0.427
600926.SH,0.043
600919.SH,0.087
600909.SH,0.077
600900.SH,0.955
600895.SH,0.108
600893.SH,0.217
600887.SH,1.532
600886.SH,0.269
600871.SH,0.047
600837.SH,1.016
600827.SH,0.094
600820.SH,0.148
600816.SH,0.22
600804.SH,0.196
600795.SH,0.353
600741.SH,0.354
600739.SH,0.186
600737.SH,0.075
600718.SH,0.116
600705.SH,0.238
600704.SH,0.11
600703.SH,0.523
600690.SH,0.463
600688.SH,0.122
600685.SH,0.077
600682.SH,0.149
600674.SH,0.192
600663.SH,0.141
600660.SH,0.324
600649.SH,0.099
600637.SH,0.209
600606.SH,0.232
600588.SH,0.132
600585.SH,0.55
600583.SH,0.118
600570.SH,0.204
600549.SH,0.098
600547.SH,0.197
