con_code,weight
600271.SH,0.285
600233.SH,0.036
600221.SH,0.24
600219.SH,0.169
600208.SH,0.137
600196.SH,0.29
600188.SH,0.088
600177.SH,0.199
600176.SH,0.22
600170.SH,0.137
600157.SH,0.107
600153.SH,0.111
600118.SH,0.106
600115.SH,0.213
600111.SH,0.22
600109.SH,0.171
600104.SH,0.902
600100.SH,0.186
600089.SH,0.264
600085.SH,0.165
600068.SH,0.183
600066.SH,0.155
600061.SH,0.092
600050.SH,0.509
600048.SH,0.965
600038.SH,0.121
600036.SH,3.05
600031.SH,0.385
600030.SH,1.375
600029.SH,0.253
600028.SH,0.642
600025.SH,0.054
600023.SH,0.19
600019.SH,0.62
600018.SH,0.174
600016.SH,1.792
600015.SH,0.517
600011.SH,0.3
600010.SH,0.217
600009.SH,0.5
600008.SH,0.081
600000.SH,1.302
300433.SZ,0.065
300408.SZ,0.19
300251.SZ,0.066
300144.SZ,0.165
300136.SZ,0.204
300124.SZ,0.221
300122.SZ,0.212
300072.SZ,0.134
300070.SZ,0.17
300059.SZ,0.48
300033.SZ,0.095
300027.SZ,0.085
300024.SZ,0.155
300017.SZ,0.121
300015.SZ,0.281
300003.SZ,0.347
002925.SZ,0.044
002797.SZ,0.119
002739.SZ,0.157
002736.SZ,0.229
002714.SZ,0.175
002673.SZ,0.154
002625.SZ,0.041
002624.SZ,0.099
002608.SZ,0.041
002602.SZ,0.107
002601.SZ,0.08
002594.SZ,0.535
002572.SZ,0.124
002558.SZ,0.121
002555.SZ,0.106
002508.SZ,0.103
002500.SZ,0.114
002493.SZ,0.131
002475.SZ,0.387
002470.SZ,0.098
002468.SZ,0.055
002466.SZ,0.226
002460.SZ,0.205
002456.SZ,0.226
002450.SZ,0.208
002415.SZ,1.039
002411.SZ,0.058
002385.SZ,0.074
002352.SZ,0.097
002310.SZ,0.115
002304.SZ,0.625
002294.SZ,0.11
002252.SZ,0.302
002241.SZ,0.145
002236.SZ,0.24
002230.SZ,0.372
002202.SZ,0.232
002153.SZ,0.095
002146.SZ,0.151
002142.SZ,0.444
002085.SZ,0.102
002081.SZ,0.142
002074.SZ,0.089
002065.SZ,0.139
002050.SZ,0.117
002044.SZ,0.209
002027.SZ,0.437
