con_code,weight
000630.SZ,0.134
000627.SZ,0.084
000625.SZ,0.134
000568.SZ,0.404
000553.SZ,0.024
000538.SZ,0.368
000503.SZ,0.166
000425.SZ,0.171
000423.SZ,0.18
000415.SZ,0.071
000413.SZ,0.192
000408.SZ,0.06
000402.SZ,0.085
000338.SZ,0.475
000333.SZ,1.871
000166.SZ,0.309
000157.SZ,0.167
000100.SZ,0.364
000069.SZ,0.261
000063.SZ,0.575
000002.SZ,1.236
000001.SZ,0.911
603993.SH,0.272
603986.SH,0.12
603858.SH,0.106
603833.SH,0.127
603799.SH,0.154
603288.SH,0.581
603260.SH,0.037
603259.SH,0.081
603160.SH,0.078
603156.SH,0.029
601998.SH,0.16
601997.SH,0.149
601992.SH,0.123
601991.SH,0.07
601989.SH,0.442
601988.SH,0.658
601985.SH,0.234
601939.SH,0.386
601933.SH,0.274
601919.SH,0.169
601901.SH,0.262
601899.SH,0.352
601898.SH,0.078
601888.SH,0.566
601881.SH,0.126
601878.SH,0.128
601877.SH,0.191
601857.SH,0.509
601838.SH,0.029
601828.SH,0.034
601818.SH,0.54
601808.SH,0.05
601800.SH,0.243
601788.SH,0.213
601766.SH,0.733
601727.SH,0.174
601688.SH,0.606
601669.SH,0.292
601668.SH,1.063
601633.SH,0.078
601628.SH,0.39
601618.SH,0.208
601611.SH,0.059
601607.SH,0.197
601601.SH,0.885
601600.SH,0.227
601555.SH,0.201
601398.SH,0.994
601390.SH,0.448
601377.SH,0.281
601360.SH,0.087
601336.SH,0.371
601333.SH,0.1
601328.SH,1.419
601318.SH,6.911
601288.SH,1.182
601238.SH,0.09
601229.SH,0.542
601228.SH,0.078
601225.SH,0.295
601216.SH,0.111
601212.SH,0.032
601211.SH,0.752
601198.SH,0.157
601186.SH,0.438
601169.SH,0.759
601166.SH,1.874
601155.SH,0.337
601138.SH,0.144
601117.SH,0.106
601111.SH,0.268
601108.SH,0.043
601088.SH,0.321
601066.SH,0.095
601021.SH,0.092
601018.SH,0.142
601012.SH,0.422
601009.SH,0.389
601006.SH,0.41
600999.SH,0.415
600998.SH,0.073
600977.SH,0.11
600958.SH,0.353
600926.SH,0.146
600919.SH,0.409
600909.SH,0.107
600900.SH,0.921
600893.SH,0.197
600887.SH,1.464
600886.SH,0.28
600867.SH,0.205
600837.SH,0.94
600816.SH,0.131
600809.SH,0.13
600795.SH,0.261
600760.SH,0.114
600741.SH,0.266
600739.SH,0.152
600705.SH,0.22
600704.SH,0.081
600703.SH,0.297
600690.SH,0.518
600688.SH,0.098
600674.SH,0.136
600660.SH,0.282
600637.SH,0.211
600606.SH,0.228
600588.SH,0.269
600585.SH,0.632
600583.SH,0.118
600570.SH,0.358
600566.SH,0.093
600549.SH,0.106
600547.SH,0.191
600535.SH,0.169
600522.SH,0.202
600519.SH,3.551
600518.SH,0.258
600516.SH,0.201
600498.SH,0.183
600489.SH,0.122
600487.SH,0.234
600482.SH,0.152
600438.SH,0.195
600436.SH,0.287
600415.SH,0.107
600406.SH,0.32
600398.SH,0.145
600390.SH,0.044
600383.SH,0.257
600372.SH,0.073
600369.SH,0.129
600362.SH,0.134
600352.SH,0.37
600346.SH,0.116
600340.SH,0.463
600339.SH,0.063
600332.SH,0.181
600309.SH,0.591
600297.SH,0.108
600276.SH,1.435
600271.SH,0.258
600233.SH,0.041
600221.SH,0.208
600219.SH,0.158
600208.SH,0.14
600196.SH,0.248
600188.SH,0.078
600177.SH,0.189
600176.SH,0.186
600170.SH,0.138
600157.SH,0.112
600153.SH,0.122
600118.SH,0.123
600115.SH,0.225
600111.SH,0.201
600109.SH,0.215
600104.SH,0.756
600100.SH,0.212
600089.SH,0.255
600085.SH,0.136
600068.SH,0.166
600066.SH,0.148
600061.SH,0.102
600050.SH,0.523
600048.SH,0.841
600038.SH,0.114
600036.SH,2.895
600031.SH,0.62
600030.SH,1.614
600029.SH,0.243
600028.SH,0.59
600027.SH,0.118
600025.SH,0.061
600023.SH,0.164
600019.SH,0.533
600018.SH,0.195
600016.SH,1.302
600015.SH,0.42
600011.SH,0.239
600010.SH,0.276
600009.SH,0.496
600004.SH,0.127
600000.SH,1.096
300433.SZ,0.056
300408.SZ,0.179
300296.SZ,0.112
300251.SZ,0.063
300144.SZ,0.139
300142.SZ,0.26
300136.SZ,0.186
300124.SZ,0.217
300122.SZ,0.203
300072.SZ,0.102
300070.SZ,0.147
300059.SZ,0.58
300033.SZ,0.178
300024.SZ,0.173
300017.SZ,0.153
300015.SZ,0.268
300003.SZ,0.234
002925.SZ,0.043
002797.SZ,0.137
002773.SZ,0.057
002736.SZ,0.276
002714.SZ,0.328
002673.SZ,0.167
002625.SZ,0.041
002624.SZ,0.104
002602.SZ,0.075
002601.SZ,0.081
002594.SZ,0.401
002572.SZ,0.137
002558.SZ,0.111
002555.SZ,0.073
002508.SZ,0.126
002493.SZ,0.131
002475.SZ,0.507
002468.SZ,0.059
002466.SZ,0.199
002460.SZ,0.178
002456.SZ,0.223
002450.SZ,0.104
002422.SZ,0.207
002415.SZ,1.071
002411.SZ,0.052
002352.SZ,0.147
002311.SZ,0.185
002310.SZ,0.088
002304.SZ,0.651
002294.SZ,0.094
002271.SZ,0.157
002252.SZ,0.119
002241.SZ,0.169
002236.SZ,0.244
002230.SZ,0.44
002202.SZ,0.333
002179.SZ,0.133
002153.SZ,0.086
002146.SZ,0.162
002142.SZ,0.458
002120.SZ,0.044
002085.SZ,0.088
002081.SZ,0.155
002065.SZ,0.137
002050.SZ,0.138
002044.SZ,0.288
002032.SZ,0.102
002027.SZ,0.381
002024.SZ,0.387
002008.SZ,0.298
002007.SZ,0.208
002001.SZ,0.131
001979.SZ,0.452
001965.SZ,0.042
000983.SZ,0.081
000963.SZ,0.197
000961.SZ,0.146
000959.SZ,0.058
000938.SZ,0.074
000898.SZ,0.087
000895.SZ,0.212
000876.SZ,0.232
000858.SZ,1.526
000839.SZ,0.135
000826.SZ,0.092
000792.SZ,0.078
000786.SZ,0.141
000783.SZ,0.241
000776.SZ,0.396
000768.SZ,0.195
000728.SZ,0.175
000725.SZ,0.765
000709.SZ,0.12
000703.SZ,0.144
000671.SZ,0.112
000661.SZ,0.357
000651.SZ,1.88
