con_code,weight
601088.SH,0.402
601021.SH,0.082
601018.SH,0.232
601009.SH,0.401
601006.SH,0.485
600999.SH,0.381
600959.SH,0.168
600958.SH,0.473
600900.SH,0.958
600895.SH,0.131
600893.SH,0.28
600887.SH,1.157
600886.SH,0.319
600875.SH,0.119
600873.SH,0.13
600871.SH,0.061
600867.SH,0.225
600839.SH,0.146
600837.SH,1.255
600827.SH,0.129
600820.SH,0.202
600816.SH,0.218
600804.SH,0.234
600795.SH,0.415
600783.SH,0.066
600754.SH,0.045
600741.SH,0.247
600739.SH,0.219
600737.SH,0.107
600718.SH,0.185
600705.SH,0.29
600704.SH,0.13
600703.SH,0.365
600690.SH,0.388
600688.SH,0.151
600685.SH,0.112
600674.SH,0.216
600666.SH,0.134
600663.SH,0.181
600660.SH,0.33
600654.SH,0.14
600649.SH,0.157
600648.SH,0.074
600637.SH,0.286
600606.SH,0.189
600588.SH,0.131
600585.SH,0.443
600583.SH,0.16
600582.SH,0.09
600570.SH,0.201
600549.SH,0.092
600547.SH,0.28
600535.SH,0.283
600519.SH,2.17
600518.SH,0.602
600498.SH,0.126
600489.SH,0.206
600485.SH,0.223
600482.SH,0.111
600446.SH,0.126
600415.SH,0.204
603993.SH,0.179
603885.SH,0.06
603000.SH,0.086
601998.SH,0.193
601989.SH,0.675
601988.SH,0.79
601985.SH,0.378
601958.SH,0.075
601939.SH,0.42
601933.SH,0.243
601928.SH,0.078
601919.SH,0.219
601901.SH,0.363
601899.SH,0.391
601888.SH,0.271
601877.SH,0.086
601872.SH,0.114
601866.SH,0.129
601857.SH,0.396
601818.SH,0.642
601800.SH,0.276
601788.SH,0.301
601766.SH,1.027
601727.SH,0.276
601718.SH,0.115
601688.SH,0.58
601669.SH,0.399
601668.SH,1.467
601633.SH,0.159
601628.SH,0.455
601618.SH,0.283
601611.SH,0.085
601608.SH,0.075
601607.SH,0.286
601601.SH,0.911
601600.SH,0.333
601555.SH,0.262
601398.SH,1.1
601390.SH,0.684
601377.SH,0.371
601336.SH,0.391
601333.SH,0.167
601328.SH,1.728
601318.SH,4.296
601288.SH,1.35
601258.SH,0.18
601225.SH,0.124
601216.SH,0.124
601211.SH,0.87
601198.SH,0.198
601186.SH,0.627
601169.SH,1.142
601166.SH,2.013
601155.SH,0.147
601127.SH,0.04
601118.SH,0.071
601111.SH,0.185
601099.SH,0.305
300058.SZ,0.107
300033.SZ,0.127
300027.SZ,0.15
300024.SZ,0.23
300017.SZ,0.197
300015.SZ,0.138
300002.SZ,0.121
002797.SZ,0.065
002739.SZ,0.259
002736.SZ,0.354
002714.SZ,0.101
002673.SZ,0.259
002594.SZ,0.295
002568.SZ,0.037
002500.SZ,0.122
002475.SZ,0.24
002470.SZ,0.121
002466.SZ,0.3
