con_code,weight
603993.SH,0.272
603986.SH,0.096
002202.SZ,0.299
002179.SZ,0.139
002153.SZ,0.089
002146.SZ,0.16
002142.SZ,0.455
002120.SZ,0.045
002085.SZ,0.094
002081.SZ,0.134
002065.SZ,0.121
002050.SZ,0.142
002044.SZ,0.286
002032.SZ,0.087
002027.SZ,0.4
002024.SZ,0.388
002008.SZ,0.27
002007.SZ,0.188
002001.SZ,0.13
001979.SZ,0.457
001965.SZ,0.046
000983.SZ,0.086
000963.SZ,0.194
000961.SZ,0.116
000959.SZ,0.061
000938.SZ,0.063
000898.SZ,0.096
000895.SZ,0.248
000876.SZ,0.168
000858.SZ,1.172
000839.SZ,0.091
000826.SZ,0.066
000792.SZ,0.082
000786.SZ,0.133
000783.SZ,0.206
000768.SZ,0.192
000728.SZ,0.151
000725.SZ,0.607
000776.SZ,0.376
000709.SZ,0.131
000703.SZ,0.17
000671.SZ,0.091
000661.SZ,0.253
000651.SZ,2.012
000630.SZ,0.125
000627.SZ,0.082
000625.SZ,0.147
000568.SZ,0.313
000553.SZ,0.025
000538.SZ,0.405
000503.SZ,0.1
000425.SZ,0.153
000423.SZ,0.188
000415.SZ,0.063
000413.SZ,0.157
000408.SZ,0.063
000402.SZ,0.084
000338.SZ,0.429
000333.SZ,2.022
000166.SZ,0.299
000157.SZ,0.167
000100.SZ,0.298
000069.SZ,0.263
000063.SZ,0.479
000002.SZ,1.351
000001.SZ,0.954
600100.SH,0.178
600089.SH,0.261
600085.SH,0.145
600068.SH,0.171
600066.SH,0.154
600061.SH,0.075
600050.SH,0.495
600048.SH,0.92
600038.SH,0.119
600036.SH,3.016
600031.SH,0.498
600030.SH,1.439
600029.SH,0.245
600028.SH,0.713
600027.SH,0.139
600025.SH,0.058
600023.SH,0.183
600019.SH,0.625
600018.SH,0.174
600016.SH,1.479
600015.SH,0.466
600011.SH,0.283
600010.SH,0.268
600009.SH,0.476
600004.SH,0.122
600000.SH,1.261
300433.SZ,0.046
300408.SZ,0.175
300296.SZ,0.091
300251.SZ,0.072
300144.SZ,0.141
300136.SZ,0.177
300124.SZ,0.217
300122.SZ,0.165
300142.SZ,0.226
300072.SZ,0.086
300070.SZ,0.134
300059.SZ,0.466
300033.SZ,0.092
300024.SZ,0.149
300017.SZ,0.108
300015.SZ,0.259
300003.SZ,0.218
002925.SZ,0.042
002797.SZ,0.117
002773.SZ,0.051
002736.SZ,0.206
002714.SZ,0.216
002673.SZ,0.135
002625.SZ,0.04
002624.SZ,0.1
002602.SZ,0.09
002601.SZ,0.074
002594.SZ,0.421
002572.SZ,0.098
002558.SZ,0.118
002555.SZ,0.068
002508.SZ,0.116
002493.SZ,0.133
002475.SZ,0.405
002468.SZ,0.058
002466.SZ,0.185
002460.SZ,0.152
002456.SZ,0.19
002450.SZ,0.09
002422.SZ,0.185
002415.SZ,1.11
002411.SZ,0.059
002352.SZ,0.146
002311.SZ,0.19
002310.SZ,0.081
002304.SZ,0.57
002294.SZ,0.083
002271.SZ,0.145
002252.SZ,0.087
002241.SZ,0.129
002236.SZ,0.223
002230.SZ,0.4
600998.SH,0.082
600977.SH,0.112
600958.SH,0.287
600926.SH,0.16
600919.SH,0.431
600909.SH,0.088
600900.SH,1.086
600893.SH,0.198
600887.SH,1.471
600886.SH,0.331
600867.SH,0.16
600837.SH,0.817
600816.SH,0.088
600809.SH,0.104
600795.SH,0.283
600760.SH,0.124
600741.SH,0.319
600739.SH,0.121
600705.SH,0.196
600704.SH,0.08
600703.SH,0.24
600690.SH,0.586
600688.SH,0.114
600674.SH,0.16
600660.SH,0.326
600637.SH,0.204
600606.SH,0.234
600588.SH,0.231
600585.SH,0.65
600570.SH,0.309
600566.SH,0.109
600549.SH,0.1
600583.SH,0.116
600547.SH,0.228
600535.SH,0.164
600522.SH,0.192
600519.SH,3.469
600518.SH,0.174
600516.SH,0.197
600498.SH,0.196
600489.SH,0.137
600487.SH,0.231
600482.SH,0.153
600438.SH,0.199
600436.SH,0.267
600415.SH,0.098
600406.SH,0.352
600398.SH,0.159
600390.SH,0.038
600383.SH,0.248
600372.SH,0.071
600369.SH,0.109
600362.SH,0.138
600352.SH,0.258
600346.SH,0.097
600340.SH,0.492
600339.SH,0.062
600332.SH,0.189
600309.SH,0.537
600297.SH,0.107
600276.SH,1.306
600271.SH,0.272
600233.SH,0.044
600221.SH,0.213
600219.SH,0.153
600208.SH,0.122
600196.SH,0.234
600188.SH,0.079
600177.SH,0.191
600176.SH,0.209
600170.SH,0.142
600157.SH,0.098
600153.SH,0.131
600118.SH,0.105
600115.SH,0.198
600111.SH,0.187
600109.SH,0.185
600104.SH,0.933
603858.SH,0.106
603833.SH,0.114
603799.SH,0.131
603288.SH,0.587
603260.SH,0.035
603259.SH,0.079
603160.SH,0.066
603156.SH,0.023
601998.SH,0.175
601997.SH,0.153
601992.SH,0.112
601991.SH,0.076
601989.SH,0.394
601988.SH,0.776
601985.SH,0.252
601939.SH,0.475
601933.SH,0.309
601919.SH,0.163
601901.SH,0.252
601899.SH,0.361
601898.SH,0.084
601888.SH,0.533
601881.SH,0.097
601878.SH,0.101
601877.SH,0.22
601857.SH,0.593
601838.SH,0.031
601828.SH,0.035
601818.SH,0.652
601808.SH,0.051
601800.SH,0.25
601788.SH,0.181
601766.SH,0.832
601727.SH,0.174
601688.SH,0.626
601669.SH,0.306
601668.SH,1.286
601633.SH,0.08
601628.SH,0.38
601618.SH,0.209
601611.SH,0.054
601607.SH,0.186
601601.SH,0.97
601600.SH,0.232
601555.SH,0.169
601398.SH,1.222
601390.SH,0.499
601377.SH,0.229
601360.SH,0.08
601336.SH,0.352
601333.SH,0.119
601328.SH,1.719
601318.SH,6.83
601288.SH,1.427
601238.SH,0.096
601229.SH,0.63
601228.SH,0.073
601225.SH,0.337
601216.SH,0.088
601212.SH,0.024
601211.SH,0.757
601198.SH,0.131
601186.SH,0.465
601169.SH,0.885
601166.SH,2.046
601155.SH,0.265
601138.SH,0.136
601117.SH,0.107
601111.SH,0.246
601108.SH,0.028
601088.SH,0.393
601066.SH,0.052
601021.SH,0.088
601018.SH,0.132
601012.SH,0.434
601009.SH,0.415
601006.SH,0.509
600999.SH,0.413
