con_code,weight
001965.SZ,0.0448
002925.SZ,0.0451
600025.SH,0.052
603260.SH,0.0471
001979.SZ,0.4093
601155.SH,0.2312
601108.SH,0.0402
601228.SH,0.0918
603833.SH,0.1359
601881.SH,0.0926
300408.SZ,0.2439
603858.SH,0.1338
600977.SH,0.1061
601611.SH,0.0594
601212.SH,0.0323
603799.SH,0.3129
300433.SZ,0.0948
603160.SH,0.0646
601985.SH,0.252
600959.SH,0.0733
601828.SH,0.0436
601021.SH,0.0868
002739.SZ,0.2331
600023.SH,0.1922
000333.SZ,2.0357
601808.SH,0.0516
601939.SH,0.5035
601169.SH,0.8312
002714.SZ,0.1546
601238.SH,0.0647
603288.SH,0.5316
603993.SH,0.1239
601360.SH,0.101
601800.SH,0.1897
601555.SH,0.1504
601225.SH,0.2807
002625.SZ,0.0421
601669.SH,0.246
002624.SZ,0.1037
002608.SZ,0.0391
300251.SZ,0.0804
002602.SZ,0.0904
002601.SZ,0.0798
002594.SZ,0.3629
002572.SZ,0.18
601992.SH,0.1164
601216.SH,0.1069
002558.SZ,0.1332
002555.SZ,0.0903
601933.SH,0.2745
601211.SH,0.5261
002736.SZ,0.2064
000166.SZ,0.2824
300144.SZ,0.1822
600919.SH,0.4135
600926.SH,0.1554
002508.SZ,0.1248
300136.SZ,0.2551
600958.SH,0.3014
002493.SZ,0.1391
300122.SZ,0.1719
002500.SZ,0.1057
601818.SH,0.5482
002475.SZ,0.4229
601336.SH,0.3725
601377.SH,0.2115
002470.SZ,0.1014
002468.SZ,0.0498
601018.SH,0.1613
300124.SZ,0.253
601718.SH,0.0712
002460.SZ,0.2767
002450.SZ,0.3449
002466.SZ,0.3012
601012.SH,0.2922
300072.SZ,0.2113
300070.SZ,0.2377
002456.SZ,0.3022
002415.SZ,1.1678
002411.SZ,0.0825
300059.SZ,0.4526
002385.SZ,0.0827
601688.SH,0.4703
002352.SZ,0.1079
300027.SZ,0.0932
300033.SZ,0.079
300015.SZ,0.3015
300017.SZ,0.1378
601877.SH,0.1828
300003.SZ,0.3376
601117.SH,0.1296
601618.SH,0.1777
002310.SZ,0.1915
601989.SH,0.3578
601888.SH,0.663
600999.SH,0.2853
002294.SZ,0.1316
601727.SH,0.2131
601633.SH,0.0981
601766.SH,0.5714
601788.SH,0.2008
601668.SH,1.1374
601229.SH,0.5799
601997.SH,0.16
601838.SH,0.0343
601288.SH,1.3151
601198.SH,0.1629
002673.SZ,0.121
601878.SH,0.0261
600909.SH,0.0958
002797.SZ,0.1194
601901.SH,0.2602
002241.SZ,0.1749
002252.SZ,0.2778
002236.SZ,0.3007
002230.SZ,0.4326
601186.SH,0.4379
601958.SH,0.0606
601898.SH,0.085
601099.SH,0.1521
601899.SH,0.3433
300024.SZ,0.1763
601601.SH,0.9942
601866.SH,0.0762
002202.SZ,0.2619
601390.SH,0.3924
601857.SH,0.4682
002304.SZ,0.7202
601088.SH,0.338
601009.SH,0.4371
002142.SZ,0.4109
601919.SH,0.1653
601600.SH,0.232
601328.SH,1.475
601998.SH,0.1721
000338.SZ,0.3944
601318.SH,6.1668
601166.SH,1.809
601628.SH,0.3615
601333.SH,0.14
601991.SH,0.0766
601398.SH,1.1415
002074.SZ,0.0865
002085.SZ,0.1095
600018.SH,0.1752
002081.SZ,0.1582
601111.SH,0.2186
601006.SH,0.4967
600048.SH,0.7687
002146.SZ,0.1269
002153.SZ,0.0989
002065.SZ,0.1593
601988.SH,0.7155
002050.SZ,0.1205
002044.SZ,0.2144
002027.SZ,0.739
002024.SZ,0.4719
600482.SH,0.1474
002008.SZ,0.3731
002007.SZ,0.1756
600438.SH,0.1275
000100.SZ,0.2998
600340.SH,0.2824
600900.SH,1.0561
600406.SH,0.2715
600015.SH,0.4579
600547.SH,0.1706
600487.SH,0.2876
600489.SH,0.1121
600352.SH,0.2832
600029.SH,0.2354
600271.SH,0.2943
600031.SH,0.3995
600436.SH,0.3181
600570.SH,0.2399
600030.SH,1.2429
600549.SH,0.119
600522.SH,0.2072
600050.SH,0.458
600516.SH,0.2644
600535.SH,0.2081
600893.SH,0.2008
600887.SH,1.4995
600886.SH,0.3028
600867.SH,0.2969
601607.SH,0.2522
600837.SH,0.6983
600820.SH,0.1142
600816.SH,0.1523
600809.SH,0.1487
600804.SH,0.1527
600795.SH,0.3058
600741.SH,0.3351
600739.SH,0.1673
600705.SH,0.2016
600704.SH,0.0871
600703.SH,0.4429
600690.SH,0.5788
600688.SH,0.0748
600682.SH,0.0724
600674.SH,0.1847
600663.SH,0.1113
600660.SH,0.3324
600637.SH,0.1767
600606.SH,0.2162
600588.SH,0.2277
600585.SH,0.7144
600583.SH,0.1084
600519.SH,3.4256
600518.SH,0.5971
600498.SH,0.1569
600415.SH,0.1121
600398.SH,0.1954
600390.SH,0.0388
600383.SH,0.1875
600376.SH,0.0865
600373.SH,0.0635
600372.SH,0.0688
600369.SH,0.102
600362.SH,0.1505
600346.SH,0.1192
600339.SH,0.0677
600332.SH,0.1974
600309.SH,0.8157
600297.SH,0.1454
600276.SH,1.4392
600233.SH,0.0428
600221.SH,0.2644
600219.SH,0.1508
600208.SH,0.1476
600196.SH,0.3477
600188.SH,0.097
600177.SH,0.1716
600176.SH,0.2156
600170.SH,0.1354
600157.SH,0.0989
600153.SH,0.1167
600118.SH,0.106
600115.SH,0.2166
600111.SH,0.2251
600109.SH,0.1397
600104.SH,1.0485
600100.SH,0.1677
600089.SH,0.2394
600085.SH,0.1761
600068.SH,0.2047
600066.SH,0.2063
600061.SH,0.074
600038.SH,0.1058
600036.SH,2.7412
600028.SH,0.6665
600019.SH,0.7101
600016.SH,1.6096
600011.SH,0.3048
600010.SH,0.2126
600009.SH,0.5668
600008.SH,0.0956
600000.SH,1.1095
000983.SZ,0.1019
000963.SZ,0.3149
000961.SZ,0.1019
000959.SZ,0.0651
000938.SZ,0.0918
000898.SZ,0.1117
000895.SZ,0.2422
000876.SZ,0.1286
000858.SZ,1.2958
000839.SZ,0.1245
000826.SZ,0.116
000792.SZ,0.1149
000786.SZ,0.1626
000783.SZ,0.1912
000776.SZ,0.3739
000768.SZ,0.2103
000728.SZ,0.1336
000725.SZ,0.8114
000723.SZ,0.0517
000709.SZ,0.1166
000671.SZ,0.0922
000651.SZ,1.9756
000630.SZ,0.1301
000627.SZ,0.0937
000625.SZ,0.148
000623.SZ,0.1514
000568.SZ,0.373
000559.SZ,0.0866
000540.SZ,0.1963
000538.SZ,0.4891
000503.SZ,0.1885
000425.SZ,0.1668
000423.SZ,0.2253
000415.SZ,0.0732
000413.SZ,0.2184
000402.SZ,0.0831
000157.SZ,0.1766
000069.SZ,0.2019
000063.SZ,0.3328
000060.SZ,0.1118
000002.SZ,1.0362
000001.SZ,0.7491
