con_code,weight
601018.SH,0.219
601009.SH,0.378
601006.SH,0.501
600999.SH,0.412
600977.SH,0.093
600959.SH,0.151
600958.SH,0.482
600926.SH,0.056
600919.SH,0.103
600909.SH,0.113
600900.SH,0.911
600895.SH,0.123
600893.SH,0.264
600887.SH,1.307
600886.SH,0.279
600871.SH,0.053
600837.SH,1.141
600827.SH,0.112
600820.SH,0.176
600816.SH,0.217
600804.SH,0.181
600795.SH,0.379
600741.SH,0.305
600739.SH,0.211
600737.SH,0.094
600718.SH,0.136
600705.SH,0.254
600704.SH,0.12
600703.SH,0.443
600690.SH,0.394
600688.SH,0.131
600685.SH,0.084
600682.SH,0.154
600674.SH,0.197
600663.SH,0.165
600660.SH,0.297
600649.SH,0.121
600637.SH,0.257
600606.SH,0.256
600588.SH,0.141
600585.SH,0.433
600583.SH,0.13
600570.SH,0.234
600549.SH,0.138
600547.SH,0.224
600535.SH,0.227
600522.SH,0.233
600519.SH,2.275
600518.SH,0.569
600498.SH,0.129
600489.SH,0.177
600485.SH,0.236
600482.SH,0.082
600446.SH,0.084
600436.SH,0.152
600415.SH,0.181
600406.SH,0.227
600383.SH,0.244
600376.SH,0.107
600373.SH,0.12
600372.SH,0.08
600369.SH,0.161
600362.SH,0.187
600352.SH,0.233
600340.SH,0.354
600332.SH,0.144
600309.SH,0.454
600297.SH,0.155
600276.SH,0.844
600271.SH,0.203
600256.SH,0.124
600233.SH,0.058
600221.SH,0.2
600208.SH,0.174
600196.SH,0.271
600188.SH,0.048
600177.SH,0.202
600170.SH,0.159
600157.SH,0.169
600153.SH,0.168
600150.SH,0.161
600118.SH,0.15
600115.SH,0.189
600111.SH,0.363
600109.SH,0.234
600104.SH,0.961
600100.SH,0.227
600089.SH,0.346
600085.SH,0.163
600074.SH,0.093
600068.SH,0.271
600066.SH,0.254
600061.SH,0.169
600060.SH,0.105
600050.SH,0.628
600048.SH,0.676
600038.SH,0.091
600037.SH,0.096
600036.SH,2.543
600031.SH,0.276
600030.SH,1.323
600029.SH,0.284
600028.SH,0.582
600023.SH,0.206
600021.SH,0.091
600019.SH,0.668
600018.SH,0.195
600016.SH,1.831
600015.SH,0.563
600010.SH,0.352
600009.SH,0.347
600008.SH,0.148
600000.SH,1.317
300315.SZ,0.141
300251.SZ,0.071
300168.SZ,0.101
300144.SZ,0.129
300133.SZ,0.08
300124.SZ,0.243
300104.SZ,0.338
300072.SZ,0.266
300070.SZ,0.329
300059.SZ,0.352
300033.SZ,0.119
300027.SZ,0.141
300024.SZ,0.226
300017.SZ,0.15
002841.SZ,0.03
002839.SZ,0.028
002831.SZ,0.028
002797.SZ,0.041
002739.SZ,0.225
002736.SZ,0.324
002714.SZ,0.134
002673.SZ,0.261
002602.SZ,0.097
002594.SZ,0.243
002558.SZ,0.096
002555.SZ,0.083
002508.SZ,0.172
002500.SZ,0.191
002475.SZ,0.246
002470.SZ,0.118
002466.SZ,0.384
002465.SZ,0.168
002456.SZ,0.373
002450.SZ,0.442
002426.SZ,0.145
002424.SZ,0.066
002415.SZ,1.094
002411.SZ,0.117
002385.SZ,0.118
002352.SZ,0.103
002310.SZ,0.184
002304.SZ,0.496
002299.SZ,0.071
002292.SZ,0.074
002252.SZ,0.278
002241.SZ,0.388
002236.SZ,0.329
002230.SZ,0.511
002202.SZ,0.225
002195.SZ,0.147
002183.SZ,0.11
002174.SZ,0.083
002153.SZ,0.068
002152.SZ,0.089
002146.SZ,0.164
002142.SZ,0.372
002131.SZ,0.079
002081.SZ,0.165
002074.SZ,0.146
002065.SZ,0.174
002049.SZ,0.095
002044.SZ,0.185
002027.SZ,0.148
002024.SZ,0.409
002008.SZ,0.308
002007.SZ,0.145
001979.SZ,0.415
000983.SZ,0.159
000977.SZ,0.125
000963.SZ,0.212
000961.SZ,0.062
000959.SZ,0.108
000938.SZ,0.078
000917.SZ,0.112
000895.SZ,0.205
000876.SZ,0.147
000858.SZ,0.971
000839.SZ,0.273
000826.SZ,0.16
000793.SZ,0.2
000792.SZ,0.149
000783.SZ,0.308
000776.SZ,0.519
000768.SZ,0.242
000750.SZ,0.169
000738.SZ,0.082
000728.SZ,0.238
000725.SZ,0.839
000718.SZ,0.078
000709.SZ,0.187
000686.SZ,0.142
000671.SZ,0.088
000651.SZ,1.715
000630.SZ,0.182
000627.SZ,0.113
000625.SZ,0.247
000623.SZ,0.198
000568.SZ,0.357
000559.SZ,0.134
000555.SZ,0.045
000540.SZ,0.191
000538.SZ,0.418
000503.SZ,0.165
000425.SZ,0.148
000423.SZ,0.301
000415.SZ,0.12
000413.SZ,0.22
000402.SZ,0.131
000338.SZ,0.321
000333.SZ,1.711
000166.SZ,0.337
000157.SZ,0.186
000156.SZ,0.079
000100.SZ,0.241
000069.SZ,0.263
000063.SZ,0.523
000060.SZ,0.2
000009.SZ,0.17
000008.SZ,0.125
000002.SZ,1.458
000001.SZ,0.893
603993.SH,0.184
603858.SH,0.048
603160.SH,0.041
601998.SH,0.184
601997.SH,0.1
601992.SH,0.213
601989.SH,0.546
601988.SH,0.822
601985.SH,0.332
601966.SH,0.044
601958.SH,0.081
601939.SH,0.433
601933.SH,0.24
601919.SH,0.274
601901.SH,0.346
601899.SH,0.359
601888.SH,0.27
601881.SH,0.095
601877.SH,0.076
601872.SH,0.099
601866.SH,0.118
601857.SH,0.363
601818.SH,0.617
601800.SH,0.226
601788.SH,0.287
601766.SH,0.892
601727.SH,0.239
601718.SH,0.107
601688.SH,0.691
601669.SH,0.347
601668.SH,1.381
601633.SH,0.14
601628.SH,0.449
601618.SH,0.25
601611.SH,0.061
601608.SH,0.084
601607.SH,0.248
601601.SH,1.107
601600.SH,0.486
601555.SH,0.281
601398.SH,1.173
601390.SH,0.605
601377.SH,0.371
601375.SH,0.073
601336.SH,0.473
601333.SH,0.163
601328.SH,1.667
601318.SH,5.595
601288.SH,1.328
601229.SH,0.15
601225.SH,0.237
601216.SH,0.168
601211.SH,0.897
601198.SH,0.195
601186.SH,0.528
601169.SH,1.028
601166.SH,2.028
601163.SH,0.055
601155.SH,0.149
601127.SH,0.033
601118.SH,0.096
601117.SH,0.135
601111.SH,0.17
601099.SH,0.271
601088.SH,0.352
601021.SH,0.076
