con_code,weight
603993.SH,0.126
603858.SH,0.134
603833.SH,0.132
603799.SH,0.321
603288.SH,0.536
603260.SH,0.046
603160.SH,0.062
601998.SH,0.18
601997.SH,0.16
601992.SH,0.115
601991.SH,0.077
601989.SH,0.36
601988.SH,0.713
601985.SH,0.25
601958.SH,0.061
601939.SH,0.503
601933.SH,0.273
601919.SH,0.161
601901.SH,0.261
601899.SH,0.343
601898.SH,0.085
601888.SH,0.641
601881.SH,0.095
601878.SH,0.026
601877.SH,0.186
601866.SH,0.074
601857.SH,0.468
601838.SH,0.035
601828.SH,0.042
601818.SH,0.546
601808.SH,0.053
601800.SH,0.194
601788.SH,0.2
601766.SH,0.572
601727.SH,0.209
601718.SH,0.072
601688.SH,0.472
601669.SH,0.243
601668.SH,1.138
601633.SH,0.099
601628.SH,0.365
601618.SH,0.175
601611.SH,0.059
601607.SH,0.249
601601.SH,1.006
601600.SH,0.238
601555.SH,0.15
601398.SH,1.139
601390.SH,0.385
601377.SH,0.21
601360.SH,0.101
601336.SH,0.384
601333.SH,0.137
601328.SH,1.476
601318.SH,6.236
601288.SH,1.303
601238.SH,0.064
601229.SH,0.577
601228.SH,0.091
601225.SH,0.284
601216.SH,0.105
601212.SH,0.032
601211.SH,0.527
601198.SH,0.161
601186.SH,0.44
601169.SH,0.823
601166.SH,1.8
601155.SH,0.243
601117.SH,0.13
601111.SH,0.216
601108.SH,0.041
601099.SH,0.154
601088.SH,0.34
601021.SH,0.087
601018.SH,0.159
601012.SH,0.286
601009.SH,0.429
601006.SH,0.497
600999.SH,0.288
600977.SH,0.106
600959.SH,0.072
600958.SH,0.305
600926.SH,0.156
600919.SH,0.416
600909.SH,0.096
600900.SH,1.039
600893.SH,0.2
600887.SH,1.502
600886.SH,0.297
600867.SH,0.293
600837.SH,0.716
600820.SH,0.112
600816.SH,0.154
600809.SH,0.148
600804.SH,0.154
600795.SH,0.306
600741.SH,0.344
600739.SH,0.168
600705.SH,0.206
600704.SH,0.087
600703.SH,0.433
600690.SH,0.589
600688.SH,0.074
600682.SH,0.073
600674.SH,0.182
600663.SH,0.108
600660.SH,0.33
600637.SH,0.175
600606.SH,0.22
600588.SH,0.229
600585.SH,0.72
600583.SH,0.11
600570.SH,0.236
600549.SH,0.12
600547.SH,0.17
600535.SH,0.211
600522.SH,0.208
600519.SH,3.411
600518.SH,0.595
600516.SH,0.254
600498.SH,0.149
600489.SH,0.113
