date,buy_avg_open_price,buy_margin,buy_pnl,buy_quantity,contract_multiplier,last_price,margin,margin_rate,order_book_id,sell_avg_open_price,sell_margin,sell_pnl,sell_quantity,symbol
2017-03-20,0.0,0.0,0.0,0.0,200.0,6427.0,25708000.0,0.4,IC88,6263.248,25708000.0,-1637516.0,50.0,中证主力连续
2017-03-21,0.0,0.0,0.0,0.0,200.0,6445.0,25780000.0,0.4,IC88,6263.248,25780000.0,-1817516.0,50.0,中证主力连续
2017-03-22,0.0,0.0,0.0,0.0,200.0,6428.8,25715200.0,0.4,IC88,6263.248,25715200.0,-1655516.0,50.0,中证主力连续
2017-03-23,0.0,0.0,0.0,0.0,200.0,6450.0,25800000.0,0.4,IC88,6263.248,25800000.0,-1867516.0,50.0,中证主力连续
2017-03-24,0.0,0.0,0.0,0.0,200.0,6527.8,26111200.0,0.4,IC88,6263.248,26111200.0,-2645516.0,50.0,中证主力连续
2017-03-27,0.0,0.0,0.0,0.0,200.0,6480.6,25922400.0,0.4,IC88,6263.248,25922400.0,-2173516.0,50.0,中证主力连续
2017-03-28,0.0,0.0,0.0,0.0,200.0,6467.2,25868800.0,0.4,IC88,6263.248,25868800.0,-2039516.0,50.0,中证主力连续
2017-03-29,0.0,0.0,0.0,0.0,200.0,6443.6,25774400.0,0.4,IC88,6263.248,25774400.0,-1803516.0,50.0,中证主力连续
2017-03-30,0.0,0.0,0.0,0.0,200.0,6366.4,25465600.0,0.4,IC88,6263.248,25465600.0,-1031516.0,50.0,中证主力连续
2017-03-31,0.0,0.0,0.0,0.0,200.0,6380.2,25520800.0,0.4,IC88,6263.248,25520800.0,-1169516.0,50.0,中证主力连续
2017-04-05,0.0,0.0,0.0,0.0,200.0,6538.6,26154400.0,0.4,IC88,6263.248,26154400.0,-2753516.0,50.0,中证主力连续
2017-04-06,0.0,0.0,0.0,0.0,200.0,6536.0,26144000.0,0.4,IC88,6263.248,26144000.0,-2727516.0,50.0,中证主力连续
2017-04-07,0.0,0.0,0.0,0.0,200.0,6556.0,26224000.0,0.4,IC88,6263.248,26224000.0,-2927516.0,50.0,中证主力连续
2017-04-10,0.0,0.0,0.0,0.0,200.0,6546.0,26184000.0,0.4,IC88,6263.248,26184000.0,-2827516.0,50.0,中证主力连续
2017-04-11,0.0,0.0,0.0,0.0,200.0,6602.2,26408800.0,0.4,IC88,6263.248,26408800.0,-3389516.0,50.0,中证主力连续
2017-04-12,0.0,0.0,0.0,0.0,200.0,6555.8,26223200.0,0.4,IC88,6263.248,26223200.0,-2925516.0,50.0,中证主力连续
2017-04-13,0.0,0.0,0.0,0.0,200.0,6610.0,26440000.0,0.4,IC88,6263.248,26440000.0,-3467516.0,50.0,中证主力连续
2017-04-14,0.0,0.0,0.0,0.0,200.0,6518.8,26075200.0,0.4,IC88,6263.248,26075200.0,-2555516.0,50.0,中证主力连续
2017-04-17,0.0,0.0,0.0,0.0,200.0,6443.2,25772800.0,0.4,IC88,6263.248,25772800.0,-1799516.0,50.0,中证主力连续
2017-04-18,0.0,0.0,0.0,0.0,200.0,6422.2,25688800.0,0.4,IC88,6263.248,25688800.0,-1589516.0,50.0,中证主力连续
2017-04-19,0.0,0.0,0.0,0.0,200.0,6346.6,25386400.0,0.4,IC88,6263.248,25386400.0,-833516.0,50.0,中证主力连续
2017-04-20,0.0,0.0,0.0,0.0,200.0,6347.8,25391200.0,0.4,IC88,6263.248,25391200.0,-845516.0,50.0,中证主力连续
2017-04-21,0.0,0.0,0.0,0.0,200.0,6260.2,25040800.0,0.4,IC88,6263.248,25040800.0,30484.0,50.0,中证主力连续
2017-04-24,0.0,0.0,0.0,0.0,200.0,6108.4,24433600.0,0.4,IC88,6263.248,24433600.0,1548484.0,50.0,中证主力连续
2017-04-25,0.0,0.0,0.0,0.0,200.0,6128.0,24512000.0,0.4,IC88,6263.248,24512000.0,1352484.0,50.0,中证主力连续
2017-04-26,0.0,0.0,0.0,0.0,200.0,6142.0,24568000.0,0.4,IC88,6263.248,24568000.0,1212484.0,50.0,中证主力连续
2017-04-27,0.0,0.0,0.0,0.0,200.0,6160.0,24640000.0,0.4,IC88,6263.248,24640000.0,1032484.0,50.0,中证主力连续
2017-04-28,0.0,0.0,0.0,0.0,200.0,6180.4,24721600.0,0.4,IC88,6263.248,24721600.0,828484.0,50.0,中证主力连续
2017-05-02,0.0,0.0,0.0,0.0,200.0,6176.0,24704000.0,0.4,IC88,6263.248,24704000.0,872484.0,50.0,中证主力连续
2017-05-03,0.0,0.0,0.0,0.0,200.0,6156.2,24624800.0,0.4,IC88,6263.248,24624800.0,1070484.0,50.0,中证主力连续
2017-05-04,0.0,0.0,0.0,0.0,200.0,6123.6,24494400.0,0.4,IC88,6263.248,24494400.0,1396484.0,50.0,中证主力连续
2017-05-05,0.0,0.0,0.0,0.0,200.0,6057.8,24231200.0,0.4,IC88,6263.248,24231200.0,2054484.0,50.0,中证主力连续
2017-05-08,0.0,0.0,0.0,0.0,200.0,5951.2,23804800.0,0.4,IC88,6263.248,23804800.0,3120484.0,50.0,中证主力连续
2017-05-09,0.0,0.0,0.0,0.0,200.0,5987.0,23948000.0,0.4,IC88,6263.248,23948000.0,2762484.0,50.0,中证主力连续
2017-05-10,0.0,0.0,0.0,0.0,200.0,5842.2,23368800.0,0.4,IC88,6263.248,23368800.0,4210484.0,50.0,中证主力连续
2017-05-11,0.0,0.0,0.0,0.0,200.0,5827.2,23308800.0,0.4,IC88,6263.248,23308800.0,4360484.0,50.0,中证主力连续
2017-05-12,0.0,0.0,0.0,0.0,200.0,5827.2,23308800.0,0.4,IC88,6263.248,23308800.0,4360484.0,50.0,中证主力连续
2017-05-15,0.0,0.0,0.0,0.0,200.0,5876.8,23507200.0,0.4,IC88,6263.248,23507200.0,3864484.0,50.0,中证主力连续
2017-05-16,0.0,0.0,0.0,0.0,200.0,6009.8,24039200.0,0.4,IC88,6263.248,24039200.0,2534484.0,50.0,中证主力连续
2017-05-17,0.0,0.0,0.0,0.0,200.0,5981.6,23926400.0,0.4,IC88,6263.248,23926400.0,2816484.0,50.0,中证主力连续
2017-05-18,0.0,0.0,0.0,0.0,200.0,5920.0,23680000.0,0.4,IC88,6263.248,23680000.0,3432484.0,50.0,中证主力连续
2017-05-19,0.0,0.0,0.0,0.0,200.0,5913.6,23654400.0,0.4,IC88,6263.248,23654400.0,3496484.0,50.0,中证主力连续
2017-05-22,0.0,0.0,0.0,0.0,200.0,5828.6,23314400.0,0.4,IC88,6263.248,23314400.0,4346484.0,50.0,中证主力连续
2017-05-23,0.0,0.0,0.0,0.0,200.0,5716.0,22864000.0,0.4,IC88,6263.248,22864000.0,5472484.0,50.0,中证主力连续
2017-05-24,0.0,0.0,0.0,0.0,200.0,5759.0,23036000.0,0.4,IC88,6263.248,23036000.0,5042484.0,50.0,中证主力连续
2017-05-25,0.0,0.0,0.0,0.0,200.0,5810.6,23242400.0,0.4,IC88,6263.248,23242400.0,4526484.0,50.0,中证主力连续
2017-05-26,0.0,0.0,0.0,0.0,200.0,5814.6,23258400.0,0.4,IC88,6263.248,23258400.0,4486484.0,50.0,中证主力连续
2017-05-31,0.0,0.0,0.0,0.0,200.0,5772.6,23090400.0,0.4,IC88,6263.248,23090400.0,4906484.0,50.0,中证主力连续
2017-06-01,0.0,0.0,0.0,0.0,200.0,5667.0,22668000.0,0.4,IC88,6263.248,22668000.0,5962484.0,50.0,中证主力连续
2017-06-02,0.0,0.0,0.0,0.0,200.0,5753.2,23012800.0,0.4,IC88,6263.248,23012800.0,5100484.0,50.0,中证主力连续
2017-06-05,0.0,0.0,0.0,0.0,200.0,5775.0,23100000.0,0.4,IC88,6263.248,23100000.0,4882484.0,50.0,中证主力连续
2017-06-06,0.0,0.0,0.0,0.0,200.0,5807.2,23228800.0,0.4,IC88,6263.248,23228800.0,4560484.0,50.0,中证主力连续
2017-06-07,0.0,0.0,0.0,0.0,200.0,5952.0,23808000.0,0.4,IC88,6263.248,23808000.0,3112484.0,50.0,中证主力连续
2017-06-08,0.0,0.0,0.0,0.0,200.0,5940.0,23760000.0,0.4,IC88,6263.248,23760000.0,3232484.0,50.0,中证主力连续
2017-06-09,0.0,0.0,0.0,0.0,200.0,5964.4,23857600.0,0.4,IC88,6263.248,23857600.0,2988484.0,50.0,中证主力连续
2017-06-12,0.0,0.0,0.0,0.0,200.0,5882.2,23528800.0,0.4,IC88,6263.248,23528800.0,3810484.0,50.0,中证主力连续
2017-06-13,0.0,0.0,0.0,0.0,200.0,5955.4,23821600.0,0.4,IC88,6263.248,23821600.0,3078484.0,50.0,中证主力连续
2017-06-14,0.0,0.0,0.0,0.0,200.0,5956.6,23826400.0,0.4,IC88,6263.248,23826400.0,3066484.0,50.0,中证主力连续
2017-06-15,0.0,0.0,0.0,0.0,200.0,5964.2,23856800.0,0.4,IC88,6263.248,23856800.0,2990484.0,50.0,中证主力连续
2017-06-16,0.0,0.0,0.0,0.0,200.0,5957.6,23830400.0,0.4,IC88,6263.248,23830400.0,3056484.0,50.0,中证主力连续
2017-06-19,0.0,0.0,0.0,0.0,200.0,6006.0,24024000.0,0.4,IC88,6263.248,24024000.0,2572484.0,50.0,中证主力连续
2017-06-20,0.0,0.0,0.0,0.0,200.0,6029.4,24117600.0,0.4,IC88,6263.248,24117600.0,2338484.0,50.0,中证主力连续
2017-06-21,0.0,0.0,0.0,0.0,200.0,6034.0,24136000.0,0.4,IC88,6263.248,24136000.0,2292484.0,50.0,中证主力连续
2017-06-22,0.0,0.0,0.0,0.0,200.0,5944.8,23779200.0,0.4,IC88,6263.248,23779200.0,3184484.0,50.0,中证主力连续
2017-06-23,0.0,0.0,0.0,0.0,200.0,5953.2,23812800.0,0.4,IC88,6263.248,23812800.0,3100484.0,50.0,中证主力连续
2017-06-26,0.0,0.0,0.0,0.0,200.0,6085.8,24343200.0,0.4,IC88,6263.248,24343200.0,1774484.0,50.0,中证主力连续
2017-06-27,0.0,0.0,0.0,0.0,200.0,6061.0,24244000.0,0.4,IC88,6263.248,24244000.0,2022484.0,50.0,中证主力连续
2017-06-28,0.0,0.0,0.0,0.0,200.0,6048.0,24192000.0,0.4,IC88,6263.248,24192000.0,2152484.0,50.0,中证主力连续
2017-06-29,0.0,0.0,0.0,0.0,200.0,6074.4,24297600.0,0.4,IC88,6263.248,24297600.0,1888484.0,50.0,中证主力连续
2017-06-30,0.0,0.0,0.0,0.0,200.0,6097.2,24388800.0,0.4,IC88,6263.248,24388800.0,1660484.0,50.0,中证主力连续
2017-07-03,0.0,0.0,0.0,0.0,200.0,6146.0,24584000.0,0.4,IC88,6263.248,24584000.0,1172484.0,50.0,中证主力连续
2017-07-04,0.0,0.0,0.0,0.0,200.0,6119.0,24476000.0,0.4,IC88,6263.248,24476000.0,1442484.0,50.0,中证主力连续
2017-07-05,0.0,0.0,0.0,0.0,200.0,6161.4,24645600.0,0.4,IC88,6263.248,24645600.0,1018484.0,50.0,中证主力连续
2017-07-06,0.0,0.0,0.0,0.0,200.0,6146.4,24585600.0,0.4,IC88,6263.248,24585600.0,1168484.0,50.0,中证主力连续
2017-07-07,0.0,0.0,0.0,0.0,200.0,6183.2,24732800.0,0.4,IC88,6263.248,24732800.0,800484.0,50.0,中证主力连续
2017-07-10,0.0,0.0,0.0,0.0,200.0,6165.0,24660000.0,0.4,IC88,6263.248,24660000.0,982484.0,50.0,中证主力连续
2017-07-11,0.0,0.0,0.0,0.0,200.0,6108.4,24433600.0,0.4,IC88,6263.248,24433600.0,1548484.0,50.0,中证主力连续
2017-07-12,0.0,0.0,0.0,0.0,200.0,6085.4,24341600.0,0.4,IC88,6263.248,24341600.0,1778484.0,50.0,中证主力连续
2017-07-13,0.0,0.0,0.0,0.0,200.0,6108.2,24432800.0,0.4,IC88,6263.248,24432800.0,1550484.0,50.0,中证主力连续
2017-07-14,0.0,0.0,0.0,0.0,200.0,6093.4,24373600.0,0.4,IC88,6263.248,24373600.0,1698484.0,50.0,中证主力连续
2017-07-17,0.0,0.0,0.0,0.0,200.0,5825.6,23302400.0,0.4,IC88,6263.248,23302400.0,4376484.0,50.0,中证主力连续
2017-07-18,0.0,0.0,0.0,0.0,200.0,5899.0,23596000.0,0.4,IC88,6263.248,23596000.0,3642484.0,50.0,中证主力连续
2017-07-19,0.0,0.0,0.0,0.0,200.0,6033.2,24132800.0,0.4,IC88,6263.248,24132800.0,2300484.0,50.0,中证主力连续
2017-07-20,0.0,0.0,0.0,0.0,200.0,6074.0,24296000.0,0.4,IC88,6263.248,24296000.0,1892484.0,50.0,中证主力连续
2017-07-21,0.0,0.0,0.0,0.0,200.0,6041.2,24164800.0,0.4,IC88,6263.248,24164800.0,2220484.0,50.0,中证主力连续
2017-07-24,0.0,0.0,0.0,0.0,200.0,6083.8,24335200.0,0.4,IC88,6263.248,24335200.0,1794484.0,50.0,中证主力连续
2017-07-25,0.0,0.0,0.0,0.0,200.0,6081.2,24324800.0,0.4,IC88,6263.248,24324800.0,1820484.0,50.0,中证主力连续
2017-07-26,0.0,0.0,0.0,0.0,200.0,6070.0,24280000.0,0.4,IC88,6263.248,24280000.0,1932484.0,50.0,中证主力连续
2017-07-27,0.0,0.0,0.0,0.0,200.0,6129.4,24517600.0,0.4,IC88,6263.248,24517600.0,1338484.0,50.0,中证主力连续
2017-07-28,0.0,0.0,0.0,0.0,200.0,6185.2,24740800.0,0.4,IC88,6263.248,24740800.0,780484.0,50.0,中证主力连续
2017-07-31,0.0,0.0,0.0,0.0,200.0,6265.6,25062400.0,0.4,IC88,6263.248,25062400.0,-23516.0,50.0,中证主力连续
2017-08-01,0.0,0.0,0.0,0.0,200.0,6247.6,24990400.0,0.4,IC88,6263.248,24990400.0,156484.0,50.0,中证主力连续
2017-08-02,0.0,0.0,0.0,0.0,200.0,6225.4,24901600.0,0.4,IC88,6263.248,24901600.0,378484.0,50.0,中证主力连续
2017-08-03,0.0,0.0,0.0,0.0,200.0,6233.8,24935200.0,0.4,IC88,6263.248,24935200.0,294484.0,50.0,中证主力连续
2017-08-04,0.0,0.0,0.0,0.0,200.0,6185.2,24740800.0,0.4,IC88,6263.248,24740800.0,780484.0,50.0,中证主力连续
2017-08-07,0.0,0.0,0.0,0.0,200.0,6280.0,25120000.0,0.4,IC88,6263.248,25120000.0,-167516.0,50.0,中证主力连续
2017-08-08,0.0,0.0,0.0,0.0,200.0,6272.2,25088800.0,0.4,IC88,6263.248,25088800.0,-89516.0,50.0,中证主力连续
2017-08-09,0.0,0.0,0.0,0.0,200.0,6317.4,25269600.0,0.4,IC88,6263.248,25269600.0,-541516.0,50.0,中证主力连续
2017-08-10,0.0,0.0,0.0,0.0,200.0,6251.0,25004000.0,0.4,IC88,6263.248,25004000.0,122484.0,50.0,中证主力连续
2017-08-11,0.0,0.0,0.0,0.0,200.0,6139.2,24556800.0,0.4,IC88,6263.248,24556800.0,1240484.0,50.0,中证主力连续
2017-08-14,0.0,0.0,0.0,0.0,200.0,6286.4,25145600.0,0.4,IC88,6263.248,25145600.0,-231516.0,50.0,中证主力连续
2017-08-15,0.0,0.0,0.0,0.0,200.0,6292.8,25171200.0,0.4,IC88,6263.248,25171200.0,-295516.0,50.0,中证主力连续
2017-08-16,0.0,0.0,0.0,0.0,200.0,6259.8,25039200.0,0.4,IC88,6263.248,25039200.0,34484.0,50.0,中证主力连续
2017-08-17,0.0,0.0,0.0,0.0,200.0,6319.4,25277600.0,0.4,IC88,6263.248,25277600.0,-561516.0,50.0,中证主力连续
2017-08-18,0.0,0.0,0.0,0.0,200.0,6286.6,25146400.0,0.4,IC88,6263.248,25146400.0,-233516.0,50.0,中证主力连续
2017-08-21,0.0,0.0,0.0,0.0,200.0,6358.8,25435200.0,0.4,IC88,6263.248,25435200.0,-955516.0,50.0,中证主力连续
2017-08-22,0.0,0.0,0.0,0.0,200.0,6336.0,25344000.0,0.4,IC88,6263.248,25344000.0,-727516.0,50.0,中证主力连续
2017-08-23,0.0,0.0,0.0,0.0,200.0,6285.2,25140800.0,0.4,IC88,6263.248,25140800.0,-219516.0,50.0,中证主力连续
2017-08-24,0.0,0.0,0.0,0.0,200.0,6248.6,24994400.0,0.4,IC88,6263.248,24994400.0,146484.0,50.0,中证主力连续
2017-08-25,0.0,0.0,0.0,0.0,200.0,6327.2,25308800.0,0.4,IC88,6263.248,25308800.0,-639516.0,50.0,中证主力连续
2017-08-28,0.0,0.0,0.0,0.0,200.0,6417.8,25671200.0,0.4,IC88,6263.248,25671200.0,-1545516.0,50.0,中证主力连续
2017-08-29,0.0,0.0,0.0,0.0,200.0,6389.8,25559200.0,0.4,IC88,6263.248,25559200.0,-1265516.0,50.0,中证主力连续
2017-08-30,0.0,0.0,0.0,0.0,200.0,6433.6,25734400.0,0.4,IC88,6263.248,25734400.0,-1703516.0,50.0,中证主力连续
2017-08-31,0.0,0.0,0.0,0.0,200.0,6464.2,25856800.0,0.4,IC88,6263.248,25856800.0,-2009516.0,50.0,中证主力连续
2017-09-01,0.0,0.0,0.0,0.0,200.0,6528.6,26114400.0,0.4,IC88,6263.248,26114400.0,-2653516.0,50.0,中证主力连续
2017-09-04,0.0,0.0,0.0,0.0,200.0,6548.6,26194400.0,0.4,IC88,6263.248,26194400.0,-2853516.0,50.0,中证主力连续
2017-09-05,0.0,0.0,0.0,0.0,200.0,6569.2,26276800.0,0.4,IC88,6263.248,26276800.0,-3059516.0,50.0,中证主力连续
2017-09-06,0.0,0.0,0.0,0.0,200.0,6593.6,26374400.0,0.4,IC88,6263.248,26374400.0,-3303516.0,50.0,中证主力连续
2017-09-07,0.0,0.0,0.0,0.0,200.0,6549.4,26197600.0,0.4,IC88,6263.248,26197600.0,-2861516.0,50.0,中证主力连续
2017-09-08,0.0,0.0,0.0,0.0,200.0,6553.2,26212800.0,0.4,IC88,6263.248,26212800.0,-2899516.0,50.0,中证主力连续
2017-09-11,0.0,0.0,0.0,0.0,200.0,6661.8,26647200.0,0.4,IC88,6263.248,26647200.0,-3985516.0,50.0,中证主力连续
2017-09-12,0.0,0.0,0.0,0.0,200.0,6646.6,26586400.0,0.4,IC88,6263.248,26586400.0,-3833516.0,50.0,中证主力连续
2017-09-13,0.0,0.0,0.0,0.0,200.0,6681.6,26726400.0,0.4,IC88,6263.248,26726400.0,-4183516.0,50.0,中证主力连续
2017-09-14,0.0,0.0,0.0,0.0,200.0,6681.4,26725600.0,0.4,IC88,6263.248,26725600.0,-4181516.0,50.0,中证主力连续
2017-09-15,0.0,0.0,0.0,0.0,200.0,6588.0,26352000.0,0.4,IC88,6263.248,26352000.0,-3247516.0,50.0,中证主力连续
2017-09-18,0.0,0.0,0.0,0.0,200.0,6678.4,26713600.0,0.4,IC88,6263.248,26713600.0,-4151516.0,50.0,中证主力连续
2017-09-19,0.0,0.0,0.0,0.0,200.0,6600.6,26402400.0,0.4,IC88,6263.248,26402400.0,-3373516.0,50.0,中证主力连续
2017-09-20,0.0,0.0,0.0,0.0,200.0,6668.6,26674400.0,0.4,IC88,6263.248,26674400.0,-4053516.0,50.0,中证主力连续
2017-09-21,0.0,0.0,0.0,0.0,200.0,6594.6,26378400.0,0.4,IC88,6263.248,26378400.0,-3313516.0,50.0,中证主力连续
2017-09-22,0.0,0.0,0.0,0.0,200.0,6532.2,26128800.0,0.4,IC88,6263.248,26128800.0,-2689516.0,50.0,中证主力连续
2017-09-25,0.0,0.0,0.0,0.0,200.0,6440.8,25763200.0,0.4,IC88,6263.248,25763200.0,-1775516.0,50.0,中证主力连续
2017-09-26,0.0,0.0,0.0,0.0,200.0,6485.0,25940000.0,0.4,IC88,6263.248,25940000.0,-2217516.0,50.0,中证主力连续
2017-09-27,0.0,0.0,0.0,0.0,200.0,6560.0,26240000.0,0.4,IC88,6263.248,26240000.0,-2967516.0,50.0,中证主力连续
2017-09-28,0.0,0.0,0.0,0.0,200.0,6552.0,26208000.0,0.4,IC88,6263.248,26208000.0,-2887516.0,50.0,中证主力连续
2017-09-29,0.0,0.0,0.0,0.0,200.0,6598.2,26392800.0,0.4,IC88,6263.248,26392800.0,-3349516.0,50.0,中证主力连续
2017-10-09,0.0,0.0,0.0,0.0,200.0,6684.2,26736800.0,0.4,IC88,6263.248,26736800.0,-4209516.0,50.0,中证主力连续
2017-10-10,0.0,0.0,0.0,0.0,200.0,6717.0,26868000.0,0.4,IC88,6263.248,26868000.0,-4537516.0,50.0,中证主力连续
