STOCK,50000000.0
alpha,-0.047
annualized_returns,0.046
benchmark_annualized_returns,0.106
benchmark_total_returns,0.339
beta,0.886
cash,3848538.647
downside_risk,0.04
end_date,2019-12-31
information_ratio,-1.124
max_drawdown,0.264
run_type,BACKTEST
sharpe,0.206
sortino,0.055
start_date,2017-01-03
strategy_file,../src/ubh.py
strategy_name,ubh
total_returns,0.14
total_value,57001691.447
tracking_error,0.052
unit_net_value,1.14
units,50000000.0
volatility,0.167
