STOCK,50000000.0
alpha,0.007
annualized_returns,-0.048
benchmark_annualized_returns,-0.058
benchmark_total_returns,-0.159
beta,0.962
cash,2317611.843
downside_risk,0.016
end_date,2019-12-31
information_ratio,0.441
max_drawdown,0.391
run_type,BACKTEST
sharpe,-0.255
sortino,-0.211
start_date,2017-01-03
strategy_file,../src/ubh.py
strategy_name,ubh
total_returns,-0.132
total_value,43398429.58
tracking_error,0.021
unit_net_value,0.868
units,50000000.0
volatility,0.205
