STOCK,50000000.0
alpha,-0.074
annualized_returns,-0.005
benchmark_annualized_returns,0.076
benchmark_total_returns,0.238
beta,0.965
cash,154881.829
downside_risk,0.056
end_date,2019-12-31
information_ratio,-1.046
max_drawdown,0.341
run_type,BACKTEST
sharpe,-0.063
sortino,-0.013
start_date,2017-01-03
strategy_file,../src/cr.py
strategy_name,cr
total_returns,-0.013
total_value,49338181.996
tracking_error,0.073
unit_net_value,0.987
units,50000000.0
volatility,0.187
