con_code,weight
600959.SH,0.244
600939.SH,0.076
600917.SH,0.037
600908.SH,0.146
600901.SH,0.155
600895.SH,0.436
600885.SH,0.295
600884.SH,0.185
600881.SH,0.293
600879.SH,0.383
600875.SH,0.319
600874.SH,0.097
600872.SH,0.608
600869.SH,0.115
600863.SH,0.239
600862.SH,0.111
600859.SH,0.132
600848.SH,0.295
600839.SH,0.32
600835.SH,0.15
600827.SH,0.211
600823.SH,0.193
600820.SH,0.34
600811.SH,0.31
600808.SH,0.286
600804.SH,0.326
600801.SH,0.37
600787.SH,0.14
600782.SH,0.182
600779.SH,0.453
600777.SH,0.122
600773.SH,0.098
600770.SH,0.15
600765.SH,0.14
600759.SH,0.138
600757.SH,0.115
600755.SH,0.297
600754.SH,0.112
600751.SH,0.162
600750.SH,0.116
600748.SH,0.159
600743.SH,0.07
600737.SH,0.24
600729.SH,0.201
600717.SH,0.179
600699.SH,0.338
600694.SH,0.138
600718.SH,0.306
600687.SH,0.023
600673.SH,0.345
600664.SH,0.177
600657.SH,0.098
600655.SH,0.272
600649.SH,0.241
600648.SH,0.226
600645.SH,0.155
600643.SH,0.264
600642.SH,0.455
600640.SH,0.123
600639.SH,0.103
600633.SH,0.174
600623.SH,0.124
600618.SH,0.052
600614.SH,0.08
600611.SH,0.143
600600.SH,0.476
600598.SH,0.215
600597.SH,0.179
600594.SH,0.096
600584.SH,0.402
600582.SH,0.161
600580.SH,0.171
600575.SH,0.159
600572.SH,0.288
600567.SH,0.305
600565.SH,0.16
600563.SH,0.16
600557.SH,0.176
600545.SH,0.117
002509.SZ,0.092
002507.SZ,0.383
002506.SZ,0.37
002505.SZ,0.168
002503.SZ,0.118
002500.SZ,0.382
002491.SZ,0.171
002489.SZ,0.108
002482.SZ,0.091
002477.SZ,0.053
002470.SZ,0.19
002465.SZ,0.437
002463.SZ,0.312
002444.SZ,0.143
002440.SZ,0.253
002439.SZ,0.368
002437.SZ,0.108
002434.SZ,0.103
002431.SZ,0.137
002426.SZ,0.163
002424.SZ,0.128
002416.SZ,0.055
002414.SZ,0.192
002410.SZ,0.552
002408.SZ,0.205
002407.SZ,0.19
002400.SZ,0.155
002399.SZ,0.216
002390.SZ,0.128
002385.SZ,0.372
002384.SZ,0.36
002375.SZ,0.103
002373.SZ,0.374
002372.SZ,0.295
002371.SZ,0.344
002368.SZ,0.226
002366.SZ,0.149
600536.SH,0.481
600528.SH,0.326
600525.SH,0.235
600511.SH,0.194
600507.SH,0.186
600503.SH,0.174
600500.SH,0.209
600499.SH,0.16
600478.SH,0.188
600466.SH,0.249
600460.SH,0.38
600458.SH,0.103
600435.SH,0.233
600428.SH,0.088
600426.SH,0.457
600418.SH,0.194
600416.SH,0.13
600410.SH,0.341
600409.SH,0.204
600393.SH,0.123
600392.SH,0.367
600388.SH,0.258
600380.SH,0.222
600376.SH,0.328
600373.SH,0.209
600366.SH,0.176
600350.SH,0.09
600348.SH,0.194
600338.SH,0.214
600335.SH,0.083
600329.SH,0.117
600325.SH,0.386
600316.SH,0.195
600315.SH,0.267
600312.SH,0.174
600307.SH,0.179
600298.SH,0.408
600291.SH,0.16
600282.SH,0.251
600280.SH,0.06
002359.SZ,0.06
002358.SZ,0.167
002354.SZ,0.06
002353.SZ,0.298
002345.SZ,0.055
002344.SZ,0.084
002340.SZ,0.367
002332.SZ,0.124
002317.SZ,0.153
002302.SZ,0.119
002299.SZ,0.389
002285.SZ,0.161
002308.SZ,0.079
002281.SZ,0.289
002280.SZ,0.149
002277.SZ,0.096
002276.SZ,0.117
002273.SZ,0.216
002268.SZ,0.402
002266.SZ,0.21
002254.SZ,0.128
002251.SZ,0.078
002250.SZ,0.213
002249.SZ,0.148
002244.SZ,0.179
002242.SZ,0.175
002233.SZ,0.113
002223.SZ,0.388
002221.SZ,0.282
002212.SZ,0.188
002195.SZ,0.445
002191.SZ,0.294
002183.SZ,0.2
002176.SZ,0.198
002174.SZ,0.268
002155.SZ,0.195
002152.SZ,0.226
002147.SZ,0.049
002131.SZ,0.269
002129.SZ,0.477
002128.SZ,0.158
002127.SZ,0.373
002118.SZ,0.12
002110.SZ,0.246
002093.SZ,0.114
002092.SZ,0.335
002078.SZ,0.281
002074.SZ,0.245
002064.SZ,0.165
002056.SZ,0.184
002051.SZ,0.157
002049.SZ,0.54
002048.SZ,0.116
002041.SZ,0.097
002038.SZ,0.267
002030.SZ,0.17
002028.SZ,0.132
002019.SZ,0.245
002013.SZ,0.287
002004.SZ,0.203
002002.SZ,0.202
000999.SZ,0.304
000998.SZ,0.371
000997.SZ,0.334
000990.SZ,0.133
000988.SZ,0.248
000987.SZ,0.071
000980.SZ,0.125
000975.SZ,0.292
000970.SZ,0.311
000969.SZ,0.155
000960.SZ,0.321
000937.SZ,0.116
000932.SZ,0.222
000930.SZ,0.245
000926.SZ,0.149
000887.SZ,0.198
000878.SZ,0.242
000877.SZ,0.184
000860.SZ,0.602
000848.SZ,0.14
000830.SZ,0.339
600277.SH,0.197
600267.SH,0.151
600266.SH,0.259
600260.SH,0.245
600259.SH,0.17
600256.SH,0.422
600240.SH,0.036
600216.SH,0.201
600258.SH,0.228
600201.SH,0.487
600195.SH,0.109
600184.SH,0.063
600183.SH,0.422
600179.SH,0.097
600171.SH,0.232
600169.SH,0.135
600167.SH,0.243
603899.SH,0.326
603888.SH,0.12
603885.SH,0.189
603883.SH,0.183
603877.SH,0.026
603868.SH,0.051
603866.SH,0.097
603816.SH,0.162
603806.SH,0.102
603766.SH,0.12
603712.SH,0.062
603659.SH,0.085
603658.SH,0.154
603650.SH,0.043
600166.SH,0.306
600161.SH,0.327
600160.SH,0.277
600158.SH,0.212
600155.SH,0.208
600151.SH,0.159
600143.SH,0.259
600141.SH,0.129
600138.SH,0.206
600126.SH,0.074
600125.SH,0.181
600122.SH,0.089
600120.SH,0.206
600098.SH,0.141
600094.SH,0.323
600086.SH,0.077
600079.SH,0.269
600073.SH,0.177
600064.SH,0.268
600062.SH,0.189
600060.SH,0.182
600058.SH,0.116
600056.SH,0.207
600053.SH,0.095
600039.SH,0.218
600037.SH,0.201
600026.SH,0.24
600022.SH,0.311
600021.SH,0.245
600017.SH,0.16
600008.SH,0.219
600006.SH,0.113
300459.SZ,0.131
300450.SZ,0.355
300418.SZ,0.213
300413.SZ,0.242
