con_code,weight
603899.SH,0.261
603888.SH,0.108
603885.SH,0.218
603883.SH,0.163
603877.SH,0.037
603868.SH,0.073
603816.SH,0.195
603806.SH,0.073
603766.SH,0.159
603659.SH,0.095
603658.SH,0.161
603589.SH,0.471
603569.SH,0.034
603568.SH,0.099
603556.SH,0.08
603515.SH,0.134
603444.SH,0.102
603377.SH,0.072
603369.SH,0.306
603355.SH,0.063
603328.SH,0.086
603228.SH,0.135
603225.SH,0.075
603198.SH,0.117
603188.SH,0.113
603169.SH,0.064
603077.SH,0.276
603056.SH,0.07
603025.SH,0.043
603019.SH,0.644
603000.SH,0.136
601969.SH,0.058
601966.SH,0.23
601928.SH,0.149
601880.SH,0.187
601872.SH,0.275
601811.SH,0.046
601801.SH,0.121
601777.SH,0.092
601717.SH,0.192
601689.SH,0.11
601678.SH,0.172
601608.SH,0.15
601311.SH,0.147
601233.SH,0.457
601200.SH,0.152
601179.SH,0.229
601168.SH,0.369
601128.SH,0.215
601127.SH,0.093
601098.SH,0.264
601020.SH,0.049
601019.SH,0.064
601016.SH,0.132
601001.SH,0.127
601000.SH,0.227
600996.SH,0.068
600993.SH,0.142
600978.SH,0.19
600971.SH,0.1
600970.SH,0.202
600967.SH,0.357
600939.SH,0.09
600936.SH,0.157
600917.SH,0.044
600908.SH,0.166
600895.SH,0.236
600885.SH,0.307
600884.SH,0.286
600881.SH,0.178
600879.SH,0.452
600875.SH,0.261
600874.SH,0.11
600872.SH,0.554
600869.SH,0.122
600863.SH,0.2
600862.SH,0.076
600859.SH,0.155
600848.SH,0.201
600839.SH,0.303
600835.SH,0.157
600827.SH,0.226
600823.SH,0.195
600811.SH,0.356
600808.SH,0.373
600801.SH,0.299
600787.SH,0.232
600777.SH,0.151
600773.SH,0.108
600770.SH,0.129
600765.SH,0.137
600760.SH,0.487
600759.SH,0.163
600757.SH,0.122
600755.SH,0.28
600754.SH,0.129
600751.SH,0.201
600750.SH,0.121
600748.SH,0.082
600743.SH,0.067
600737.SH,0.227
600729.SH,0.206
600718.SH,0.308
600717.SH,0.196
600694.SH,0.122
600687.SH,0.05
600673.SH,0.401
600664.SH,0.182
600657.SH,0.099
600655.SH,0.261
600651.SH,0.08
600649.SH,0.221
600648.SH,0.183
600645.SH,0.182
600643.SH,0.335
600642.SH,0.438
600640.SH,0.1
600639.SH,0.087
600635.SH,0.215
600633.SH,0.175
600623.SH,0.156
600618.SH,0.05
600614.SH,0.166
600611.SH,0.132
600600.SH,0.369
600598.SH,0.221
600597.SH,0.176
600594.SH,0.139
600584.SH,0.381
600582.SH,0.212
600580.SH,0.15
600578.SH,0.131
600575.SH,0.203
600572.SH,0.27
600565.SH,0.131
600563.SH,0.182
600557.SH,0.134
600545.SH,0.134
600536.SH,0.264
600528.SH,0.348
600525.SH,0.304
600521.SH,0.501
600517.SH,0.077
600511.SH,0.246
600503.SH,0.183
600500.SH,0.236
600499.SH,0.215
600481.SH,0.084
600478.SH,0.129
600466.SH,0.185
600460.SH,0.24
600458.SH,0.095
600435.SH,0.237
600428.SH,0.094
600426.SH,0.595
600422.SH,0.119
600418.SH,0.211
600416.SH,0.138
600410.SH,0.246
600409.SH,0.257
600395.SH,0.114
600393.SH,0.075
600392.SH,0.31
600388.SH,0.225
600380.SH,0.222
600366.SH,0.114
600350.SH,0.092
600348.SH,0.216
600338.SH,0.14
600335.SH,0.131
600329.SH,0.133
600325.SH,0.364
600317.SH,0.15
600316.SH,0.123
600315.SH,0.302
600312.SH,0.178
600307.SH,0.205
600300.SH,0.113
600298.SH,0.445
600292.SH,0.067
600291.SH,0.248
600282.SH,0.28
600280.SH,0.079
600277.SH,0.219
600270.SH,0.225
600267.SH,0.232
600266.SH,0.237
600260.SH,0.259
600259.SH,0.116
600258.SH,0.302
600256.SH,0.63
600240.SH,0.19
600216.SH,0.174
600201.SH,0.608
600195.SH,0.136
600187.SH,0.117
600184.SH,0.073
600183.SH,0.34
600179.SH,0.18
600171.SH,0.167
600169.SH,0.131
600167.SH,0.055
600166.SH,0.266
600161.SH,0.256
600160.SH,0.307
600158.SH,0.185
600155.SH,0.111
600151.SH,0.129
600143.SH,0.257
600141.SH,0.166
600138.SH,0.279
600126.SH,0.074
600125.SH,0.244
600122.SH,0.209
600120.SH,0.171
600108.SH,0.144
600098.SH,0.157
600094.SH,0.232
600086.SH,0.207
600079.SH,0.375
600073.SH,0.14
600064.SH,0.185
600062.SH,0.25
600060.SH,0.243
600058.SH,0.095
600056.SH,0.274
600053.SH,0.052
600039.SH,0.189
600037.SH,0.209
600026.SH,0.186
600022.SH,0.363
600021.SH,0.239
600017.SH,0.171
600006.SH,0.097
600004.SH,0.403
300418.SZ,0.248
300383.SZ,0.444
300376.SZ,0.138
300324.SZ,0.304
300315.SZ,0.358
300308.SZ,0.125
300297.SZ,0.121
300291.SZ,0.07
300287.SZ,0.188
300274.SZ,0.214
300273.SZ,0.098
300266.SZ,0.115
300257.SZ,0.114
300253.SZ,0.498
300244.SZ,0.152
300202.SZ,0.076
300199.SZ,0.164
300197.SZ,0.224
300182.SZ,0.221
300166.SZ,0.279
300159.SZ,0.208
300156.SZ,0.095
300146.SZ,0.551
300134.SZ,0.136
300133.SZ,0.207
300116.SZ,0.062
300115.SZ,0.169
300113.SZ,0.208
300088.SZ,0.287
300058.SZ,0.188
300055.SZ,0.169
300043.SZ,0.069
300039.SZ,0.098
300032.SZ,0.055
300026.SZ,0.193
300010.SZ,0.165
300002.SZ,0.159
300001.SZ,0.201
002920.SZ,0.072
002916.SZ,0.183
002841.SZ,0.119
002839.SZ,0.159
002831.SZ,0.181
002818.SZ,0.103
002815.SZ,0.129
002807.SZ,0.15
002745.SZ,0.184
002709.SZ,0.128
002707.SZ,0.131
002701.SZ,0.194
002699.SZ,0.097
002690.SZ,0.182
002681.SZ,0.082
002672.SZ,0.168
002670.SZ,0.214
002665.SZ,0.18
002663.SZ,0.091
002657.SZ,0.126
002642.SZ,0.099
002640.SZ,0.236
002635.SZ,0.12
002603.SZ,0.226
002600.SZ,0.132
002589.SZ,0.321
002588.SZ,0.08
002583.SZ,0.223
002573.SZ,0.225
002563.SZ,0.182
002544.SZ,0.125
002517.SZ,0.157
002512.SZ,0.194
002509.SZ,0.118
002506.SZ,0.306
002505.SZ,0.147
002503.SZ,0.118
002491.SZ,0.196
002489.SZ,0.096
002482.SZ,0.108
002479.SZ,0.067
002477.SZ,0.119
002465.SZ,0.433
002463.SZ,0.231
002444.SZ,0.157
002440.SZ,0.232
002439.SZ,0.309
002437.SZ,0.091
002434.SZ,0.166
002431.SZ,0.154
002428.SZ,0.105
002426.SZ,0.202
002424.SZ,0.119
002416.SZ,0.066
002414.SZ,0.13
002410.SZ,0.549
002408.SZ,0.332
002407.SZ,0.202
002400.SZ,0.159
002399.SZ,0.219
002390.SZ,0.141
002384.SZ,0.24
002375.SZ,0.112
002373.SZ,0.252
002371.SZ,0.263
002368.SZ,0.233
002366.SZ,0.147
002359.SZ,0.164
002358.SZ,0.214
002354.SZ,0.111
002353.SZ,0.318
002345.SZ,0.079
002344.SZ,0.096
002342.SZ,0.071
002340.SZ,0.465
002332.SZ,0.138
002317.SZ,0.166
002308.SZ,0.107
002302.SZ,0.156
002299.SZ,0.247
002285.SZ,0.19
002281.SZ,0.316
002280.SZ,0.201
002277.SZ,0.125
002276.SZ,0.103
002273.SZ,0.219
002268.SZ,0.406
002266.SZ,0.185
002261.SZ,0.09
002254.SZ,0.147
002251.SZ,0.091
002250.SZ,0.155
002249.SZ,0.145
002244.SZ,0.193
002242.SZ,0.152
002233.SZ,0.171
002223.SZ,0.341
002221.SZ,0.27
002212.SZ,0.159
002195.SZ,0.349
002191.SZ,0.22
002190.SZ,0.099
002183.SZ,0.28
002180.SZ,0.168
002179.SZ,0.531
002176.SZ,0.268
002174.SZ,0.219
002155.SZ,0.169
002152.SZ,0.237
002147.SZ,0.329
002131.SZ,0.188
002129.SZ,0.388
002128.SZ,0.172
002127.SZ,0.274
002118.SZ,0.086
002110.SZ,0.351
