con_code,weight
002302.SZ,0.147
002299.SZ,0.328
002285.SZ,0.145
002281.SZ,0.281
002280.SZ,0.146
002273.SZ,0.261
002268.SZ,0.375
002266.SZ,0.197
002254.SZ,0.118
002251.SZ,0.09
002250.SZ,0.215
002249.SZ,0.135
002244.SZ,0.169
002242.SZ,0.167
002233.SZ,0.219
002223.SZ,0.387
002221.SZ,0.26
002217.SZ,0.27
002212.SZ,0.166
002195.SZ,0.47
002191.SZ,0.285
002183.SZ,0.185
002174.SZ,0.235
002157.SZ,0.517
002155.SZ,0.222
002176.SZ,0.152
002152.SZ,0.216
002131.SZ,0.232
002129.SZ,0.427
002128.SZ,0.162
002127.SZ,0.433
002118.SZ,0.09
002110.SZ,0.239
002093.SZ,0.122
002092.SZ,0.313
002085.SZ,0.25
002078.SZ,0.277
002075.SZ,0.362
002074.SZ,0.273
002064.SZ,0.154
002056.SZ,0.163
002051.SZ,0.148
002049.SZ,0.49
002048.SZ,0.124
002038.SZ,0.253
002030.SZ,0.157
002028.SZ,0.139
002019.SZ,0.232
002004.SZ,0.201
002002.SZ,0.251
000999.SZ,0.3
000998.SZ,0.349
000997.SZ,0.323
000990.SZ,0.108
000988.SZ,0.333
000987.SZ,0.065
000983.SZ,0.25
000980.SZ,0.134
000975.SZ,0.411
000970.SZ,0.253
000960.SZ,0.293
000959.SZ,0.146
000937.SZ,0.107
000932.SZ,0.211
000930.SZ,0.218
000926.SZ,0.139
000887.SZ,0.184
000883.SZ,0.222
000878.SZ,0.236
000877.SZ,0.191
000869.SZ,0.114
000860.SZ,0.634
000848.SZ,0.128
000830.SZ,0.292
000829.SZ,0.095
000826.SZ,0.221
000813.SZ,0.179
000807.SZ,0.192
601611.SH,0.16
601608.SH,0.196
601333.SH,0.287
601326.SH,0.136
601311.SH,0.123
601231.SH,0.206
601200.SH,0.163
601179.SH,0.198
601168.SH,0.318
601139.SH,0.086
601128.SH,0.332
601127.SH,0.097
601118.SH,0.231
601106.SH,0.225
601098.SH,0.238
601068.SH,0.055
601019.SH,0.127
601100.SH,0.217
601016.SH,0.116
601005.SH,0.308
601003.SH,0.078
601001.SH,0.1
601000.SH,0.213
600996.SH,0.088
600993.SH,0.139
600985.SH,0.058
600978.SH,0.117
600971.SH,0.092
600970.SH,0.176
600967.SH,0.247
600959.SH,0.287
600939.SH,0.07
600917.SH,0.034
600909.SH,0.31
600908.SH,0.136
600903.SH,0.078
600901.SH,0.143
600895.SH,0.416
600885.SH,0.284
600884.SH,0.156
600881.SH,0.276
600879.SH,0.351
600875.SH,0.306
600874.SH,0.094
600872.SH,0.625
600869.SH,0.105
600863.SH,0.239
600862.SH,0.131
600859.SH,0.154
600848.SH,0.33
600845.SH,0.251
600839.SH,0.285
600835.SH,0.14
600827.SH,0.206
600823.SH,0.181
600820.SH,0.311
600811.SH,0.289
600808.SH,0.266
600804.SH,0.282
600801.SH,0.361
600787.SH,0.132
600782.SH,0.209
600779.SH,0.325
600777.SH,0.185
600770.SH,0.136
600765.SH,0.131
600763.SH,0.446
600759.SH,0.16
600757.SH,0.108
600755.SH,0.287
600754.SH,0.155
600751.SH,0.15
600750.SH,0.107
600748.SH,0.2
600745.SH,0.332
600739.SH,0.465
600737.SH,0.243
600729.SH,0.193
000778.SZ,0.324
000766.SZ,0.086
000761.SZ,0.043
000758.SZ,0.198
000750.SZ,0.388
000738.SZ,0.201
000732.SZ,0.215
000729.SZ,0.245
000727.SZ,0.149
000723.SZ,0.335
000718.SZ,0.137
000717.SZ,0.14
000712.SZ,0.15
000690.SZ,0.293
000686.SZ,0.324
000685.SZ,0.198
000681.SZ,0.213
600718.SH,0.292
600717.SH,0.169
600707.SH,0.094
600699.SH,0.318
600694.SH,0.107
600673.SH,0.309
600664.SH,0.164
600657.SH,0.092
600649.SH,0.214
600648.SH,0.205
600645.SH,0.14
600643.SH,0.244
600642.SH,0.429
600640.SH,0.111
600639.SH,0.108
600633.SH,0.191
000636.SZ,0.227
000623.SZ,0.399
000600.SZ,0.126
000598.SZ,0.213
000587.SZ,0.072
000581.SZ,0.284
000564.SZ,0.123
000559.SZ,0.215
000552.SZ,0.081
000547.SZ,0.281
000563.SZ,0.23
000543.SZ,0.132
000541.SZ,0.089
000537.SZ,0.101
000536.SZ,0.091
000528.SZ,0.18
000519.SZ,0.141
000513.SZ,0.247
000501.SZ,0.108
000488.SZ,0.187
000426.SZ,0.105
000401.SZ,0.434
000400.SZ,0.143
000301.SZ,0.174
000158.SZ,0.141
000156.SZ,0.165
000090.SZ,0.169
000089.SZ,0.238
000078.SZ,0.151
000066.SZ,0.474
000062.SZ,0.109
000061.SZ,0.096
000060.SZ,0.307
000039.SZ,0.298
000031.SZ,0.198
000028.SZ,0.163
000027.SZ,0.193
000025.SZ,0.062
000021.SZ,0.156
000012.SZ,0.133
000009.SZ,0.321
000008.SZ,0.192
000006.SZ,0.135
600611.SH,0.133
600598.SH,0.2
600597.SH,0.172
600623.SH,0.112
600584.SH,0.323
600582.SH,0.149
600580.SH,0.171
600575.SH,0.149
600572.SH,0.313
600567.SH,0.283
600565.SH,0.143
600563.SH,0.145
600557.SH,0.161
600549.SH,0.317
600545.SH,0.106
600536.SH,0.417
600528.SH,0.336
600525.SH,0.175
600521.SH,0.277
600515.SH,0.202
600511.SH,0.184
600507.SH,0.185
600500.SH,0.203
600499.SH,0.145
600497.SH,0.338
600486.SH,0.266
600478.SH,0.169
600466.SH,0.243
600460.SH,0.342
600458.SH,0.131
600435.SH,0.245
600428.SH,0.083
600426.SH,0.443
600418.SH,0.179
600416.SH,0.104
600410.SH,0.309
600409.SH,0.183
600393.SH,0.123
600392.SH,0.305
600388.SH,0.243
600380.SH,0.219
600376.SH,0.301
600373.SH,0.226
600350.SH,0.085
600348.SH,0.183
600338.SH,0.125
600335.SH,0.079
600329.SH,0.106
600325.SH,0.346
600317.SH,0.14
600316.SH,0.161
600315.SH,0.273
600312.SH,0.164
600307.SH,0.166
600298.SH,0.409
600291.SH,0.144
600282.SH,0.243
600280.SH,0.054
600277.SH,0.174
600267.SH,0.152
600266.SH,0.238
600260.SH,0.261
600259.SH,0.159
600258.SH,0.23
600216.SH,0.181
600201.SH,0.476
600195.SH,0.109
600183.SH,0.417
600179.SH,0.057
600171.SH,0.238
600169.SH,0.125
600167.SH,0.19
600166.SH,0.289
600161.SH,0.345
600160.SH,0.255
600158.SH,0.181
600155.SH,0.183
600151.SH,0.135
600143.SH,0.244
600141.SH,0.137
600126.SH,0.06
600125.SH,0.154
600120.SH,0.189
600138.SH,0.192
600098.SH,0.088
600094.SH,0.262
600079.SH,0.26
600073.SH,0.158
600064.SH,0.242
600062.SH,0.172
600060.SH,0.177
600058.SH,0.095
600056.SH,0.189
600053.SH,0.079
600039.SH,0.206
600037.SH,0.261
600026.SH,0.232
600022.SH,0.287
600021.SH,0.238
603939.SH,0.276
603888.SH,0.108
603885.SH,0.185
603883.SH,0.175
603877.SH,0.023
603868.SH,0.049
603866.SH,0.144
603816.SH,0.151
603806.SH,0.1
603766.SH,0.113
603712.SH,0.129
603659.SH,0.16
603650.SH,0.037
603569.SH,0.024
603568.SH,0.105
603556.SH,0.071
603517.SH,0.234
603515.SH,0.128
603501.SH,0.196
603486.SH,0.049
603444.SH,0.237
603377.SH,0.094
603369.SH,0.366
603355.SH,0.045
603328.SH,0.08
603233.SH,0.122
603228.SH,0.189
603225.SH,0.054
603198.SH,0.112
603077.SH,0.263
603056.SH,0.106
603025.SH,0.03
603000.SH,0.258
601969.SH,0.06
601966.SH,0.213
601958.SH,0.17
601928.SH,0.161
601880.SH,0.172
600017.SH,0.152
600008.SH,0.209
600006.SH,0.112
300459.SZ,0.088
300450.SZ,0.465
300418.SZ,0.194
300383.SZ,0.406
300376.SZ,0.12
300324.SZ,0.155
300316.SZ,0.213
300315.SZ,0.249
300308.SZ,0.127
300297.SZ,0.118
300287.SZ,0.119
300274.SZ,0.25
300266.SZ,0.111
300257.SZ,0.099
300253.SZ,0.481
300244.SZ,0.165
300207.SZ,0.233
300199.SZ,0.111
300197.SZ,0.154
300182.SZ,0.208
300168.SZ,0.298
300166.SZ,0.238
300159.SZ,0.116
300134.SZ,0.156
300133.SZ,0.187
300115.SZ,0.15
300113.SZ,0.171
300088.SZ,0.243
300058.SZ,0.192
300055.SZ,0.129
300027.SZ,0.251
300026.SZ,0.163
300010.SZ,0.171
300009.SZ,0.262
300002.SZ,0.163
300001.SZ,0.235
002948.SZ,0.092
002946.SZ,0.037
601872.SH,0.277
601869.SH,0.08
601866.SH,0.282
601811.SH,0.051
601801.SH,0.094
601777.SH,0.074
601718.SH,0.225
601717.SH,0.156
601699.SH,0.249
601689.SH,0.117
601678.SH,0.191
601615.SH,0.078
002941.SZ,0.048
002936.SZ,0.082
002926.SZ,0.36
002920.SZ,0.097
002916.SZ,0.271
002839.SZ,0.133
002831.SZ,0.132
002821.SZ,0.356
002818.SZ,0.076
002815.SZ,0.102
002812.SZ,0.174
002807.SZ,0.133
002797.SZ,0.348
002745.SZ,0.117
002709.SZ,0.108
002707.SZ,0.098
002701.SZ,0.173
002699.SZ,0.057
002690.SZ,0.231
002681.SZ,0.092
002670.SZ,0.255
002665.SZ,0.158
002640.SZ,0.17
002672.SZ,0.122
002635.SZ,0.122
002607.SZ,0.244
002603.SZ,0.183
002589.SZ,0.239
002583.SZ,0.202
002573.SZ,0.137
002572.SZ,0.314
002544.SZ,0.117
002517.SZ,0.09
002512.SZ,0.091
002509.SZ,0.094
002507.SZ,0.441
002506.SZ,0.442
002505.SZ,0.141
002503.SZ,0.111
002500.SZ,0.36
002491.SZ,0.16
002489.SZ,0.095
002482.SZ,0.078
002470.SZ,0.157
002465.SZ,0.403
002463.SZ,0.43
002444.SZ,0.14
002440.SZ,0.225
002439.SZ,0.442
002437.SZ,0.091
002434.SZ,0.095
002431.SZ,0.123
002426.SZ,0.161
002424.SZ,0.146
002419.SZ,0.164
002416.SZ,0.061
002414.SZ,0.188
002408.SZ,0.18
002407.SZ,0.169
002405.SZ,0.661
002399.SZ,0.205
002390.SZ,0.138
002387.SZ,0.28
002385.SZ,0.352
002384.SZ,0.367
002382.SZ,0.105
002375.SZ,0.104
002373.SZ,0.332
002372.SZ,0.286
002371.SZ,0.332
002368.SZ,0.197
002366.SZ,0.127
002358.SZ,0.148
002353.SZ,0.289
002344.SZ,0.078
002340.SZ,0.409
002332.SZ,0.13
002317.SZ,0.145
