con_code,weight
000631.SZ,0.128
600158.SH,0.395
603699.SH,0.114
002155.SZ,0.174
600088.SH,0.084
000897.SZ,0.172
000693.SZ,0.097
002273.SZ,0.314
600510.SH,0.075
600563.SH,0.134
601005.SH,0.153
000066.SZ,0.267
000582.SZ,0.04
002498.SZ,0.186
002179.SZ,0.308
600509.SH,0.119
600551.SH,0.105
002050.SZ,0.18
002493.SZ,0.089
600643.SH,0.327
600280.SH,0.118
600851.SH,0.28
000006.SZ,0.224
601101.SH,0.095
002251.SZ,0.139
600184.SH,0.1
000951.SZ,0.083
000919.SZ,0.109
002371.SZ,0.137
600869.SH,0.149
600004.SH,0.163
600618.SH,0.092
600805.SH,0.169
000690.SZ,0.283
002049.SZ,0.303
002085.SZ,0.464
300257.SZ,0.218
002005.SZ,0.17
601012.SH,0.384
600525.SH,0.379
600748.SH,0.134
600062.SH,0.18
000685.SZ,0.195
000603.SZ,0.166
002405.SZ,0.431
600337.SH,0.146
000861.SZ,0.183
002332.SZ,0.12
600460.SH,0.13
600200.SH,0.343
603005.SH,0.093
000748.SZ,0.439
600546.SH,0.116
600596.SH,0.123
002428.SZ,0.251
600292.SH,0.164
600180.SH,0.141
002440.SZ,0.258
600435.SH,0.252
600917.SH,0.054
002022.SZ,0.233
600039.SH,0.208
600198.SH,0.254
002281.SZ,0.145
002431.SZ,0.3
600704.SH,0.253
002140.SZ,0.074
002063.SZ,0.199
000519.SZ,0.199
000501.SZ,0.131
601002.SH,0.116
600755.SH,0.218
600240.SH,0.265
000078.SZ,0.282
601801.SH,0.13
600120.SH,0.172
600790.SH,0.125
002025.SZ,0.168
002358.SZ,0.129
002603.SZ,0.183
600993.SH,0.145
600651.SH,0.285
600236.SH,0.125
300088.SZ,0.254
000543.SZ,0.214
000616.SZ,0.226
000680.SZ,0.15
600617.SH,0.12
600468.SH,0.071
002250.SZ,0.243
601678.SH,0.137
002267.SZ,0.099
000931.SZ,0.14
601001.SH,0.116
002254.SZ,0.16
600825.SH,0.138
601126.SH,0.114
603188.SH,0.165
000541.SZ,0.188
600780.SH,0.071
002168.SZ,0.196
600143.SH,0.281
300267.SZ,0.266
000719.SZ,0.051
600635.SH,0.391
002340.SZ,0.308
002309.SZ,0.118
000697.SZ,0.333
002238.SZ,0.086
000926.SZ,0.196
600456.SH,0.102
001696.SZ,0.201
002029.SZ,0.136
002482.SZ,0.161
600282.SH,0.148
600086.SH,0.179
000848.SZ,0.167
600879.SH,0.355
600284.SH,0.179
600320.SH,0.22
600572.SH,0.204
000426.SZ,0.124
600614.SH,0.128
000656.SZ,0.288
002277.SZ,0.124
603568.SH,0.052
600803.SH,0.101
002657.SZ,0.306
600351.SH,0.177
002489.SZ,0.258
000961.SZ,0.209
600487.SH,0.29
002479.SZ,0.135
603169.SH,0.088
002430.SZ,0.059
600289.SH,0.179
000528.SZ,0.155
600499.SH,0.253
002354.SZ,0.13
600521.SH,0.355
002439.SZ,0.393
601233.SH,0.128
000762.SZ,0.249
000511.SZ,0.303
000650.SZ,0.195
600498.SH,0.377
600195.SH,0.117
600594.SH,0.294
002503.SZ,0.135
600522.SH,0.389
300273.SZ,0.213
600171.SH,0.238
000600.SZ,0.187
600270.SH,0.201
600759.SH,0.254
300147.SZ,0.21
600831.SH,0.141
600545.SH,0.128
000021.SZ,0.194
002588.SZ,0.181
600500.SH,0.315
002203.SZ,0.108
600112.SH,0.147
000975.SZ,0.194
600874.SH,0.107
002180.SZ,0.216
000050.SZ,0.303
600750.SH,0.139
000900.SZ,0.147
002216.SZ,0.08
600640.SH,0.098
000869.SZ,0.144
002242.SZ,0.16
002219.SZ,0.322
600880.SH,0.244
000777.SZ,0.23
002635.SZ,0.115
002106.SZ,0.125
002665.SZ,0.287
300182.SZ,0.265
600483.SH,0.081
600380.SH,0.221
000829.SZ,0.232
600478.SH,0.32
300122.SZ,0.296
002344.SZ,0.167
600699.SH,0.337
000830.SZ,0.16
600395.SH,0.175
002653.SZ,0.156
600251.SH,0.109
000612.SZ,0.143
000099.SZ,0.171
600736.SH,0.183
600639.SH,0.133
002161.SZ,0.266
002293.SZ,0.109
002508.SZ,0.32
600497.SH,0.32
002041.SZ,0.146
603077.SH,0.147
000681.SZ,0.209
600586.SH,0.13
002004.SZ,0.355
000718.SZ,0.458
601010.SH,0.156
002299.SZ,0.342
600259.SH,0.159
002392.SZ,0.094
600298.SH,0.214
600058.SH,0.202
300085.SZ,0.282
600812.SH,0.169
600006.SH,0.142
600132.SH,0.094
000552.SZ,0.055
002317.SZ,0.141
002064.SZ,0.165
002463.SZ,0.158
002078.SZ,0.133
600329.SH,0.112
300039.SZ,0.146
600125.SH,0.184
002573.SZ,0.41
600751.SH,0.054
002727.SZ,0.143
002444.SZ,0.26
600584.SH,0.456
002419.SZ,0.095
000620.SZ,0.122
002408.SZ,0.122
603806.SH,0.066
600885.SH,0.184
601000.SH,0.215
002174.SZ,0.37
600765.SH,0.209
002551.SZ,0.154
600657.SH,0.124
002646.SZ,0.093
600216.SH,0.25
002714.SZ,0.269
600436.SH,0.316
600773.SH,0.124
600059.SH,0.127
