con_code,weight
603899.SH,0.253
603888.SH,0.096
603885.SH,0.24
603883.SH,0.162
603877.SH,0.034
603868.SH,0.06
603816.SH,0.196
603806.SH,0.091
603766.SH,0.15
603659.SH,0.109
603658.SH,0.168
603589.SH,0.364
603569.SH,0.031
603568.SH,0.109
603556.SH,0.084
603515.SH,0.141
603444.SH,0.129
603377.SH,0.081
603369.SH,0.26
603355.SH,0.062
603328.SH,0.09
603228.SH,0.142
603225.SH,0.07
603198.SH,0.117
603188.SH,0.113
603169.SH,0.062
603077.SH,0.296
603056.SH,0.065
603025.SH,0.039
603019.SH,0.603
603000.SH,0.139
601969.SH,0.061
601966.SH,0.219
601928.SH,0.191
601880.SH,0.203
601872.SH,0.33
601811.SH,0.052
601801.SH,0.135
601777.SH,0.093
601717.SH,0.175
601689.SH,0.107
601678.SH,0.164
601608.SH,0.153
601311.SH,0.136
601233.SH,0.327
601200.SH,0.158
601179.SH,0.239
601168.SH,0.384
601128.SH,0.25
601127.SH,0.101
601098.SH,0.276
601020.SH,0.047
601019.SH,0.067
601016.SH,0.138
601001.SH,0.128
601000.SH,0.236
600996.SH,0.07
600993.SH,0.133
600978.SH,0.189
600971.SH,0.1
600970.SH,0.198
600967.SH,0.332
600939.SH,0.088
600936.SH,0.169
600917.SH,0.046
600908.SH,0.173
600895.SH,0.384
600885.SH,0.346
600884.SH,0.292
600881.SH,0.183
600879.SH,0.425
600875.SH,0.28
600874.SH,0.12
600872.SH,0.527
600869.SH,0.139
600863.SH,0.214
600862.SH,0.086
600859.SH,0.153
600848.SH,0.207
600839.SH,0.304
600835.SH,0.167
600827.SH,0.233
600823.SH,0.199
600811.SH,0.378
600808.SH,0.37
600801.SH,0.293
600787.SH,0.202
600777.SH,0.155
600773.SH,0.111
600770.SH,0.138
600765.SH,0.154
600760.SH,0.454
600759.SH,0.124
600757.SH,0.129
600755.SH,0.296
600754.SH,0.124
600751.SH,0.158
600750.SH,0.142
600748.SH,0.087
600743.SH,0.081
600737.SH,0.243
600729.SH,0.246
600718.SH,0.328
600717.SH,0.203
600694.SH,0.125
600687.SH,0.08
600673.SH,0.393
600664.SH,0.193
600657.SH,0.118
600655.SH,0.28
600651.SH,0.085
600649.SH,0.254
600648.SH,0.179
600645.SH,0.171
600643.SH,0.351
600642.SH,0.45
600640.SH,0.104
600639.SH,0.105
600635.SH,0.326
600633.SH,0.188
600623.SH,0.163
600618.SH,0.051
600614.SH,0.132
600611.SH,0.148
600600.SH,0.359
600598.SH,0.21
600597.SH,0.165
600594.SH,0.127
600584.SH,0.322
600582.SH,0.204
600580.SH,0.146
600578.SH,0.138
600575.SH,0.159
600572.SH,0.274
600565.SH,0.134
600563.SH,0.178
600557.SH,0.161
600545.SH,0.143
600536.SH,0.241
600528.SH,0.373
600525.SH,0.28
600521.SH,0.344
600517.SH,0.084
600511.SH,0.272
600503.SH,0.192
600500.SH,0.238
600499.SH,0.202
600481.SH,0.1
600478.SH,0.138
600466.SH,0.208
600460.SH,0.238
600458.SH,0.094
600435.SH,0.229
600428.SH,0.1
600426.SH,0.48
600422.SH,0.134
600418.SH,0.234
600416.SH,0.133
600410.SH,0.234
600409.SH,0.208
600395.SH,0.118
600393.SH,0.076
600392.SH,0.333
600388.SH,0.248
600380.SH,0.27
600366.SH,0.129
600350.SH,0.096
600348.SH,0.217
600338.SH,0.139
600335.SH,0.096
600329.SH,0.13
600325.SH,0.346
600317.SH,0.166
600316.SH,0.153
600315.SH,0.299
600312.SH,0.222
600307.SH,0.211
600300.SH,0.117
600298.SH,0.39
600292.SH,0.071
600291.SH,0.249
600282.SH,0.253
600280.SH,0.071
600277.SH,0.22
600270.SH,0.27
600267.SH,0.218
600266.SH,0.259
600260.SH,0.266
600259.SH,0.123
600258.SH,0.274
600256.SH,0.538
600240.SH,0.116
600216.SH,0.184
600201.SH,0.686
600195.SH,0.135
600187.SH,0.125
600184.SH,0.079
600183.SH,0.315
600179.SH,0.171
600171.SH,0.184
600169.SH,0.139
600167.SH,0.067
600166.SH,0.286
600161.SH,0.316
600160.SH,0.321
600158.SH,0.188
600155.SH,0.154
600151.SH,0.142
600143.SH,0.3
600141.SH,0.161
600138.SH,0.274
600126.SH,0.078
600125.SH,0.223
600122.SH,0.133
600120.SH,0.195
600108.SH,0.149
600098.SH,0.15
600094.SH,0.213
600086.SH,0.119
600079.SH,0.359
600073.SH,0.135
600064.SH,0.228
600062.SH,0.258
600060.SH,0.239
600058.SH,0.097
600056.SH,0.252
600053.SH,0.089
600039.SH,0.204
600037.SH,0.218
600026.SH,0.234
600022.SH,0.363
600021.SH,0.264
600017.SH,0.176
600006.SH,0.103
600004.SH,0.351
300418.SZ,0.27
300383.SZ,0.394
300376.SZ,0.14
300324.SZ,0.27
300315.SZ,0.359
300308.SZ,0.139
300297.SZ,0.104
300291.SZ,0.07
300287.SZ,0.166
300274.SZ,0.285
300273.SZ,0.098
300266.SZ,0.122
300257.SZ,0.12
300253.SZ,0.46
300244.SZ,0.151
300202.SZ,0.065
300199.SZ,0.164
300197.SZ,0.246
300182.SZ,0.208
300166.SZ,0.304
300159.SZ,0.166
300156.SZ,0.087
300146.SZ,0.589
300134.SZ,0.122
300133.SZ,0.209
300116.SZ,0.058
300115.SZ,0.151
300113.SZ,0.203
300088.SZ,0.301
300058.SZ,0.202
300055.SZ,0.166
300043.SZ,0.075
300039.SZ,0.097
300032.SZ,0.054
300026.SZ,0.2
300010.SZ,0.197
300002.SZ,0.163
300001.SZ,0.273
002920.SZ,0.073
002916.SZ,0.221
002841.SZ,0.128
002839.SZ,0.178
002831.SZ,0.173
002818.SZ,0.096
002815.SZ,0.121
002807.SZ,0.158
002745.SZ,0.162
002709.SZ,0.138
002707.SZ,0.114
002701.SZ,0.2
002699.SZ,0.071
002690.SZ,0.195
002681.SZ,0.083
002672.SZ,0.183
002670.SZ,0.269
002665.SZ,0.109
002663.SZ,0.096
002657.SZ,0.12
002642.SZ,0.091
002640.SZ,0.247
002635.SZ,0.113
002603.SZ,0.209
002600.SZ,0.129
002589.SZ,0.286
002588.SZ,0.08
002583.SZ,0.249
002573.SZ,0.175
002563.SZ,0.164
002544.SZ,0.125
002517.SZ,0.154
002512.SZ,0.142
002509.SZ,0.138
002506.SZ,0.337
002505.SZ,0.139
002503.SZ,0.105
002491.SZ,0.201
002489.SZ,0.106
002482.SZ,0.11
002479.SZ,0.073
002477.SZ,0.109
002465.SZ,0.41
002463.SZ,0.287
002444.SZ,0.175
002440.SZ,0.212
002439.SZ,0.37
002437.SZ,0.1
002434.SZ,0.122
002431.SZ,0.138
002428.SZ,0.094
002426.SZ,0.183
002424.SZ,0.125
002416.SZ,0.075
002414.SZ,0.138
002410.SZ,0.514
002408.SZ,0.237
002407.SZ,0.225
002400.SZ,0.171
002399.SZ,0.253
002390.SZ,0.129
002384.SZ,0.246
002375.SZ,0.119
002373.SZ,0.292
002371.SZ,0.249
002368.SZ,0.205
002366.SZ,0.205
002359.SZ,0.16
002358.SZ,0.267
002354.SZ,0.114
002353.SZ,0.276
002345.SZ,0.073
002344.SZ,0.103
002342.SZ,0.08
002340.SZ,0.4
002332.SZ,0.16
002317.SZ,0.174
002308.SZ,0.092
002302.SZ,0.145
002299.SZ,0.287
002285.SZ,0.174
002281.SZ,0.344
002280.SZ,0.184
002277.SZ,0.113
002276.SZ,0.115
002273.SZ,0.235
002268.SZ,0.365
002266.SZ,0.218
002261.SZ,0.104
002254.SZ,0.152
002251.SZ,0.091
002250.SZ,0.201
002249.SZ,0.145
002244.SZ,0.205
002242.SZ,0.145
002233.SZ,0.17
002223.SZ,0.361
002221.SZ,0.268
002212.SZ,0.161
002195.SZ,0.344
002191.SZ,0.224
002190.SZ,0.105
002183.SZ,0.258
002180.SZ,0.179
002179.SZ,0.518
002176.SZ,0.25
002174.SZ,0.234
002155.SZ,0.195
002152.SZ,0.236
002147.SZ,0.129
002131.SZ,0.176
002129.SZ,0.368
002128.SZ,0.167
002127.SZ,0.321
002118.SZ,0.084
002110.SZ,0.289
002093.SZ,0.112
002092.SZ,0.323
002078.SZ,0.313
002073.SZ,0.123
002064.SZ,0.16
002056.SZ,0.163
002051.SZ,0.208
002049.SZ,0.455
002048.SZ,0.141
002041.SZ,0.069
002038.SZ,0.41
002030.SZ,0.215
002028.SZ,0.182
002022.SZ,0.143
002019.SZ,0.252
002013.SZ,0.373
002011.SZ,0.098
002004.SZ,0.248
002002.SZ,0.105
001696.SZ,0.114
000999.SZ,0.321
000997.SZ,0.37
000990.SZ,0.116
000988.SZ,0.24
000987.SZ,0.075
000980.SZ,0.099
000979.SZ,0.063
000977.SZ,0.454
000975.SZ,0.272
000970.SZ,0.225
000969.SZ,0.105
000960.SZ,0.279
000937.SZ,0.137
000930.SZ,0.253
000926.SZ,0.171
000887.SZ,0.265
000878.SZ,0.233
000877.SZ,0.16
000860.SZ,0.465
000848.SZ,0.159
000830.SZ,0.377
000829.SZ,0.101
000825.SZ,0.35
000813.SZ,0.291
000807.SZ,0.216
000806.SZ,0.099
000778.SZ,0.354
000766.SZ,0.105
000762.SZ,0.109
000761.SZ,0.055
000758.SZ,0.179
000750.SZ,0.417
000738.SZ,0.186
000732.SZ,0.258
000729.SZ,0.268
000727.SZ,0.139
000718.SZ,0.161
000712.SZ,0.151
000703.SZ,0.452
000690.SZ,0.408
000686.SZ,0.32
000685.SZ,0.209
000681.SZ,0.289
000667.SZ,0.215
000661.SZ,0.892
000656.SZ,0.534
000636.SZ,0.281
000612.SZ,0.129
000600.SZ,0.115
000598.SZ,0.252
000596.SZ,0.219
000592.SZ,0.154
000587.SZ,0.095
000581.SZ,0.352
000572.SZ,0.091
000566.SZ,0.192
000563.SZ,0.195
000553.SZ,0.153
000552.SZ,0.103
000547.SZ,0.272
000543.SZ,0.167
000541.SZ,0.119
000536.SZ,0.102
000528.SZ,0.228
000519.SZ,0.157
000513.SZ,0.313
000501.SZ,0.128
000488.SZ,0.262
000426.SZ,0.125
000418.SZ,0.336
000401.SZ,0.366
000400.SZ,0.181
000158.SZ,0.116
000156.SZ,0.171
000090.SZ,0.123
000089.SZ,0.272
000078.SZ,0.178
000066.SZ,0.313
000062.SZ,0.132
000061.SZ,0.111
000049.SZ,0.122
000039.SZ,0.326
000031.SZ,0.184
000028.SZ,0.225
000027.SZ,0.211
000025.SZ,0.048
000021.SZ,0.15
000012.SZ,0.156
000009.SZ,0.343
000008.SZ,0.284
000006.SZ,0.17
