con_code,weight
603883.SH,0.126
603868.SH,0.057
603866.SH,0.05
603806.SH,0.094
603766.SH,0.223
603698.SH,0.087
603589.SH,0.245
603568.SH,0.081
603567.SH,0.085
603555.SH,0.098
603528.SH,0.103
603377.SH,0.052
603369.SH,0.125
603355.SH,0.094
603328.SH,0.081
603198.SH,0.131
603188.SH,0.157
603169.SH,0.104
603077.SH,0.156
603025.SH,0.049
603019.SH,0.227
603005.SH,0.086
603001.SH,0.093
601929.SH,0.232
601908.SH,0.108
601886.SH,0.125
601880.SH,0.22
601801.SH,0.177
601777.SH,0.152
601717.SH,0.172
601699.SH,0.244
601689.SH,0.145
601678.SH,0.154
601311.SH,0.176
601233.SH,0.135
601231.SH,0.177
601168.SH,0.379
601016.SH,0.093
601012.SH,0.405
601010.SH,0.173
601002.SH,0.115
601001.SH,0.13
601000.SH,0.232
600993.SH,0.153
600981.SH,0.053
600978.SH,0.321
600971.SH,0.08
600970.SH,0.189
600967.SH,0.227
600917.SH,0.057
600894.SH,0.149
600884.SH,0.201
600881.SH,0.253
600880.SH,0.17
600879.SH,0.331
600874.SH,0.09
600872.SH,0.199
600869.SH,0.131
600864.SH,0.092
600863.SH,0.227
600862.SH,0.13
600859.SH,0.128
600851.SH,0.242
600850.SH,0.128
600835.SH,0.16
600831.SH,0.12
600826.SH,0.146
600825.SH,0.115
600823.SH,0.143
600811.SH,0.259
600809.SH,0.165
600808.SH,0.214
600805.SH,0.147
600801.SH,0.096
600790.SH,0.134
600787.SH,0.253
600776.SH,0.104
600773.SH,0.132
600770.SH,0.205
600765.SH,0.17
600759.SH,0.282
600757.SH,0.128
600755.SH,0.243
600751.SH,0.273
600750.SH,0.141
600748.SH,0.115
600743.SH,0.106
600736.SH,0.164
600729.SH,0.145
600720.SH,0.129
600717.SH,0.214
600699.SH,0.347
600694.SH,0.179
600687.SH,0.248
600682.SH,0.47
600673.SH,0.32
600664.SH,0.332
600657.SH,0.118
600655.SH,0.292
600651.SH,0.186
600645.SH,0.21
600643.SH,0.453
600640.SH,0.109
600639.SH,0.16
600635.SH,0.296
600633.SH,0.233
600628.SH,0.139
600618.SH,0.083
600614.SH,0.314
600611.SH,0.209
600601.SH,0.256
600600.SH,0.208
600597.SH,0.204
600596.SH,0.141
