con_code,weight
603883.SH,0.12
603868.SH,0.056
603866.SH,0.048
603806.SH,0.095
603766.SH,0.242
603698.SH,0.089
603589.SH,0.249
603568.SH,0.077
603567.SH,0.08
603555.SH,0.099
603528.SH,0.102
603377.SH,0.052
603369.SH,0.118
603355.SH,0.092
603328.SH,0.075
603198.SH,0.128
603188.SH,0.156
603169.SH,0.105
603077.SH,0.153
603025.SH,0.042
603019.SH,0.205
603005.SH,0.08
603001.SH,0.089
601929.SH,0.229
601908.SH,0.106
601886.SH,0.123
601880.SH,0.219
601801.SH,0.186
601777.SH,0.141
601717.SH,0.193
601699.SH,0.288
601689.SH,0.15
601678.SH,0.145
601311.SH,0.175
601233.SH,0.149
601231.SH,0.164
601168.SH,0.381
601016.SH,0.086
601012.SH,0.443
601010.SH,0.168
601002.SH,0.109
601001.SH,0.132
601000.SH,0.237
600993.SH,0.155
600981.SH,0.053
600978.SH,0.319
600971.SH,0.085
600970.SH,0.189
600967.SH,0.245
600917.SH,0.055
600894.SH,0.151
600884.SH,0.181
600881.SH,0.274
600880.SH,0.159
600879.SH,0.372
600874.SH,0.091
600872.SH,0.21
600869.SH,0.133
600864.SH,0.083
600863.SH,0.23
600862.SH,0.132
600859.SH,0.129
600851.SH,0.223
600850.SH,0.128
600835.SH,0.168
600831.SH,0.121
600826.SH,0.145
600825.SH,0.111
600823.SH,0.147
600811.SH,0.261
600809.SH,0.164
600808.SH,0.241
600805.SH,0.145
600801.SH,0.114
600790.SH,0.128
600787.SH,0.254
600776.SH,0.1
600773.SH,0.139
600770.SH,0.189
600765.SH,0.185
600759.SH,0.262
600757.SH,0.129
600755.SH,0.251
600751.SH,0.266
600750.SH,0.151
600748.SH,0.112
600743.SH,0.109
600736.SH,0.156
600729.SH,0.149
600720.SH,0.132
600717.SH,0.217
600699.SH,0.3
600694.SH,0.186
600687.SH,0.228
600682.SH,0.468
600673.SH,0.321
600664.SH,0.352
600657.SH,0.113
600655.SH,0.293
600651.SH,0.168
600645.SH,0.211
600643.SH,0.506
600640.SH,0.1
600639.SH,0.157
600635.SH,0.3
600633.SH,0.232
600628.SH,0.138
600618.SH,0.075
600614.SH,0.31
600611.SH,0.2
600601.SH,0.253
600600.SH,0.227
600597.SH,0.203
600596.SH,0.131
600594.SH,0.261
600587.SH,0.203
600586.SH,0.12
600584.SH,0.452
600580.SH,0.142
600575.SH,0.211
600572.SH,0.227
600565.SH,0.265
600563.SH,0.122
600557.SH,0.192
600551.SH,0.105
600549.SH,0.241
600545.SH,0.146
600537.SH,0.153
600536.SH,0.183
600528.SH,0.257
600525.SH,0.482
600522.SH,0.523
600521.SH,0.341
600517.SH,0.168
600516.SH,0.237
600511.SH,0.239
600503.SH,0.332
600500.SH,0.295
600499.SH,0.226
600497.SH,0.372
600496.SH,0.133
600487.SH,0.448
600483.SH,0.086
600481.SH,0.161
600478.SH,0.239
600468.SH,0.068
600466.SH,0.196
600460.SH,0.115
600458.SH,0.142
600436.SH,0.348
600435.SH,0.292
600433.SH,0.149
600428.SH,0.142
600426.SH,0.295
600425.SH,0.104
600422.SH,0.182
600418.SH,0.295
600416.SH,0.218
600410.SH,0.23
600409.SH,0.24
600397.SH,0.091
600395.SH,0.14
600392.SH,0.166
600388.SH,0.272
600380.SH,0.193
600366.SH,0.194
600351.SH,0.129
600348.SH,0.214
600338.SH,0.103
600335.SH,0.098
600329.SH,0.133
600325.SH,0.24
600316.SH,0.228
600315.SH,0.374
600312.SH,0.289
600307.SH,0.232
600300.SH,0.208
600298.SH,0.186
600292.SH,0.118
600291.SH,0.163
600289.SH,0.14
600284.SH,0.174
600282.SH,0.186
600280.SH,0.114
600277.SH,0.154
600270.SH,0.153
600267.SH,0.207
600266.SH,0.317
600260.SH,0.2
600259.SH,0.17
600251.SH,0.094
600240.SH,0.27
600220.SH,0.153
600219.SH,0.491
600216.SH,0.176
600201.SH,0.492
600200.SH,0.223
600198.SH,0.24
600195.SH,0.111
600187.SH,0.188
600184.SH,0.092
600183.SH,0.208
600180.SH,0.101
600176.SH,0.252
600175.SH,0.181
600171.SH,0.193
600169.SH,0.186
600166.SH,0.404
600161.SH,0.259
600160.SH,0.244
600158.SH,0.411
600151.SH,0.241
600143.SH,0.322
600141.SH,0.121
600138.SH,0.315
600125.SH,0.224
600122.SH,0.298
600120.SH,0.218
600112.SH,0.133
600108.SH,0.223
600098.SH,0.235
600094.SH,0.238
600088.SH,0.071
600086.SH,0.179
600079.SH,0.446
600073.SH,0.179
600067.SH,0.189
600064.SH,0.237
600062.SH,0.221
600059.SH,0.13
600058.SH,0.166
600056.SH,0.289
600053.SH,0.146
600039.SH,0.226
600026.SH,0.248
600022.SH,0.229
600017.SH,0.188
600006.SH,0.14
300324.SZ,0.297
300297.SZ,0.15
300296.SZ,0.343
300291.SZ,0.163
300287.SZ,0.194
300274.SZ,0.182
300273.SZ,0.231
300266.SZ,0.343
300257.SZ,0.171
300253.SZ,0.268
300244.SZ,0.257
300202.SZ,0.137
300199.SZ,0.191
300166.SZ,0.169
300159.SZ,0.25
300156.SZ,0.414
300147.SZ,0.142
