con_code,weight
603888.SH,0.093
603883.SH,0.128
603877.SH,0.042
603868.SH,0.071
603816.SH,0.128
603806.SH,0.068
603766.SH,0.173
603658.SH,0.103
603589.SH,0.325
603569.SH,0.034
603568.SH,0.073
603556.SH,0.099
603528.SH,0.047
603515.SH,0.131
603444.SH,0.084
603377.SH,0.125
600751.SH,0.207
600750.SH,0.108
600748.SH,0.082
600743.SH,0.084
600737.SH,0.181
600729.SH,0.152
600718.SH,0.278
600717.SH,0.211
600694.SH,0.156
600687.SH,0.124
600673.SH,0.408
600664.SH,0.192
600657.SH,0.108
600655.SH,0.243
600651.SH,0.149
600648.SH,0.167
600645.SH,0.159
600643.SH,0.353
600642.SH,0.395
600640.SH,0.08
600639.SH,0.098
600635.SH,0.197
600633.SH,0.18
600628.SH,0.09
600623.SH,0.155
600618.SH,0.061
600614.SH,0.267
600611.SH,0.144
600600.SH,0.33
600598.SH,0.188
600597.SH,0.199
600594.SH,0.145
600587.SH,0.113
600584.SH,0.468
600582.SH,0.142
600580.SH,0.123
600578.SH,0.114
600575.SH,0.185
600572.SH,0.227
600566.SH,0.259
603369.SH,0.197
603355.SH,0.065
603328.SH,0.099
603228.SH,0.059
603225.SH,0.074
603198.SH,0.093
603188.SH,0.119
603169.SH,0.058
603077.SH,0.183
603025.SH,0.043
603019.SH,0.482
603001.SH,0.055
603000.SH,0.148
601969.SH,0.039
601928.SH,0.147
601880.SH,0.197
601811.SH,0.047
601777.SH,0.101
601717.SH,0.14
601699.SH,0.371
601689.SH,0.119
601678.SH,0.192
601311.SH,0.13
601233.SH,0.414
601231.SH,0.23
601200.SH,0.181
601168.SH,0.344
601128.SH,0.045
601127.SH,0.081
601020.SH,0.072
601016.SH,0.131
601002.SH,0.1
601001.SH,0.126
601000.SH,0.288
600996.SH,0.073
600993.SH,0.132
600978.SH,0.252
600971.SH,0.128
600970.SH,0.254
600967.SH,0.217
600939.SH,0.032
600936.SH,0.169
600917.SH,0.035
600908.SH,0.18
600894.SH,0.093
600885.SH,0.357
600884.SH,0.258
600881.SH,0.193
600880.SH,0.087
600879.SH,0.346
600875.SH,0.283
600874.SH,0.128
600872.SH,0.372
600869.SH,0.114
600863.SH,0.198
600862.SH,0.087
600859.SH,0.15
600848.SH,0.181
600839.SH,0.283
600835.SH,0.18
600826.SH,0.062
600823.SH,0.198
600811.SH,0.332
600808.SH,0.313
600801.SH,0.165
600787.SH,0.263
600776.SH,0.076
600773.SH,0.11
600770.SH,0.125
600765.SH,0.121
600759.SH,0.099
600757.SH,0.102
600755.SH,0.3
600754.SH,0.145
600155.SH,0.127
600151.SH,0.142
600143.SH,0.254
600141.SH,0.142
600138.SH,0.329
600126.SH,0.065
600125.SH,0.202
600122.SH,0.203
600120.SH,0.172
600108.SH,0.146
600098.SH,0.127
600094.SH,0.28
600086.SH,0.168
600079.SH,0.369
600073.SH,0.119
600064.SH,0.181
600062.SH,0.24
600060.SH,0.304
600059.SH,0.101
600058.SH,0.113
600056.SH,0.301
600053.SH,0.066
600039.SH,0.174
600037.SH,0.211
600026.SH,0.192
600022.SH,0.367
600017.SH,0.174
600006.SH,0.103
600004.SH,0.421
300383.SZ,0.332
300376.SZ,0.171
300324.SZ,0.246
300297.SZ,0.138
300291.SZ,0.113
300287.SZ,0.22
300274.SZ,0.415
300273.SZ,0.107
300266.SZ,0.311
300257.SZ,0.141
300253.SZ,0.256
300244.SZ,0.163
300202.SZ,0.134
300199.SZ,0.17
300197.SZ,0.248
300182.SZ,0.324
600565.SH,0.143
600563.SH,0.153
600557.SH,0.136
600545.SH,0.14
600536.SH,0.096
600525.SH,0.516
600521.SH,0.422
600517.SH,0.089
600516.SH,0.788
600511.SH,0.222
600503.SH,0.234
600500.SH,0.197
600499.SH,0.323
600481.SH,0.079
600478.SH,0.156
600466.SH,0.207
600460.SH,0.315
600458.SH,0.099
600438.SH,0.389
600435.SH,0.227
600428.SH,0.112
600426.SH,0.511
600422.SH,0.124
600418.SH,0.256
600416.SH,0.161
600410.SH,0.214
600409.SH,0.249
600395.SH,0.11
600393.SH,0.155
600392.SH,0.332
600388.SH,0.327
600380.SH,0.233
600366.SH,0.163
600348.SH,0.26
600346.SH,0.355
600338.SH,0.12
600335.SH,0.097
600329.SH,0.095
600325.SH,0.341
600317.SH,0.149
600316.SH,0.125
600315.SH,0.398
600312.SH,0.146
600307.SH,0.209
600300.SH,0.121
600298.SH,0.381
600292.SH,0.073
600291.SH,0.331
600289.SH,0.044
600284.SH,0.117
600282.SH,0.309
600280.SH,0.116
600277.SH,0.116
600270.SH,0.156
600267.SH,0.195
600266.SH,0.275
600260.SH,0.34
600259.SH,0.126
600256.SH,0.346
600240.SH,0.228
600216.SH,0.225
600201.SH,0.634
600195.SH,0.109
600187.SH,0.154
600184.SH,0.08
600183.SH,0.314
600179.SH,0.245
600176.SH,0.694
600171.SH,0.179
600169.SH,0.137
600166.SH,0.296
600161.SH,0.224
600160.SH,0.326
600158.SH,0.197
002373.SZ,0.237
002371.SZ,0.153
002368.SZ,0.138
002366.SZ,0.342
002359.SZ,0.376
002358.SZ,0.172
002354.SZ,0.198
002353.SZ,0.206
002345.SZ,0.121
002344.SZ,0.08
002342.SZ,0.096
002340.SZ,0.489
002332.SZ,0.127
002325.SZ,0.084
002317.SZ,0.106
002311.SZ,0.35
002308.SZ,0.138
002299.SZ,0.179
002285.SZ,0.272
002281.SZ,0.203
002280.SZ,0.171
002277.SZ,0.12
002276.SZ,0.115
002273.SZ,0.277
002271.SZ,0.514
002269.SZ,0.091
002268.SZ,0.246
002266.SZ,0.157
002261.SZ,0.107
002254.SZ,0.127
002251.SZ,0.137
002250.SZ,0.141
002249.SZ,0.188
002244.SZ,0.303
002242.SZ,0.132
002233.SZ,0.13
002223.SZ,0.326
002221.SZ,0.232
002195.SZ,0.297
002191.SZ,0.183
002190.SZ,0.094
002183.SZ,0.247
002179.SZ,0.367
002176.SZ,0.349
002155.SZ,0.153
002152.SZ,0.213
002147.SZ,0.201
002131.SZ,0.22
002128.SZ,0.173
002127.SZ,0.291
002123.SZ,0.128
002122.SZ,0.15
002118.SZ,0.102
002106.SZ,0.11
002093.SZ,0.089
002092.SZ,0.418
002078.SZ,0.473
002073.SZ,0.143
002064.SZ,0.146
002063.SZ,0.124
002056.SZ,0.204
002051.SZ,0.23
002050.SZ,0.424
002049.SZ,0.385
002048.SZ,0.19
002041.SZ,0.099
002038.SZ,0.306
002032.SZ,0.179
002030.SZ,0.18
002028.SZ,0.22
002022.SZ,0.13
002019.SZ,0.313
002018.SZ,0.122
002013.SZ,0.232
002011.SZ,0.091
002005.SZ,0.115
002004.SZ,0.238
002002.SZ,0.173
002001.SZ,0.474
001696.SZ,0.097
000999.SZ,0.246
000998.SZ,0.453
000997.SZ,0.302
000990.SZ,0.098
000988.SZ,0.229
000987.SZ,0.058
000981.SZ,0.246
000979.SZ,0.265
000977.SZ,0.36
000975.SZ,0.26
000970.SZ,0.255
000969.SZ,0.119
000960.SZ,0.316
000939.SZ,0.195
000937.SZ,0.148
000930.SZ,0.32
000926.SZ,0.201
000897.SZ,0.104
000887.SZ,0.307
000878.SZ,0.266
000877.SZ,0.168
000860.SZ,0.191
000848.SZ,0.135
000830.SZ,0.585
000829.SZ,0.111
000825.SZ,0.405
000816.SZ,0.111
000807.SZ,0.225
000806.SZ,0.109
000786.SZ,0.527
000778.SZ,0.257
000777.SZ,0.105
000766.SZ,0.131
000762.SZ,0.144
000761.SZ,0.071
000758.SZ,0.185
000732.SZ,0.385
000729.SZ,0.251
000727.SZ,0.157
000718.SZ,0.16
000712.SZ,0.155
000703.SZ,0.32
000690.SZ,0.34
000685.SZ,0.213
000681.SZ,0.215
000680.SZ,0.11
000669.SZ,0.1
000667.SZ,0.192
000662.SZ,0.072
000661.SZ,0.549
000656.SZ,0.35
000652.SZ,0.109
000636.SZ,0.213
000612.SZ,0.169
000600.SZ,0.119
000598.SZ,0.222
000596.SZ,0.171
000592.SZ,0.17
000587.SZ,0.147
000581.SZ,0.297
000572.SZ,0.106
000566.SZ,0.3
000563.SZ,0.156
000552.SZ,0.104
000547.SZ,0.269
000543.SZ,0.121
000541.SZ,0.128
000536.SZ,0.056
000528.SZ,0.188
000519.SZ,0.109
000513.SZ,0.372
000501.SZ,0.155
000488.SZ,0.401
000426.SZ,0.155
000418.SZ,0.383
000401.SZ,0.324
000400.SZ,0.171
000158.SZ,0.125
000156.SZ,0.162
000099.SZ,0.086
000090.SZ,0.144
000089.SZ,0.221
000078.SZ,0.222
000066.SZ,0.287
000062.SZ,0.106
000061.SZ,0.111
000050.SZ,0.348
000049.SZ,0.108
000039.SZ,0.351
000031.SZ,0.216
000028.SZ,0.21
000027.SZ,0.167
000025.SZ,0.046
000021.SZ,0.159
000012.SZ,0.191
000009.SZ,0.323
000006.SZ,0.231
300166.SZ,0.292
300159.SZ,0.231
300147.SZ,0.099
300146.SZ,0.309
300134.SZ,0.157
300133.SZ,0.228
300116.SZ,0.184
300115.SZ,0.253
300113.SZ,0.241
300088.SZ,0.338
300058.SZ,0.281
300055.SZ,0.288
300043.SZ,0.083
300039.SZ,0.121
300032.SZ,0.166
300026.SZ,0.172
300010.SZ,0.149
300002.SZ,0.226
300001.SZ,0.164
002818.SZ,0.03
002815.SZ,0.039
002807.SZ,0.172
002745.SZ,0.21
002709.SZ,0.191
002707.SZ,0.137
002701.SZ,0.172
002699.SZ,0.127
002690.SZ,0.122
002681.SZ,0.107
002672.SZ,0.155
002670.SZ,0.228
002665.SZ,0.203
002663.SZ,0.143
002657.SZ,0.11
002642.SZ,0.108
002640.SZ,0.292
002635.SZ,0.173
002603.SZ,0.167
002589.SZ,0.268
002588.SZ,0.107
002583.SZ,0.286
002573.SZ,0.252
002551.SZ,0.068
002544.SZ,0.114
002517.SZ,0.304
002512.SZ,0.295
002506.SZ,0.204
002505.SZ,0.17
002503.SZ,0.122
002491.SZ,0.258
002489.SZ,0.118
002482.SZ,0.123
002479.SZ,0.102
002477.SZ,0.178
002463.SZ,0.134
002444.SZ,0.163
002440.SZ,0.268
002439.SZ,0.311
002437.SZ,0.124
002434.SZ,0.119
002431.SZ,0.192
002428.SZ,0.148
002422.SZ,0.551
002416.SZ,0.067
002414.SZ,0.069
002410.SZ,0.422
002408.SZ,0.286
002407.SZ,0.284
002405.SZ,0.567
002400.SZ,0.207
002392.SZ,0.079
002390.SZ,0.17
002384.SZ,0.346
002375.SZ,0.134
