con_code,weight
603888.SH,0.087
603883.SH,0.119
603877.SH,0.041
603868.SH,0.075
603816.SH,0.131
603806.SH,0.064
603766.SH,0.18
603658.SH,0.098
603589.SH,0.344
603569.SH,0.035
603568.SH,0.072
603556.SH,0.1
603528.SH,0.055
603515.SH,0.123
603444.SH,0.095
603377.SH,0.117
603369.SH,0.201
603355.SH,0.067
603328.SH,0.09
603228.SH,0.054
603225.SH,0.074
603198.SH,0.098
603188.SH,0.128
603169.SH,0.064
603077.SH,0.179
603025.SH,0.038
603019.SH,0.414
603001.SH,0.058
603000.SH,0.151
601969.SH,0.045
601928.SH,0.15
601880.SH,0.207
601811.SH,0.05
601777.SH,0.106
601717.SH,0.14
601699.SH,0.372
601689.SH,0.108
601678.SH,0.176
601311.SH,0.128
601233.SH,0.436
601231.SH,0.194
601200.SH,0.191
601168.SH,0.385
601128.SH,0.05
601127.SH,0.088
601020.SH,0.075
601016.SH,0.133
601002.SH,0.12
601001.SH,0.142
601000.SH,0.283
600996.SH,0.075
600993.SH,0.149
600978.SH,0.256
600971.SH,0.136
600970.SH,0.278
600967.SH,0.196
600939.SH,0.035
600936.SH,0.184
600917.SH,0.037
600908.SH,0.197
600894.SH,0.095
600885.SH,0.32
600884.SH,0.24
600881.SH,0.204
600880.SH,0.093
600879.SH,0.349
600875.SH,0.334
600874.SH,0.128
600872.SH,0.36
600869.SH,0.124
600863.SH,0.204
600862.SH,0.091
600859.SH,0.165
600848.SH,0.174
600839.SH,0.297
600835.SH,0.181
600826.SH,0.066
600823.SH,0.213
600811.SH,0.333
600808.SH,0.314
600801.SH,0.172
600787.SH,0.259
600776.SH,0.086
600773.SH,0.11
600770.SH,0.134
600765.SH,0.13
600759.SH,0.108
600757.SH,0.105
600755.SH,0.316
600754.SH,0.14
600751.SH,0.202
600750.SH,0.11
600748.SH,0.087
600743.SH,0.093
600737.SH,0.199
600729.SH,0.155
600718.SH,0.28
600717.SH,0.215
600694.SH,0.166
600687.SH,0.122
600673.SH,0.312
600664.SH,0.215
600657.SH,0.124
600655.SH,0.28
600651.SH,0.159
600648.SH,0.167
600645.SH,0.157
600643.SH,0.336
600642.SH,0.398
600640.SH,0.082
600639.SH,0.106
600635.SH,0.212
600633.SH,0.191
600628.SH,0.1
600623.SH,0.127
600618.SH,0.061
600614.SH,0.26
600611.SH,0.151
600600.SH,0.336
600598.SH,0.203
600597.SH,0.217
600594.SH,0.154
600587.SH,0.124
600584.SH,0.435
600582.SH,0.147
600580.SH,0.125
600578.SH,0.119
600575.SH,0.188
600572.SH,0.226
600158.SH,0.198
600155.SH,0.139
600151.SH,0.171
600143.SH,0.257
600141.SH,0.136
600138.SH,0.328
600126.SH,0.066
600125.SH,0.216
600122.SH,0.211
600120.SH,0.192
600108.SH,0.152
600098.SH,0.14
600094.SH,0.284
600086.SH,0.164
600079.SH,0.368
600073.SH,0.125
