con_code,weight
600848.SH,0.186
600428.SH,0.099
600312.SH,0.127
000488.SZ,0.334
000028.SZ,0.208
603888.SH,0.086
600056.SH,0.279
000661.SZ,0.701
000581.SZ,0.293
000006.SZ,0.169
600511.SH,0.222
600435.SH,0.25
600284.SH,0.121
600151.SH,0.141
002261.SZ,0.111
000685.SZ,0.208
600754.SH,0.13
600575.SH,0.185
600004.SH,0.402
300058.SZ,0.282
300032.SZ,0.171
002251.SZ,0.125
002064.SZ,0.141
001696.SZ,0.099
000937.SZ,0.128
000566.SZ,0.308
601128.SH,0.043
300287.SZ,0.244
002506.SZ,0.235
600017.SH,0.18
000930.SZ,0.328
000718.SZ,0.149
000025.SZ,0.049
603658.SH,0.139
600757.SH,0.1
600580.SH,0.142
002407.SZ,0.271
000860.SZ,0.254
603001.SH,0.055
600884.SH,0.257
300001.SZ,0.159
000999.SZ,0.258
600315.SH,0.489
300055.SZ,0.279
002701.SZ,0.17
002505.SZ,0.172
600426.SH,0.495
600053.SH,0.073
002589.SZ,0.284
603000.SH,0.155
600651.SH,0.101
600466.SH,0.211
002491.SZ,0.261
002311.SZ,0.397
603228.SH,0.059
601311.SH,0.132
600808.SH,0.286
600673.SH,0.399
600521.SH,0.557
600422.SH,0.13
600062.SH,0.28
000977.SZ,0.457
000652.SZ,0.109
603444.SH,0.081
601020.SH,0.067
600633.SH,0.145
600582.SH,0.132
600416.SH,0.173
002640.SZ,0.284
002041.SZ,0.086
000975.SZ,0.277
000762.SZ,0.134
000049.SZ,0.099
603225.SH,0.061
600717.SH,0.195
002444.SZ,0.153
002269.SZ,0.09
002013.SZ,0.289
000600.SZ,0.116
000039.SZ,0.295
600516.SH,0.709
002299.SZ,0.182
002018.SZ,0.102
000572.SZ,0.111
000426.SZ,0.127
000099.SZ,0.088
600393.SH,0.159
600126.SH,0.061
300166.SZ,0.311
002276.SZ,0.112
002063.SZ,0.141
000690.SZ,0.32
000598.SZ,0.218
000592.SZ,0.158
000543.SZ,0.123
000027.SZ,0.172
600640.SH,0.084
600388.SH,0.307
600267.SH,0.224
000563.SZ,0.157
600458.SH,0.098
600037.SH,0.214
002573.SZ,0.228
002353.SZ,0.233
002048.SZ,0.129
600600.SH,0.361
600572.SH,0.243
600525.SH,0.597
300134.SZ,0.13
000829.SZ,0.115
000541.SZ,0.122
601233.SH,0.382
600594.SH,0.167
600260.SH,0.332
002657.SZ,0.124
002544.SZ,0.161
600908.SH,0.16
600826.SH,0.075
600655.SH,0.25
600503.SH,0.222
600366.SH,0.141
600300.SH,0.106
600026.SH,0.188
002699.SZ,0.131
002195.SZ,0.37
002179.SZ,0.392
000816.SZ,0.079
600545.SH,0.126
600438.SH,0.467
600335.SH,0.111
600187.SH,0.13
002672.SZ,0.156
002191.SZ,0.184
002050.SZ,0.339
000887.SZ,0.306
000806.SZ,0.108
000777.SZ,0.104
601127.SH,0.081
600256.SH,0.418
600073.SH,0.114
002479.SZ,0.086
600776.SH,0.08
600179.SH,0.178
600039.SH,0.173
002681.SZ,0.099
002273.SZ,0.253
000766.SZ,0.134
600598.SH,0.194
002690.SZ,0.134
002358.SZ,0.198
002250.SZ,0.118
000712.SZ,0.162
603198.SH,0.096
601811.SH,0.052
600880.SH,0.092
600737.SH,0.195
600282.SH,0.26
600201.SH,0.553
603883.SH,0.169
603568.SH,0.081
600971.SH,0.101
600500.SH,0.191
600418.SH,0.25
600348.SH,0.217
600086.SH,0.173
300274.SZ,0.47
000778.SZ,0.234
603515.SH,0.14
600611.SH,0.148
600169.SH,0.13
002551.SZ,0.069
002410.SZ,0.505
000926.SZ,0.166
000061.SZ,0.113
600729.SH,0.203
600460.SH,0.32
300266.SZ,0.319
002223.SZ,0.303
002038.SZ,0.441
600874.SH,0.136
600694.SH,0.157
600307.SH,0.184
600098.SH,0.125
000939.SZ,0.2
000090.SZ,0.133
601689.SH,0.104
601678.SH,0.177
600939.SH,0.03
300297.SZ,0.15
002051.SZ,0.222
002022.SZ,0.145
000012.SZ,0.177
603328.SH,0.09
600917.SH,0.032
600881.SH,0.185
600839.SH,0.286
600765.SH,0.12
600478.SH,0.15
002745.SZ,0.2
