con_code,weight
603888.SH,0.103
603883.SH,0.121
603877.SH,0.037
603868.SH,0.072
603866.SH,0.055
603816.SH,0.1
603806.SH,0.066
603799.SH,0.63
603766.SH,0.199
603698.SH,0.07
603658.SH,0.046
603589.SH,0.341
603569.SH,0.032
603568.SH,0.07
600765.SH,0.155
600759.SH,0.145
600757.SH,0.108
600755.SH,0.264
600754.SH,0.117
600751.SH,0.182
600750.SH,0.126
600748.SH,0.09
600743.SH,0.093
600736.SH,0.122
600729.SH,0.153
600720.SH,0.153
600717.SH,0.229
600699.SH,0.313
600694.SH,0.153
600687.SH,0.192
600673.SH,0.293
600664.SH,0.206
600657.SH,0.111
600655.SH,0.265
600651.SH,0.151
600648.SH,0.154
600645.SH,0.204
600643.SH,0.467
600642.SH,0.378
600640.SH,0.103
600639.SH,0.139
600635.SH,0.23
600633.SH,0.212
600628.SH,0.104
600618.SH,0.062
600614.SH,0.296
600611.SH,0.156
600600.SH,0.249
600597.SH,0.19
600596.SH,0.147
600594.SH,0.192
600587.SH,0.135
600586.SH,0.122
600584.SH,0.383
600582.SH,0.2
600580.SH,0.123
600572.SH,0.206
600566.SH,0.208
600565.SH,0.193
600563.SH,0.181
600557.SH,0.153
600551.SH,0.067
600545.SH,0.138
600537.SH,0.099
600536.SH,0.13
600528.SH,0.283
600525.SH,0.609
600521.SH,0.326
600517.SH,0.111
600516.SH,0.733
600511.SH,0.213
600503.SH,0.287
600500.SH,0.248
600499.SH,0.302
600496.SH,0.162
600487.SH,0.761
600481.SH,0.093
600478.SH,0.226
600466.SH,0.177
600460.SH,0.181
600458.SH,0.123
600435.SH,0.303
600428.SH,0.134
600426.SH,0.337
600422.SH,0.152
600418.SH,0.248
600416.SH,0.163
600410.SH,0.229
600409.SH,0.281
600395.SH,0.124
600392.SH,0.388
600388.SH,0.336
600380.SH,0.18
600366.SH,0.19
600348.SH,0.228
600338.SH,0.149
600335.SH,0.101
600329.SH,0.113
600325.SH,0.302
600316.SH,0.173
600315.SH,0.403
600312.SH,0.186
600307.SH,0.259
600300.SH,0.14
600298.SH,0.244
600292.SH,0.094
600291.SH,0.407
600289.SH,0.119
600284.SH,0.137
600282.SH,0.284
600280.SH,0.114
600277.SH,0.132
600270.SH,0.151
600267.SH,0.171
600266.SH,0.34
600260.SH,0.317
600259.SH,0.154
600251.SH,0.102
600240.SH,0.27
600220.SH,0.118
600219.SH,0.515
600216.SH,0.142
600201.SH,0.477
600200.SH,0.186
600198.SH,0.23
600195.SH,0.1
600187.SH,0.138
600184.SH,0.098
600183.SH,0.258
600176.SH,0.467
600171.SH,0.175
600169.SH,0.163
600166.SH,0.336
600161.SH,0.256
600160.SH,0.24
600158.SH,0.219
600151.SH,0.153
600143.SH,0.233
600141.SH,0.159
600138.SH,0.288
600126.SH,0.066
600125.SH,0.253
600122.SH,0.219
600120.SH,0.217
600108.SH,0.172
600098.SH,0.139
600094.SH,0.208
600086.SH,0.164
600079.SH,0.379
600073.SH,0.147
600064.SH,0.191
600062.SH,0.213
600059.SH,0.11
600058.SH,0.137
600056.SH,0.304
600053.SH,0.097
600039.SH,0.193
600026.SH,0.202
600022.SH,0.377
600017.SH,0.181
600006.SH,0.129
300383.SZ,0.281
300376.SZ,0.14
300324.SZ,0.224
300297.SZ,0.119
300296.SZ,0.382
300291.SZ,0.169
300287.SZ,0.188
300274.SZ,0.277
300273.SZ,0.132
300266.SZ,0.364
300257.SZ,0.152
300253.SZ,0.201
300244.SZ,0.195
300202.SZ,0.113
300199.SZ,0.179
603567.SH,0.064
603556.SH,0.112
603528.SH,0.054
603515.SH,0.06
603444.SH,0.11
603377.SH,0.093
603369.SH,0.14
603355.SH,0.095
603328.SH,0.075
603228.SH,0.062
603198.SH,0.108
603188.SH,0.148
603169.SH,0.075
603077.SH,0.19
603025.SH,0.035
603019.SH,0.331
603005.SH,0.087
603001.SH,0.066
603000.SH,0.178
601929.SH,0.171
601928.SH,0.164
601886.SH,0.111
601880.SH,0.21
601811.SH,0.035
601777.SH,0.13
601717.SH,0.162
601699.SH,0.285
601689.SH,0.146
601678.SH,0.194
601311.SH,0.154
601233.SH,0.147
601231.SH,0.217
601168.SH,0.409
601020.SH,0.062
601016.SH,0.145
601012.SH,0.82
601002.SH,0.104
601001.SH,0.146
601000.SH,0.268
600996.SH,0.09
600993.SH,0.14
600978.SH,0.285
600971.SH,0.132
600970.SH,0.203
600967.SH,0.212
600936.SH,0.06
600917.SH,0.036
600894.SH,0.114
600884.SH,0.315
600881.SH,0.209
600880.SH,0.11
600879.SH,0.334
600874.SH,0.165
600872.SH,0.306
600869.SH,0.112
600863.SH,0.209
600862.SH,0.123
600859.SH,0.128
600848.SH,0.196
600839.SH,0.301
600835.SH,0.148
600831.SH,0.084
600826.SH,0.082
600811.SH,0.221
600809.SH,0.332
600808.SH,0.319
600805.SH,0.122
600801.SH,0.163
600790.SH,0.113
600787.SH,0.245
600776.SH,0.089
600773.SH,0.149
600770.SH,0.151
300166.SZ,0.22
300159.SZ,0.209
300156.SZ,0.34
300147.SZ,0.107
300146.SZ,0.233
300136.SZ,0.768
300134.SZ,0.17
300122.SZ,0.299
