con_code,weight
603001.SH,0.053
000878.SZ,0.237
000732.SZ,0.337
000541.SZ,0.124
600161.SH,0.237
300115.SZ,0.246
002400.SZ,0.202
000999.SZ,0.264
600160.SH,0.308
002818.SZ,0.029
600755.SH,0.289
300383.SZ,0.464
601311.SH,0.136
601168.SH,0.316
002663.SZ,0.117
600835.SH,0.168
600017.SH,0.166
300199.SZ,0.181
002368.SZ,0.17
600611.SH,0.149
600086.SH,0.166
300266.SZ,0.306
000426.SZ,0.134
000078.SZ,0.237
000050.SZ,0.324
002414.SZ,0.074
000612.SZ,0.15
000552.SZ,0.097
600633.SH,0.176
002390.SZ,0.193
000062.SZ,0.104
603369.SH,0.193
603328.SH,0.092
600801.SH,0.177
600521.SH,0.502
600062.SH,0.254
002699.SZ,0.125
002311.SZ,0.373
000988.SZ,0.228
600811.SH,0.326
600108.SH,0.143
002268.SZ,0.296
002221.SZ,0.232
000066.SZ,0.354
600597.SH,0.191
600346.SH,0.325
002123.SZ,0.142
000998.SZ,0.477
601689.SH,0.111
002745.SZ,0.214
002434.SZ,0.112
002635.SZ,0.153
600826.SH,0.069
600392.SH,0.336
002709.SZ,0.194
002013.SZ,0.272
000572.SZ,0.114
000975.SZ,0.248
002233.SZ,0.132
603883.SH,0.149
600651.SH,0.158
002073.SZ,0.125
600300.SH,0.119
600259.SH,0.12
600037.SH,0.219
002491.SZ,0.286
600545.SH,0.13
002022.SZ,0.146
600039.SH,0.168
002041.SZ,0.094
601000.SH,0.272
600881.SH,0.186
600594.SH,0.174
600759.SH,0.109
600642.SH,0.385
600971.SH,0.104
600388.SH,0.305
002517.SZ,0.243
002405.SZ,0.648
002064.SZ,0.141
002005.SZ,0.113
000930.SZ,0.315
000089.SZ,0.212
601969.SH,0.039
600770.SH,0.136
600056.SH,0.311
300197.SZ,0.252
000727.SZ,0.161
000636.SZ,0.255
600060.SH,0.297
300058.SZ,0.302
300001.SZ,0.162
002642.SZ,0.124
000729.SZ,0.263
603355.SH,0.063
600058.SH,0.108
600808.SH,0.261
002266.SZ,0.165
601699.SH,0.311
300376.SZ,0.167
002176.SZ,0.325
601128.SH,0.042
600426.SH,0.442
600201.SH,0.602
002477.SZ,0.17
601001.SH,0.109
600737.SH,0.193
600317.SH,0.144
600325.SH,0.318
002191.SZ,0.187
002011.SZ,0.099
000887.SZ,0.32
600894.SH,0.093
600260.SH,0.342
600073.SH,0.116
300088.SZ,0.339
603569.SH,0.033
601231.SH,0.204
002505.SZ,0.168
002155.SZ,0.158
000766.SZ,0.129
600267.SH,0.221
002353.SZ,0.211
002030.SZ,0.201
002002.SZ,0.16
000543.SZ,0.127
600618.SH,0.058
300147.SZ,0.102
600967.SH,0.24
600687.SH,0.118
600628.SH,0.089
600525.SH,0.574
600292.SH,0.071
600166.SH,0.288
600026.SH,0.181
002640.SZ,0.29
000025.SZ,0.049
601928.SH,0.138
600754.SH,0.134
002092.SZ,0.376
600655.SH,0.253
300133.SZ,0.208
002050.SZ,0.368
601777.SH,0.097
002317.SZ,0.119
002032.SZ,0.157
000598.SZ,0.221
002583.SZ,0.251
000656.SZ,0.358
600307.SH,0.184
600079.SH,0.361
002273.SZ,0.262
002106.SZ,0.113
002018.SZ,0.12
600694.SH,0.148
600338.SH,0.103
603556.SH,0.097
600094.SH,0.282
000970.SZ,0.258
000536.SZ,0.055
603025.SH,0.038
600673.SH,0.431
600004.SH,0.396
000816.SZ,0.096
000681.SZ,0.236
600557.SH,0.146
600335.SH,0.113
600151.SH,0.146
002332.SZ,0.141
002277.SZ,0.122
000761.SZ,0.049
000039.SZ,0.31
600717.SH,0.2
600418.SH,0.25
600216.SH,0.215
002359.SZ,0.358
600884.SH,0.268
002551.SZ,0.071
002056.SZ,0.194
000513.SZ,0.388
603589.SH,0.317
600022.SH,0.325
002544.SZ,0.136
603228.SH,0.063
002038.SZ,0.385
000969.SZ,0.122
300134.SZ,0.132
600298.SH,0.384
002665.SZ,0.201
600380.SH,0.236
600587.SH,0.127
600187.SH,0.149
002093.SZ,0.09
002147.SZ,0.198
600996.SH,0.07
002479.SZ,0.101
002407.SZ,0.278
000418.SZ,0.355
000652.SZ,0.115
600874.SH,0.15
300202.SZ,0.149
002807.SZ,0.155
002670.SZ,0.25
600584.SH,0.506
600393.SH,0.152
002603.SZ,0.182
000592.SZ,0.16
601233.SH,0.351
300002.SZ,0.236
002384.SZ,0.34
600270.SH,0.164
300297.SZ,0.147
000027.SZ,0.17
600908.SH,0.162
600750.SH,0.114
600516.SH,0.696
300159.SZ,0.222
000825.SZ,0.32
600575.SH,0.178
600517.SH,0.095
601717.SH,0.141
600458.SH,0.101
002681.SZ,0.113
002028.SZ,0.212
000099.SZ,0.089
603816.SH,0.132
603528.SH,0.055
600970.SH,0.23
603225.SH,0.065
601200.SH,0.161
601002.SH,0.096
600256.SH,0.38
600064.SH,0.187
002308.SZ,0.133
002269.SZ,0.09
000703.SZ,0.315
600648.SH,0.164
600316.SH,0.143
600183.SH,0.316
002440.SZ,0.24
600563.SH,0.15
600503.SH,0.224
002131.SZ,0.231
603766.SH,0.174
603515.SH,0.129
601811.SH,0.05
600993.SH,0.142
600757.SH,0.102
600366.SH,0.159
600138.SH,0.33
002373.SZ,0.265
002001.SZ,0.413
000806.SZ,0.127
600776.SH,0.075
600657.SH,0.099
600289.SH,0.04
300039.SZ,0.119
002285.SZ,0.239
000939.SZ,0.192
000690.SZ,0.35
600614.SH,0.263
600578.SH,0.115
300116.SZ,0.181
002250.SZ,0.143
000488.SZ,0.38
603077.SH,0.181
603019.SH,0.602
600939.SH,0.031
600639.SH,0.096
600280.SH,0.113
600158.SH,0.192
600126.SH,0.062
300166.SZ,0.326
002254.SZ,0.125
002127.SZ,0.307
002118.SZ,0.112
000667.SZ,0.186
000501.SZ,0.143
600582.SH,0.13
600284.SH,0.125
600277.SH,0.111
600169.SH,0.132
002299.SZ,0.168
000718.SZ,0.151
600751.SH,0.204
002195.SZ,0.277
000712.SZ,0.17
000401.SZ,0.332
600859.SH,0.153
600266.SH,0.269
002344.SZ,0.078
000158.SZ,0.131
000028.SZ,0.217
600623.SH,0.135
600282.SH,0.236
600155.SH,0.122
002342.SZ,0.096
600395.SH,0.099
000830.SZ,0.44
000547.SZ,0.261
600872.SH,0.32
600500.SH,0.188
002428.SZ,0.169
002281.SZ,0.221
002078.SZ,0.419
000807.SZ,0.196
603000.SH,0.154
600598.SH,0.192
600416.SH,0.18
600125.SH,0.197
002573.SZ,0.238
000587.SZ,0.148
601020.SH,0.064
300032.SZ,0.164
002190.SZ,0.101
000519.SZ,0.124
600885.SH,0.33
600006.SH,0.096
300113.SZ,0.233
002019.SZ,0.329
000661.SZ,0.611
601880.SH,0.191
600875.SH,0.264
600664.SH,0.195
600566.SH,0.273
600179.SH,0.17
600848.SH,0.185
600787.SH,0.243
600729.SH,0.176
600329.SH,0.102
000877.SZ,0.164
600862.SH,0.09
600718.SH,0.308
600572.SH,0.229
600481.SH,0.079
002251.SZ,0.124
603444.SH,0.091
600511.SH,0.23
600171.SH,0.192
300043.SZ,0.09
603658.SH,0.111
603169.SH,0.055
000860.SZ,0.199
600645.SH,0.184
000981.SZ,0.264
000581.SZ,0.277
600936.SH,0.175
600059.SH,0.099
300244.SZ,0.207
002422.SZ,0.671
600536.SH,0.118
600435.SH,0.243
002690.SZ,0.128
002152.SZ,0.212
000937.SZ,0.133
000762.SZ,0.137
000021.SZ,0.157
600880.SH,0.089
600879.SH,0.37
600565.SH,0.137
600122.SH,0.203
000528.SZ,0.171
000778.SZ,0.241
600499.SH,0.287
000685.SZ,0.218
000049.SZ,0.103
600291.SH,0.313
002657.SZ,0.119
001696.SZ,0.103
603568.SH,0.072
600773.SH,0.119
600635.SH,0.234
300291.SZ,0.117
002482.SZ,0.122
002375.SZ,0.134
002004.SZ,0.228
600315.SH,0.462
600312.SH,0.15
600141.SH,0.134
002431.SZ,0.196
000977.SZ,0.466
000786.SZ,0.551
000090.SZ,0.143
603198.SH,0.089
300287.SZ,0.235
002122.SZ,0.148
603877.SH,0.041
601016.SH,0.127
600184.SH,0.086
002437.SZ,0.122
002392.SZ,0.077
601127.SH,0.084
002506.SZ,0.218
600869.SH,0.121
600580.SH,0.138
600409.SH,0.217
002358.SZ,0.194
002271.SZ,0.531
603806.SH,0.072
600098.SH,0.124
002371.SZ,0.206
000990.SZ,0.094
000777.SZ,0.103
600438.SH,0.403
600348.SH,0.212
002815.SZ,0.044
002276.SZ,0.119
002128.SZ,0.161
002049.SZ,0.463
000669.SZ,0.097
600176.SH,0.666
300026.SZ,0.182
000031.SZ,0.213
603377.SH,0.115
002340.SZ,0.485
002063.SZ,0.134
000979.SZ,0.276
000926.SZ,0.178
300253.SZ,0.337
300055.SZ,0.292
000758.SZ,0.166
000662.SZ,0.082
600466.SH,0.208
002325.SZ,0.083
002048.SZ,0.15
000009.SZ,0.319
300182.SZ,0.33
002512.SZ,0.191
002366.SZ,0.337
000829.SZ,0.122
000400.SZ,0.168
000061.SZ,0.12
600640.SH,0.083
002439.SZ,0.36
000960.SZ,0.275
600863.SH,0.192
600748.SH,0.081
300146.SZ,0.304
002588.SZ,0.098
601678.SH,0.184
002345.SZ,0.119
000006.SZ,0.17
600839.SH,0.283
000997.SZ,0.359
600195.SH,0.113
300324.SZ,0.274
300274.SZ,0.476
002249.SZ,0.185
002183.SZ,0.267
600143.SH,0.239
300010.SZ,0.167
002410.SZ,0.486
002354.SZ,0.196
600978.SH,0.23
002589.SZ,0.28
000848.SZ,0.131
002707.SZ,0.129
002672.SZ,0.153
000897.SZ,0.101
000012.SZ,0.178
600422.SH,0.135
002416.SZ,0.065
002051.SZ,0.22
300273.SZ,0.124
002444.SZ,0.155
002223.SZ,0.362
000600.SZ,0.127
600917.SH,0.033
600643.SH,0.31
600120.SH,0.178
002503.SZ,0.114
000596.SZ,0.165
603888.SH,0.083
600765.SH,0.124
600428.SH,0.1
600410.SH,0.256
600053.SH,0.083
300257.SZ,0.134
002463.SZ,0.125
002261.SZ,0.115
002179.SZ,0.419
000987.SZ,0.066
