con_code,weight
603328.SH,0.084
603198.SH,0.127
603188.SH,0.156
603169.SH,0.105
603077.SH,0.154
603025.SH,0.041
603019.SH,0.21
603005.SH,0.094
603001.SH,0.089
601929.SH,0.219
601908.SH,0.094
601886.SH,0.125
601880.SH,0.238
601801.SH,0.166
601777.SH,0.138
601717.SH,0.188
601699.SH,0.263
601689.SH,0.157
601678.SH,0.149
601311.SH,0.168
601233.SH,0.14
601231.SH,0.2
601168.SH,0.37
601016.SH,0.09
601012.SH,0.467
601010.SH,0.157
601002.SH,0.126
601001.SH,0.128
601000.SH,0.249
600993.SH,0.165
600981.SH,0.052
600978.SH,0.334
600971.SH,0.109
600970.SH,0.279
600967.SH,0.254
600917.SH,0.052
600894.SH,0.144
600884.SH,0.23
600881.SH,0.271
600880.SH,0.152
600879.SH,0.358
600874.SH,0.088
600872.SH,0.221
600869.SH,0.13
600864.SH,0.079
600863.SH,0.241
600862.SH,0.122
600859.SH,0.125
600851.SH,0.209
600850.SH,0.121
600848.SH,0.148
600835.SH,0.173
600831.SH,0.113
600826.SH,0.134
600825.SH,0.108
600823.SH,0.145
600811.SH,0.25
600809.SH,0.189
600808.SH,0.241
600805.SH,0.143
600801.SH,0.12
600790.SH,0.124
600787.SH,0.238
600776.SH,0.093
600773.SH,0.156
600770.SH,0.18
600765.SH,0.177
600759.SH,0.224
600757.SH,0.125
600755.SH,0.263
600751.SH,0.255
600750.SH,0.161
600748.SH,0.109
600743.SH,0.106
600736.SH,0.15
600729.SH,0.161
600720.SH,0.149
600717.SH,0.244
600699.SH,0.305
600694.SH,0.182
600687.SH,0.195
600682.SH,0.4
600673.SH,0.313
600664.SH,0.288
600657.SH,0.111
600655.SH,0.285
600651.SH,0.178
600645.SH,0.205
600643.SH,0.477
600640.SH,0.109
600639.SH,0.149
600635.SH,0.307
600633.SH,0.257
600628.SH,0.119
600618.SH,0.068
600614.SH,0.367
600611.SH,0.193
600601.SH,0.23
600600.SH,0.226
600597.SH,0.198
600596.SH,0.135
600594.SH,0.277
600587.SH,0.195
600586.SH,0.127
600584.SH,0.485
600580.SH,0.134
600575.SH,0.23
600572.SH,0.207
600565.SH,0.239
600563.SH,0.138
600557.SH,0.186
600551.SH,0.102
600545.SH,0.182
600537.SH,0.145
600536.SH,0.172
600528.SH,0.355
600525.SH,0.495
600522.SH,0.538
