con_code,weight
600458.SH,0.175
600664.SH,0.354
600039.SH,0.218
603169.SH,0.079
600201.SH,0.463
000921.SZ,0.086
600801.SH,0.037
002498.SZ,0.194
000612.SZ,0.135
600525.SH,0.364
000969.SZ,0.149
600805.SH,0.173
600200.SH,0.481
002011.SZ,0.272
600507.SH,0.074
000426.SZ,0.136
600410.SH,0.31
000028.SZ,0.262
002168.SZ,0.201
601717.SH,0.233
600869.SH,0.125
000681.SZ,0.212
002093.SZ,0.12
002276.SZ,0.361
600298.SH,0.19
600500.SH,0.274
002588.SZ,0.199
002254.SZ,0.173
000030.SZ,0.111
002727.SZ,0.134
002325.SZ,0.227
600112.SH,0.136
002657.SZ,0.259
600184.SH,0.112
002049.SZ,0.47
000652.SZ,0.15
600086.SH,0.179
002005.SZ,0.175
000012.SZ,0.357
002078.SZ,0.132
600628.SH,0.171
000979.SZ,0.163
000900.SZ,0.147
600335.SH,0.072
600300.SH,0.127
600516.SH,0.299
002568.SZ,0.23
000418.SZ,0.149
600790.SH,0.122
002315.SZ,0.105
601965.SH,0.083
600429.SH,0.098
000719.SZ,0.052
000563.SZ,0.229
002505.SZ,0.173
601311.SH,0.189
600618.SH,0.097
002029.SZ,0.125
000078.SZ,0.303
002392.SZ,0.093
600536.SH,0.215
600816.SH,0.446
603806.SH,0.066
002308.SZ,0.246
600601.SH,0.291
000726.SZ,0.145
002025.SZ,0.148
600366.SH,0.174
002085.SZ,0.339
600498.SH,0.347
601002.SH,0.122
002285.SZ,0.188
000830.SZ,0.161
600776.SH,0.086
002277.SZ,0.124
600850.SH,0.138
600456.SH,0.104
002056.SZ,0.126
600478.SH,0.295
002340.SZ,0.328
600497.SH,0.26
600143.SH,0.282
600587.SH,0.228
002665.SZ,0.245
600639.SH,0.123
002493.SZ,0.085
600487.SH,0.291
600780.SH,0.071
600425.SH,0.109
002489.SZ,0.246
002396.SZ,0.155
002221.SZ,0.209
000543.SZ,0.201
002269.SZ,0.247
600884.SH,0.218
601233.SH,0.13
600436.SH,0.3
000636.SZ,0.134
600125.SH,0.187
600337.SH,0.152
600997.SH,0.096
000887.SZ,0.355
603369.SH,0.164
000951.SZ,0.079
000998.SZ,0.332
002004.SZ,0.366
600575.SH,0.128
600088.SH,0.082
600967.SH,0.23
600122.SH,0.573
002022.SZ,0.252
603883.SH,0.116
002701.SZ,0.424
002653.SZ,0.155
000656.SZ,0.294
600316.SH,0.224
600729.SH,0.17
002345.SZ,0.135
300257.SZ,0.217
000552.SZ,0.052
300043.SZ,0.316
603699.SH,0.12
300253.SZ,0.348
600510.SH,0.072
600108.SH,0.251
601139.SH,0.103
000748.SZ,0.732
603328.SH,0.101
600704.SH,0.268
601515.SH,0.115
603568.SH,0.054
002143.SZ,0.174
601678.SH,0.125
600879.SH,0.32
600499.SH,0.248
603188.SH,0.173
002508.SZ,0.302
603019.SH,0.181
002217.SZ,0.215
002128.SZ,0.076
300039.SZ,0.158
002408.SZ,0.1
002672.SZ,0.18
002573.SZ,0.462
002344.SZ,0.184
600320.SH,0.222
600183.SH,0.175
600138.SH,0.36
002181.SZ,0.131
600885.SH,0.183
000417.SZ,0.133
600580.SH,0.159
002281.SZ,0.131
600416.SH,0.134
002603.SZ,0.192
601000.SH,0.239
600874.SH,0.11
000973.SZ,0.324
600835.SH,0.216
000099.SZ,0.138
000931.SZ,0.142
001696.SZ,0.205
002191.SZ,0.293
600388.SH,0.333
603025.SH,0.051
000031.SZ,0.279
000541.SZ,0.2
601012.SH,0.356
600811.SH,0.262
002204.SZ,0.083
600993.SH,0.153
600380.SH,0.234
000697.SZ,0.278
600750.SH,0.132
002368.SZ,0.261
000528.SZ,0.162
000877.SZ,0.122
600823.SH,0.168
600376.SH,0.313
002041.SZ,0.151
600220.SH,0.179
002477.SZ,0.207
300202.SZ,0.207
600483.SH,0.083
600017.SH,0.251
601001.SH,0.14
000547.SZ,0.33
600787.SH,0.271
600509.SH,0.124
002309.SZ,0.126
002106.SZ,0.125
002482.SZ,0.15
600158.SH,0.329
000519.SZ,0.183
600289.SH,0.16
600521.SH,0.35
601369.SH,0.13
000587.SZ,0.218
600617.SH,0.101
002371.SZ,0.157
603355.SH,0.046
002317.SZ,0.136
600026.SH,0.268
300182.SZ,0.275
002332.SZ,0.12
600395.SH,0.185
000762.SZ,0.214
600433.SH,0.184
000401.SZ,0.151
000718.SZ,0.515
002698.SZ,0.128
600809.SH,0.132
600267.SH,0.197
002122.SZ,0.113
601886.SH,0.153
000848.SZ,0.176
600176.SH,0.279
600773.SH,0.113
600006.SH,0.151
000511.SZ,0.307
601101.SH,0.097
002551.SZ,0.13
600004.SH,0.181
000572.SZ,0.163
300134.SZ,0.152
600673.SH,0.42
002051.SZ,0.236
002216.SZ,0.088
601010.SH,0.154
300072.SZ,0.37
600503.SH,0.367
002028.SZ,0.168
002064.SZ,0.172
600917.SH,0.05
600073.SH,0.133
000680.SZ,0.174
600563.SH,0.12
600120.SH,0.194
002354.SZ,0.14
000777.SZ,0.212
002237.SZ,0.136
000600.SZ,0.182
000939.SZ,0.202
000693.SZ,0.094
600812.SH,0.18
600284.SH,0.187
600064.SH,0.23
300199.SZ,0.223
600240.SH,0.274
600351.SH,0.201
000671.SZ,0.242
002437.SZ,0.218
000066.SZ,0.459
600270.SH,0.209
600864.SH,0.117
603077.SH,0.16
600392.SH,0.132
600195.SH,0.106
600651.SH,0.308
002439.SZ,0.408
000988.SZ,0.266
000050.SZ,0.273
600765.SH,0.232
600748.SH,0.126
300055.SZ,0.252
002161.SZ,0.244
002430.SZ,0.066
600528.SH,0.313
600761.SH,0.13
002203.SZ,0.11
002466.SZ,0.591
601929.SH,0.277
600422.SH,0.245
600851.SH,0.245
600978.SH,0.44
601666.SH,0.156
601880.SH,0.163
600079.SH,0.471
600699.SH,0.347
000566.SZ,0.295
603001.SH,0.088
600640.SH,0.114
000860.SZ,0.259
002092.SZ,0.187
002293.SZ,0.109
600169.SH,0.228
600635.SH,0.399
002358.SZ,0.133
002428.SZ,0.221
600596.SH,0.12
000650.SZ,0.183
300274.SZ,0.227
000869.SZ,0.146
601005.SH,0.165
002400.SZ,0.419
601126.SH,0.117
600428.SH,0.16
600160.SH,0.363
000088.SZ,0.154
600584.SH,0.514
600481.SH,0.144
002073.SZ,0.235
600808.SH,0.246
000021.SZ,0.188
600572.SH,0.204
002233.SZ,0.093
002648.SZ,0.056
600397.SH,0.105
002595.SZ,0.271
603555.SH,0.086
600751.SH,0.055
600161.SH,0.247
002642.SZ,0.205
002223.SZ,0.263
000090.SZ,0.166
002384.SZ,0.204
600655.SH,0.336
002050.SZ,0.185
000501.SZ,0.128
000897.SZ,0.189
600971.SH,0.081
603766.SH,0.212
002174.SZ,0.318
000582.SZ,0.044
300273.SZ,0.206
000062.SZ,0.163
000933.SZ,0.207
300244.SZ,0.276
600970.SH,0.215
002463.SZ,0.152
600880.SH,0.196
002063.SZ,0.206
000861.SZ,0.168
300085.SZ,0.264
600797.SH,0.196
000006.SZ,0.227
002194.SZ,0.075
000685.SZ,0.196
002714.SZ,0.207
600826.SH,0.177
002242.SZ,0.153
300115.SZ,0.213
600496.SH,0.158
600280.SH,0.12
002681.SZ,0.172
600694.SH,0.331
600059.SH,0.126
601801.SH,0.124
002444.SZ,0.306
600067.SH,0.208
300026.SZ,0.178
600460.SH,0.125
002266.SZ,0.242
600282.SH,0.156
000758.SZ,0.242
600175.SH,0.208
600557.SH,0.216
600219.SH,0.365
000049.SZ,0.145
603366.SH,0.076
002405.SZ,0.511
000975.SZ,0.142
002678.SZ,0.068
600058.SH,0.204
000525.SZ,0.079
000829.SZ,0.261
600216.SH,0.245
002390.SZ,0.228
600132.SH,0.094
000852.SZ,0.067
600435.SH,0.255
600482.SH,0.372
000550.SZ,0.17
600720.SH,0.13
600409.SH,0.167
600743.SH,0.119
000703.SZ,0.116
000919.SZ,0.117
600329.SH,0.115
603567.SH,0.099
601908.SH,0.131
002663.SZ,0.118
000603.SZ,0.135
600074.SH,0.353
000513.SZ,0.158
002155.SZ,0.159
600657.SH,0.118
600325.SH,0.218
600654.SH,0.714
600566.SH,0.155
002249.SZ,0.06
600594.SH,0.268
603005.SH,0.101
600522.SH,0.373
600312.SH,0.3
002013.SZ,0.267
002219.SZ,0.363
600586.SH,0.129
002373.SZ,0.242
002479.SZ,0.131
600468.SH,0.083
002503.SZ,0.151
002238.SZ,0.072
600259.SH,0.122
000669.SZ,0.12
600511.SH,0.239
600770.SH,0.416
600545.SH,0.123
600426.SH,0.219
600859.SH,0.172
601168.SH,0.367
002431.SZ,0.162
002311.SZ,0.242
603698.SH,0.062
002048.SZ,0.237
000596.SZ,0.101
002745.SZ,0.043
600803.SH,0.099
600251.SH,0.108
002267.SZ,0.093
600757.SH,0.146
300088.SZ,0.365
000616.SZ,0.227
000592.SZ,0.247
002273.SZ,0.294
002271.SZ,0.249
002327.SZ,0.119
600151.SH,0.244
300147.SZ,0.223
000620.SZ,0.124
300291.SZ,0.269
600187.SH,0.201
600894.SH,0.193
002414.SZ,0.134
600643.SH,0.35
600198.SH,0.263
000690.SZ,0.257
600022.SH,0.132
300267.SZ,0.263
002342.SZ,0.138
000970.SZ,0.263
600597.SH,0.213
600236.SH,0.132
600094.SH,0.231
000631.SZ,0.115
002251.SZ,0.136
600292.SH,0.164
600418.SH,0.254
600736.SH,0.204
600825.SH,0.126
600881.SH,0.269
600348.SH,0.24
600062.SH,0.194
601777.SH,0.11
600171.SH,0.224
600759.SH,0.286
600645.SH,0.308
002244.SZ,0.242
002179.SZ,0.283
000661.SZ,0.325
600872.SH,0.194
000926.SZ,0.205
002419.SZ,0.081
600141.SH,0.104
002001.SZ,0.245
600611.SH,0.253
600260.SH,0.144
603589.SH,0.059
002190.SZ,0.167
600831.SH,0.125
600537.SH,0.094
000816.SZ,0.211
600755.SH,0.216
000732.SZ,0.242
002118.SZ,0.111
600754.SH,0.206
002635.SZ,0.113
002030.SZ,0.43
002461.SZ,0.083
600180.SH,0.139
002140.SZ,0.082
002299.SZ,0.261
600614.SH,0.123
002646.SZ,0.093
000786.SZ,0.167
600551.SH,0.108
002250.SZ,0.272
603899.SH,0.067
000488.SZ,0.21
000961.SZ,0.209
000930.SZ,0.359
600546.SH,0.138
600517.SH,0.196
601226.SH,0.069
002440.SZ,0.197
002180.SZ,0.187
000667.SZ,0.248
600056.SH,0.197
300122.SZ,0.236
000997.SZ,0.342
