con_code,weight
603899.SH,0.228
603888.SH,0.097
603885.SH,0.216
603883.SH,0.174
603877.SH,0.047
603868.SH,0.076
603816.SH,0.242
603806.SH,0.062
603766.SH,0.171
603659.SH,0.099
603658.SH,0.17
603589.SH,0.482
603569.SH,0.032
603568.SH,0.098
603556.SH,0.098
603515.SH,0.155
603444.SH,0.099
603377.SH,0.069
603369.SH,0.294
603355.SH,0.067
603328.SH,0.09
603228.SH,0.126
603225.SH,0.068
603198.SH,0.127
603188.SH,0.126
603169.SH,0.063
603077.SH,0.274
603056.SH,0.076
603025.SH,0.041
603019.SH,0.634
603000.SH,0.129
601969.SH,0.062
601966.SH,0.213
601928.SH,0.132
601880.SH,0.174
601872.SH,0.238
601811.SH,0.043
601801.SH,0.133
601777.SH,0.096
601717.SH,0.146
601689.SH,0.118
601678.SH,0.18
601608.SH,0.139
601311.SH,0.143
601233.SH,0.484
601200.SH,0.158
601179.SH,0.208
601168.SH,0.354
601128.SH,0.188
601127.SH,0.088
601098.SH,0.255
601020.SH,0.059
601019.SH,0.061
601016.SH,0.143
601001.SH,0.12
601000.SH,0.214
600996.SH,0.066
600993.SH,0.143
600978.SH,0.224
600971.SH,0.095
600970.SH,0.207
600967.SH,0.319
600939.SH,0.086
600936.SH,0.159
600917.SH,0.041
600908.SH,0.157
600895.SH,0.241
600885.SH,0.284
600884.SH,0.287
600881.SH,0.183
600879.SH,0.435
600875.SH,0.233
600874.SH,0.117
600872.SH,0.449
600869.SH,0.116
600863.SH,0.196
600862.SH,0.078
600859.SH,0.166
600848.SH,0.186
600839.SH,0.306
600835.SH,0.165
600827.SH,0.228
600823.SH,0.178
600811.SH,0.361
600808.SH,0.355
600801.SH,0.279
600787.SH,0.223
600777.SH,0.13
600773.SH,0.104
600770.SH,0.131
600765.SH,0.125
600760.SH,0.45
600759.SH,0.151
600757.SH,0.099
600755.SH,0.267
600754.SH,0.138
600751.SH,0.283
600750.SH,0.126
600748.SH,0.077
600743.SH,0.071
600737.SH,0.227
600729.SH,0.23
600718.SH,0.317
600717.SH,0.184
600694.SH,0.13
600687.SH,0.115
600673.SH,0.354
600664.SH,0.174
600657.SH,0.104
600655.SH,0.27
600651.SH,0.086
600649.SH,0.219
600648.SH,0.199
600645.SH,0.194
600643.SH,0.289
600642.SH,0.408
600640.SH,0.087
600639.SH,0.088
600635.SH,0.205
600633.SH,0.158
600623.SH,0.155
600618.SH,0.053
600614.SH,0.162
600611.SH,0.129
600600.SH,0.436
600598.SH,0.19
600597.SH,0.174
600594.SH,0.15
600584.SH,0.45
600582.SH,0.168
600580.SH,0.143
600578.SH,0.128
600575.SH,0.189
600572.SH,0.268
600565.SH,0.125
600563.SH,0.187
600557.SH,0.142
600545.SH,0.128
600536.SH,0.197
600528.SH,0.326
600525.SH,0.35
600521.SH,0.429
600517.SH,0.084
600511.SH,0.231
600503.SH,0.184
600500.SH,0.211
600499.SH,0.221
600481.SH,0.075
600478.SH,0.139
600466.SH,0.205
600460.SH,0.277
600458.SH,0.104
600435.SH,0.208
600428.SH,0.09
600426.SH,0.613
600422.SH,0.121
600418.SH,0.231
600416.SH,0.138
600410.SH,0.263
600409.SH,0.252
600395.SH,0.117
600393.SH,0.092
600392.SH,0.321
600388.SH,0.271
600380.SH,0.251
600366.SH,0.119
600350.SH,0.081
600348.SH,0.217
600338.SH,0.124
600335.SH,0.121
600329.SH,0.154
600325.SH,0.321
600317.SH,0.128
600316.SH,0.118
600315.SH,0.361
600312.SH,0.124
600307.SH,0.196
600300.SH,0.107
600298.SH,0.494
600292.SH,0.067
600291.SH,0.264
600282.SH,0.318
600280.SH,0.153
600277.SH,0.211
600270.SH,0.219
600267.SH,0.207
600266.SH,0.251
600260.SH,0.308
600259.SH,0.119
600258.SH,0.316
600256.SH,0.525
600240.SH,0.226
600216.SH,0.195
600201.SH,0.531
600195.SH,0.133
600187.SH,0.112
600184.SH,0.076
600183.SH,0.31
600179.SH,0.207
600171.SH,0.181
600169.SH,0.129
600167.SH,0.068
600166.SH,0.265
600161.SH,0.233
600160.SH,0.306
600158.SH,0.209
600155.SH,0.106
600151.SH,0.118
600143.SH,0.271
600141.SH,0.161
600138.SH,0.298
600126.SH,0.069
600125.SH,0.236
600122.SH,0.193
600120.SH,0.168
600108.SH,0.136
600098.SH,0.15
