con_code,weight
603883.SH,0.119
603868.SH,0.064
603866.SH,0.043
603806.SH,0.075
600874.SH,0.192
600872.SH,0.248
600869.SH,0.123
600864.SH,0.076
600863.SH,0.247
600862.SH,0.118
600859.SH,0.129
600851.SH,0.191
600850.SH,0.118
600848.SH,0.151
600835.SH,0.174
600831.SH,0.103
600826.SH,0.128
600825.SH,0.102
600823.SH,0.148
600811.SH,0.248
600809.SH,0.206
600808.SH,0.246
600805.SH,0.14
600801.SH,0.117
600790.SH,0.126
600787.SH,0.25
600776.SH,0.086
600773.SH,0.139
600770.SH,0.156
600765.SH,0.199
600759.SH,0.184
600757.SH,0.123
600755.SH,0.273
600751.SH,0.238
600750.SH,0.162
600748.SH,0.109
600743.SH,0.121
600736.SH,0.144
600729.SH,0.154
600720.SH,0.138
600717.SH,0.322
600699.SH,0.301
600694.SH,0.173
600687.SH,0.202
600682.SH,0.4
600673.SH,0.322
600664.SH,0.241
600657.SH,0.115
600655.SH,0.294
600651.SH,0.168
600645.SH,0.212
600643.SH,0.551
600640.SH,0.106
600639.SH,0.152
600635.SH,0.297
600633.SH,0.242
600628.SH,0.121
600618.SH,0.061
600614.SH,0.314
600611.SH,0.185
600601.SH,0.223
600600.SH,0.228
600597.SH,0.203
600596.SH,0.125
600594.SH,0.265
600587.SH,0.162
600586.SH,0.133
600584.SH,0.462
600580.SH,0.13
600575.SH,0.193
600572.SH,0.215
600565.SH,0.235
600563.SH,0.15
600557.SH,0.185
600551.SH,0.105
600981.SH,0.05
600978.SH,0.319
600971.SH,0.099
600970.SH,0.25
600967.SH,0.27
600917.SH,0.046
600894.SH,0.146
600884.SH,0.239
600881.SH,0.272
600880.SH,0.135
600879.SH,0.352
600187.SH,0.198
600184.SH,0.082
600183.SH,0.22
600180.SH,0.107
600176.SH,0.283
600175.SH,0.157
600171.SH,0.157
600169.SH,0.192
600166.SH,0.37
600161.SH,0.302
600160.SH,0.284
600158.SH,0.262
600151.SH,0.241
600143.SH,0.323
600141.SH,0.118
600138.SH,0.302
600125.SH,0.203
600122.SH,0.26
600120.SH,0.206
600112.SH,0.093
600108.SH,0.194
600098.SH,0.183
600094.SH,0.235
600088.SH,0.06
600086.SH,0.195
600079.SH,0.46
600073.SH,0.167
600067.SH,0.184
600064.SH,0.223
600062.SH,0.22
600059.SH,0.12
600058.SH,0.146
600056.SH,0.335
600053.SH,0.132
600039.SH,0.219
600026.SH,0.233
600022.SH,0.232
600017.SH,0.201
600006.SH,0.129
300324.SZ,0.282
300297.SZ,0.141
300296.SZ,0.42
300291.SZ,0.166
300287.SZ,0.176
300274.SZ,0.175
300273.SZ,0.181
300266.SZ,0.344
300257.SZ,0.187
300253.SZ,0.246
300244.SZ,0.249
300202.SZ,0.128
300199.SZ,0.195
300166.SZ,0.159
300159.SZ,0.286
300156.SZ,0.501
300147.SZ,0.124
300136.SZ,0.61
300134.SZ,0.229
300122.SZ,0.257
300115.SZ,0.415
300113.SZ,0.265
300088.SZ,0.372
300055.SZ,0.294
300043.SZ,0.11
300039.SZ,0.128
300032.SZ,0.113
