con_code,weight
603883.SH,0.13
603868.SH,0.073
603866.SH,0.044
603806.SH,0.069
603766.SH,0.202
603698.SH,0.079
603589.SH,0.289
603568.SH,0.078
603567.SH,0.075
603555.SH,0.072
603528.SH,0.068
603377.SH,0.05
603369.SH,0.126
603355.SH,0.118
603328.SH,0.079
603198.SH,0.122
603188.SH,0.16
603169.SH,0.115
603077.SH,0.161
603025.SH,0.035
603019.SH,0.255
603005.SH,0.087
603001.SH,0.081
601929.SH,0.204
601908.SH,0.076
601886.SH,0.14
601880.SH,0.241
601801.SH,0.146
601777.SH,0.137
601717.SH,0.187
601699.SH,0.23
601689.SH,0.185
601678.SH,0.144
601311.SH,0.156
601233.SH,0.126
601231.SH,0.24
601168.SH,0.349
601016.SH,0.088
601012.SH,0.48
601010.SH,0.147
601002.SH,0.107
601001.SH,0.115
601000.SH,0.339
600993.SH,0.169
600981.SH,0.05
600978.SH,0.317
600971.SH,0.097
600970.SH,0.264
600967.SH,0.223
600917.SH,0.044
600894.SH,0.14
600884.SH,0.21
600881.SH,0.254
600880.SH,0.13
600879.SH,0.327
600874.SH,0.234
600872.SH,0.243
600869.SH,0.125
600864.SH,0.071
600863.SH,0.239
600862.SH,0.104
600859.SH,0.125
600851.SH,0.162
600850.SH,0.122
600848.SH,0.148
600835.SH,0.176
600831.SH,0.097
600826.SH,0.105
600825.SH,0.1
600823.SH,0.148
600811.SH,0.248
600809.SH,0.219
600808.SH,0.264
600805.SH,0.134
600801.SH,0.108
600790.SH,0.135
600787.SH,0.233
600776.SH,0.089
600773.SH,0.125
600770.SH,0.152
600765.SH,0.167
600759.SH,0.192
600757.SH,0.119
600755.SH,0.268
600751.SH,0.208
600750.SH,0.164
600748.SH,0.107
600743.SH,0.112
600736.SH,0.134
600729.SH,0.172
600720.SH,0.125
600717.SH,0.29
600699.SH,0.3
600694.SH,0.183
600687.SH,0.203
600682.SH,0.432
600673.SH,0.344
600664.SH,0.225
600657.SH,0.122
600655.SH,0.311
600651.SH,0.157
600645.SH,0.179
600643.SH,0.587
600640.SH,0.101
600639.SH,0.164
600635.SH,0.281
600633.SH,0.272
600628.SH,0.119
600618.SH,0.058
600614.SH,0.316
600611.SH,0.181
600601.SH,0.217
600600.SH,0.252
600597.SH,0.195
600596.SH,0.109
600315.SH,0.417
600312.SH,0.253
600307.SH,0.236
600300.SH,0.155
600298.SH,0.256
600292.SH,0.126
600291.SH,0.166
600289.SH,0.132
600284.SH,0.159
600282.SH,0.172
600280.SH,0.116
600277.SH,0.175
600270.SH,0.169
600267.SH,0.169
600266.SH,0.367
600260.SH,0.286
600259.SH,0.154
600251.SH,0.09
600240.SH,0.242
600220.SH,0.133
600219.SH,0.484
600216.SH,0.146
600201.SH,0.552
600200.SH,0.177
600198.SH,0.226
600195.SH,0.111
600187.SH,0.181
600184.SH,0.077
600183.SH,0.22
600180.SH,0.105
600176.SH,0.315
600175.SH,0.167
600171.SH,0.142
600169.SH,0.176
600166.SH,0.362
600161.SH,0.327
600160.SH,0.263
600158.SH,0.26
600151.SH,0.174
600143.SH,0.248
600141.SH,0.116
600138.SH,0.301
600125.SH,0.206
600122.SH,0.282
600120.SH,0.211
600112.SH,0.085
600108.SH,0.181
600098.SH,0.165
600094.SH,0.243
600088.SH,0.06
600086.SH,0.206
600079.SH,0.476
600073.SH,0.158
600067.SH,0.182
600064.SH,0.221
600062.SH,0.252
600059.SH,0.118
600058.SH,0.141
600056.SH,0.365
600053.SH,0.117
600039.SH,0.196
600026.SH,0.233
600022.SH,0.239
600017.SH,0.216
600006.SH,0.123
300324.SZ,0.293
300297.SZ,0.137
300296.SZ,0.393
300291.SZ,0.177
300287.SZ,0.174
300274.SZ,0.187
300273.SZ,0.197
300266.SZ,0.346
300257.SZ,0.172
300253.SZ,0.226
300244.SZ,0.262
300202.SZ,0.123
300199.SZ,0.186
300166.SZ,0.171
300159.SZ,0.307
300156.SZ,0.493
300147.SZ,0.127
300136.SZ,0.651
300134.SZ,0.244
300122.SZ,0.243
300115.SZ,0.41
300113.SZ,0.294
300088.SZ,0.395
300055.SZ,0.308
300043.SZ,0.107
300039.SZ,0.127
300032.SZ,0.123
300026.SZ,0.288
300010.SZ,0.156
300001.SZ,0.177
002745.SZ,0.067
002727.SZ,0.122
002707.SZ,0.134
002701.SZ,0.25
002699.SZ,0.098
002698.SZ,0.087
002690.SZ,0.142
002681.SZ,0.127
002672.SZ,0.223
002670.SZ,0.084
002665.SZ,0.265
002663.SZ,0.137
002657.SZ,0.156
002646.SZ,0.083
002642.SZ,0.174
002640.SZ,0.225
002635.SZ,0.258
002603.SZ,0.216
002602.SZ,0.277
002595.SZ,0.233
002589.SZ,0.188
002588.SZ,0.096
002581.SZ,0.158
002573.SZ,0.314
002572.SZ,0.57
002551.SZ,0.1
002544.SZ,0.19
002512.SZ,0.178
002508.SZ,0.534
002505.SZ,0.157
002503.SZ,0.17
002498.SZ,0.132
002491.SZ,0.261
002489.SZ,0.193
002482.SZ,0.133
002479.SZ,0.152
002477.SZ,0.194
002463.SZ,0.137
002460.SZ,0.598
002444.SZ,0.217
002440.SZ,0.184
002439.SZ,0.301
002437.SZ,0.164
002431.SZ,0.265
002428.SZ,0.126
002422.SZ,0.356
002416.SZ,0.083
002414.SZ,0.089
002410.SZ,0.317
002408.SZ,0.242
002407.SZ,0.268
002405.SZ,0.417
002400.SZ,0.26
002399.SZ,0.209
002396.SZ,0.149
