con_code,weight
603939.SH,0.337
603888.SH,0.104
603885.SH,0.218
603883.SH,0.206
603877.SH,0.021
603868.SH,0.044
603866.SH,0.154
603816.SH,0.169
603806.SH,0.111
603766.SH,0.096
603712.SH,0.134
603659.SH,0.185
603650.SH,0.029
603569.SH,0.025
603568.SH,0.106
603556.SH,0.086
603517.SH,0.274
603515.SH,0.103
603501.SH,0.5
603486.SH,0.032
603444.SH,0.305
603377.SH,0.156
603369.SH,0.414
603355.SH,0.045
603328.SH,0.08
603233.SH,0.151
603228.SH,0.205
603225.SH,0.05
603198.SH,0.135
603077.SH,0.212
603056.SH,0.093
603025.SH,0.024
603000.SH,0.295
601969.SH,0.058
601966.SH,0.265
601958.SH,0.182
601928.SH,0.151
601880.SH,0.165
601872.SH,0.352
601869.SH,0.069
601866.SH,0.26
601811.SH,0.05
601801.SH,0.085
601777.SH,0.052
601718.SH,0.189
601717.SH,0.165
601689.SH,0.139
601678.SH,0.145
601615.SH,0.09
601699.SH,0.221
601611.SH,0.144
601608.SH,0.165
601333.SH,0.276
601326.SH,0.122
601311.SH,0.102
601231.SH,0.252
601200.SH,0.133
601179.SH,0.186
601168.SH,0.278
601139.SH,0.119
601128.SH,0.371
601127.SH,0.094
601118.SH,0.207
601106.SH,0.204
601100.SH,0.271
002681.SZ,0.088
002672.SZ,0.103
002670.SZ,0.229
002665.SZ,0.168
002640.SZ,0.159
002635.SZ,0.129
002607.SZ,0.357
002603.SZ,0.176
002589.SZ,0.229
002583.SZ,0.218
002573.SZ,0.109
002572.SZ,0.295
002544.SZ,0.118
002517.SZ,0.074
002512.SZ,0.113
002509.SZ,0.069
002507.SZ,0.338
002506.SZ,0.428
002505.SZ,0.129
002503.SZ,0.092
002500.SZ,0.348
002491.SZ,0.136
002489.SZ,0.102
002482.SZ,0.074
002470.SZ,0.126
002465.SZ,0.409
002463.SZ,0.69
002444.SZ,0.144
002440.SZ,0.208
002439.SZ,0.546
002437.SZ,0.075
002434.SZ,0.122
002431.SZ,0.096
002426.SZ,0.15
002424.SZ,0.143
002419.SZ,0.128
002416.SZ,0.058
002414.SZ,0.215
002408.SZ,0.164
002407.SZ,0.162
002405.SZ,0.586
002399.SZ,0.165
002390.SZ,0.15
002387.SZ,0.323
002385.SZ,0.324
002384.SZ,0.523
002382.SZ,0.102
