con_code,weight
600765.SH,0.138
600759.SH,0.15
600757.SH,0.115
600755.SH,0.292
600754.SH,0.113
600751.SH,0.181
600750.SH,0.117
600748.SH,0.147
600743.SH,0.073
600737.SH,0.253
600729.SH,0.222
600718.SH,0.309
600717.SH,0.179
600699.SH,0.395
600694.SH,0.135
600687.SH,0.034
600673.SH,0.356
600664.SH,0.19
600657.SH,0.105
600655.SH,0.291
600649.SH,0.256
600648.SH,0.22
600645.SH,0.16
600643.SH,0.278
600642.SH,0.398
600640.SH,0.137
600633.SH,0.17
600623.SH,0.13
600618.SH,0.054
600639.SH,0.102
600614.SH,0.152
600611.SH,0.135
600600.SH,0.462
600598.SH,0.175
600597.SH,0.167
600594.SH,0.106
600584.SH,0.307
600582.SH,0.165
600580.SH,0.166
600575.SH,0.139
600572.SH,0.34
600567.SH,0.299
600565.SH,0.167
600563.SH,0.15
600557.SH,0.149
600545.SH,0.114
600536.SH,0.383
600528.SH,0.338
600525.SH,0.201
600511.SH,0.198
600507.SH,0.272
600503.SH,0.176
600500.SH,0.214
600499.SH,0.165
600478.SH,0.187
600466.SH,0.27
600460.SH,0.298
600458.SH,0.109
600435.SH,0.215
600428.SH,0.089
600426.SH,0.455
600418.SH,0.205
600416.SH,0.113
600410.SH,0.299
600409.SH,0.213
600393.SH,0.104
600392.SH,0.278
600388.SH,0.228
600380.SH,0.221
600376.SH,0.304
600373.SH,0.203
600366.SH,0.122
600350.SH,0.086
600348.SH,0.196
600338.SH,0.138
600335.SH,0.087
600329.SH,0.118
600325.SH,0.374
600316.SH,0.17
600315.SH,0.264
600312.SH,0.173
600307.SH,0.177
600298.SH,0.359
600291.SH,0.169
600282.SH,0.268
600280.SH,0.064
600277.SH,0.321
600267.SH,0.174
600266.SH,0.262
600260.SH,0.273
600259.SH,0.129
600258.SH,0.258
600256.SH,0.426
600240.SH,0.078
600216.SH,0.182
600201.SH,0.49
600195.SH,0.096
600184.SH,0.061
600183.SH,0.366
600179.SH,0.147
600171.SH,0.197
600169.SH,0.13
600167.SH,0.248
600166.SH,0.327
600161.SH,0.286
600160.SH,0.288
600155.SH,0.18
600151.SH,0.151
600143.SH,0.258
600158.SH,0.19
600141.SH,0.129
600138.SH,0.216
600126.SH,0.069
600125.SH,0.19
600122.SH,0.1
600120.SH,0.188
600098.SH,0.131
600094.SH,0.276
600086.SH,0.078
000552.SZ,0.09
000547.SZ,0.282
000543.SZ,0.143
000541.SZ,0.1
000537.SZ,0.12
000536.SZ,0.103
000528.SZ,0.196
000519.SZ,0.141
000513.SZ,0.252
000501.SZ,0.117
000488.SZ,0.207
000426.SZ,0.109
000418.SZ,0.331
000401.SZ,0.397
000400.SZ,0.154
000158.SZ,0.126
000156.SZ,0.17
000090.SZ,0.132
000089.SZ,0.239
000078.SZ,0.172
000066.SZ,0.401
000062.SZ,0.121
000061.SZ,0.101
000060.SZ,0.331
000049.SZ,0.097
000039.SZ,0.327
000031.SZ,0.211
000028.SZ,0.183
000027.SZ,0.187
000025.SZ,0.064
000021.SZ,0.159
000012.SZ,0.142
000009.SZ,0.346
000008.SZ,0.252
000006.SZ,0.15
600079.SH,0.29
600073.SH,0.183
600064.SH,0.257
600062.SH,0.194
600060.SH,0.193
600058.SH,0.088
600056.SH,0.208
600053.SH,0.086
600039.SH,0.214
600037.SH,0.197
600026.SH,0.245
600022.SH,0.304
600021.SH,0.235
600017.SH,0.165
600008.SH,0.232
600006.SH,0.119
300459.SZ,0.188
300450.SZ,0.366
300418.SZ,0.238
300413.SZ,0.328
300383.SZ,0.417
300376.SZ,0.144
300347.SZ,0.605
300324.SZ,0.189
300316.SZ,0.214
300315.SZ,0.297
300308.SZ,0.139
300297.SZ,0.107
300291.SZ,0.064
300287.SZ,0.146
300274.SZ,0.315
300266.SZ,0.139
300257.SZ,0.11
300253.SZ,0.411
300244.SZ,0.162
300202.SZ,0.059
300199.SZ,0.13
300197.SZ,0.145
300182.SZ,0.21
300168.SZ,0.342
300166.SZ,0.277
300159.SZ,0.129
300156.SZ,0.052
300146.SZ,0.498
300134.SZ,0.152
300133.SZ,0.132
300115.SZ,0.176
300113.SZ,0.242
300088.SZ,0.273
300058.SZ,0.209
300055.SZ,0.139
300027.SZ,0.271
300026.SZ,0.16
300010.SZ,0.181
300002.SZ,0.182
300001.SZ,0.255
002920.SZ,0.072
002916.SZ,0.258
002839.SZ,0.153
002831.SZ,0.215
002818.SZ,0.087
002815.SZ,0.104
002807.SZ,0.14
002745.SZ,0.132
002709.SZ,0.125
002707.SZ,0.087
002701.SZ,0.161
002690.SZ,0.196
002681.SZ,0.082
002672.SZ,0.152
002699.SZ,0.07
002670.SZ,0.229
002665.SZ,0.178
002663.SZ,0.108
002642.SZ,0.066
002640.SZ,0.18
002635.SZ,0.116
002603.SZ,0.196
002589.SZ,0.211
002588.SZ,0.074
002583.SZ,0.245
002573.SZ,0.142
002563.SZ,0.157
002544.SZ,0.126
002517.SZ,0.106
002512.SZ,0.089
002509.SZ,0.098
002507.SZ,0.354
002506.SZ,0.341
002505.SZ,0.158
002503.SZ,0.093
002500.SZ,0.384
002491.SZ,0.173
002489.SZ,0.115
002482.SZ,0.092
002477.SZ,0.1
002470.SZ,0.249
002465.SZ,0.39
002463.SZ,0.357
002444.SZ,0.163
002440.SZ,0.275
002439.SZ,0.368
002437.SZ,0.105
002434.SZ,0.104
002431.SZ,0.133
002426.SZ,0.163
002424.SZ,0.124
002416.SZ,0.057
002414.SZ,0.16
002410.SZ,0.493
002408.SZ,0.206
002407.SZ,0.2
002400.SZ,0.163
002399.SZ,0.231
002390.SZ,0.129
002385.SZ,0.422
002384.SZ,0.449
002375.SZ,0.105
002373.SZ,0.36
603899.SH,0.269
603888.SH,0.13
603885.SH,0.188
603883.SH,0.172
603877.SH,0.028
603868.SH,0.05
603866.SH,0.084
603816.SH,0.167
603806.SH,0.1
603766.SH,0.128
603712.SH,0.051
603659.SH,0.087
603658.SH,0.142
603650.SH,0.035
603569.SH,0.026
603568.SH,0.1
603556.SH,0.075
603515.SH,0.135
603486.SH,0.054
603444.SH,0.212
603377.SH,0.079
603369.SH,0.341
603355.SH,0.051
603328.SH,0.087
603233.SH,0.1
603228.SH,0.13
603225.SH,0.063
603198.SH,0.112
603169.SH,0.07
603077.SH,0.262
603056.SH,0.045
603025.SH,0.032
603000.SH,0.307
601990.SH,0.096
601969.SH,0.055
601966.SH,0.215
601958.SH,0.168
