con_code,weight
603899.SH,0.249
603888.SH,0.102
603885.SH,0.23
603883.SH,0.166
603877.SH,0.035
603868.SH,0.061
603816.SH,0.204
603806.SH,0.085
603766.SH,0.147
603659.SH,0.088
603658.SH,0.156
603589.SH,0.332
603569.SH,0.031
603568.SH,0.104
603556.SH,0.085
603515.SH,0.136
603444.SH,0.106
603377.SH,0.078
603369.SH,0.251
603355.SH,0.075
603328.SH,0.09
603228.SH,0.137
603225.SH,0.079
603198.SH,0.116
603188.SH,0.119
603169.SH,0.063
603077.SH,0.296
603056.SH,0.066
603025.SH,0.043
603019.SH,0.638
603000.SH,0.132
601969.SH,0.057
601966.SH,0.231
601928.SH,0.18
601880.SH,0.204
601872.SH,0.333
601811.SH,0.048
601801.SH,0.132
601777.SH,0.091
601717.SH,0.2
601689.SH,0.109
601678.SH,0.162
601608.SH,0.157
601311.SH,0.14
601233.SH,0.398
601200.SH,0.151
601179.SH,0.24
601168.SH,0.409
601128.SH,0.252
601127.SH,0.1
601098.SH,0.288
601020.SH,0.049
601019.SH,0.07
601016.SH,0.135
601001.SH,0.142
601000.SH,0.241
600996.SH,0.067
600993.SH,0.143
600978.SH,0.161
600971.SH,0.107
600970.SH,0.206
600967.SH,0.348
600939.SH,0.089
600936.SH,0.155
600917.SH,0.047
600908.SH,0.178
600895.SH,0.235
600885.SH,0.329
600884.SH,0.256
600881.SH,0.184
600879.SH,0.434
600875.SH,0.272
600874.SH,0.105
600872.SH,0.472
600869.SH,0.132
600863.SH,0.209
600862.SH,0.073
600859.SH,0.15
600848.SH,0.182
600839.SH,0.302
600835.SH,0.16
600827.SH,0.227
600823.SH,0.207
600811.SH,0.393
600808.SH,0.426
600801.SH,0.316
600787.SH,0.204
600777.SH,0.164
600773.SH,0.102
600770.SH,0.119
600765.SH,0.144
600760.SH,0.479
600759.SH,0.127
600757.SH,0.131
600755.SH,0.285
600754.SH,0.126
600751.SH,0.161
600750.SH,0.133
600748.SH,0.086
600743.SH,0.073
600737.SH,0.238
600729.SH,0.226
600718.SH,0.291
600717.SH,0.203
600694.SH,0.127
600687.SH,0.074
600673.SH,0.406
600664.SH,0.181
600657.SH,0.11
600655.SH,0.263
600651.SH,0.078
600649.SH,0.226
600648.SH,0.168
600645.SH,0.171
600643.SH,0.34
600642.SH,0.472
600640.SH,0.095
600639.SH,0.093
600635.SH,0.22
600633.SH,0.173
600623.SH,0.171
600618.SH,0.05
600614.SH,0.132
600611.SH,0.141
600600.SH,0.36
600598.SH,0.214
600597.SH,0.158
600594.SH,0.129
600584.SH,0.337
600582.SH,0.225
600580.SH,0.141
600578.SH,0.144
600575.SH,0.14
600572.SH,0.283
600565.SH,0.13
600563.SH,0.178
600557.SH,0.141
600545.SH,0.15
600536.SH,0.257
600528.SH,0.384
600525.SH,0.264
600521.SH,0.315
600517.SH,0.077
600511.SH,0.265
600503.SH,0.179
600500.SH,0.249
600499.SH,0.198
600481.SH,0.1
600478.SH,0.148
600466.SH,0.194
600460.SH,0.237
600458.SH,0.097
600435.SH,0.223
600428.SH,0.099
600426.SH,0.544
600422.SH,0.129
600418.SH,0.207
600416.SH,0.12
600410.SH,0.222
600409.SH,0.214
600395.SH,0.126
600393.SH,0.073
600392.SH,0.361
600388.SH,0.224
600380.SH,0.245
600366.SH,0.112
600350.SH,0.099
600348.SH,0.234
600338.SH,0.141
600335.SH,0.09
600329.SH,0.131
600325.SH,0.359
600317.SH,0.182
600316.SH,0.122
600315.SH,0.295
600312.SH,0.209
600307.SH,0.215
600300.SH,0.115
600298.SH,0.366
600292.SH,0.067
600291.SH,0.266
600282.SH,0.291
600280.SH,0.07
600277.SH,0.218
600270.SH,0.251
600267.SH,0.228
600266.SH,0.243
600260.SH,0.253
600259.SH,0.143
600258.SH,0.277
600256.SH,0.612
600240.SH,0.117
600216.SH,0.167
600201.SH,0.711
600195.SH,0.139
600187.SH,0.111
