con_code,weight
600022.SH,0.276
600021.SH,0.244
600017.SH,0.151
600008.SH,0.208
600006.SH,0.104
300459.SZ,0.074
300450.SZ,0.506
300418.SZ,0.201
300383.SZ,0.463
300376.SZ,0.114
300324.SZ,0.141
300316.SZ,0.223
300315.SZ,0.252
300308.SZ,0.157
300297.SZ,0.112
300287.SZ,0.117
300274.SZ,0.277
300266.SZ,0.098
300257.SZ,0.095
300253.SZ,0.471
300244.SZ,0.196
300207.SZ,0.256
300199.SZ,0.103
300197.SZ,0.142
300182.SZ,0.185
300168.SZ,0.254
300166.SZ,0.237
300159.SZ,0.108
300134.SZ,0.153
300133.SZ,0.184
300115.SZ,0.166
300113.SZ,0.175
300088.SZ,0.274
300058.SZ,0.235
300055.SZ,0.124
300027.SZ,0.244
300026.SZ,0.163
300010.SZ,0.165
300009.SZ,0.262
300002.SZ,0.155
300001.SZ,0.247
002948.SZ,0.089
002946.SZ,0.035
002941.SZ,0.041
002936.SZ,0.081
002926.SZ,0.349
002920.SZ,0.116
002916.SZ,0.317
002839.SZ,0.136
002831.SZ,0.137
002821.SZ,0.347
002815.SZ,0.101
002812.SZ,0.215
002807.SZ,0.133
002818.SZ,0.076
002797.SZ,0.338
002745.SZ,0.117
002709.SZ,0.119
002707.SZ,0.095
002701.SZ,0.169
002699.SZ,0.052
002690.SZ,0.224
002681.SZ,0.093
002672.SZ,0.113
002670.SZ,0.226
002665.SZ,0.154
002640.SZ,0.145
002635.SZ,0.131
002607.SZ,0.25
002603.SZ,0.173
002589.SZ,0.249
002583.SZ,0.237
002573.SZ,0.126
002572.SZ,0.317
002544.SZ,0.113
002517.SZ,0.091
002512.SZ,0.094
002509.SZ,0.081
002507.SZ,0.368
002506.SZ,0.458
002505.SZ,0.136
002503.SZ,0.105
002500.SZ,0.375
002491.SZ,0.14
002489.SZ,0.095
002482.SZ,0.09
002470.SZ,0.14
002465.SZ,0.408
002463.SZ,0.523
002444.SZ,0.154
002440.SZ,0.221
002439.SZ,0.479
002437.SZ,0.082
002434.SZ,0.092
002431.SZ,0.107
002426.SZ,0.167
002424.SZ,0.137
002419.SZ,0.162
002416.SZ,0.057
002414.SZ,0.19
002408.SZ,0.178
002407.SZ,0.192
002405.SZ,0.623
002399.SZ,0.199
002390.SZ,0.144
002387.SZ,0.324
002385.SZ,0.363
002384.SZ,0.415
002382.SZ,0.101
002375.SZ,0.095
002373.SZ,0.314
002372.SZ,0.271
002371.SZ,0.313
002368.SZ,0.182
002366.SZ,0.128
002358.SZ,0.127
002353.SZ,0.338
002344.SZ,0.077
002340.SZ,0.401
002332.SZ,0.131
002317.SZ,0.149
002302.SZ,0.153
002299.SZ,0.365
002285.SZ,0.139
002281.SZ,0.299
002280.SZ,0.141
002273.SZ,0.341
002268.SZ,0.4
002266.SZ,0.193
002254.SZ,0.116
002251.SZ,0.088
002249.SZ,0.128
002244.SZ,0.171
002242.SZ,0.168
002250.SZ,0.215
002233.SZ,0.206
002223.SZ,0.369
002221.SZ,0.248
002217.SZ,0.264
002212.SZ,0.192
002195.SZ,0.449
