con_code,weight
603000.SH,0.255
601975.SH,0.132
601969.SH,0.053
601966.SH,0.257
601958.SH,0.181
601928.SH,0.135
601880.SH,0.146
601872.SH,0.467
601869.SH,0.063
601866.SH,0.239
601865.SH,0.042
601860.SH,0.053
601811.SH,0.049
601799.SH,0.306
601718.SH,0.167
601717.SH,0.157
601801.SH,0.076
601699.SH,0.203
601689.SH,0.171
601678.SH,0.129
601615.SH,0.079
601611.SH,0.131
601608.SH,0.151
601598.SH,0.157
601333.SH,0.242
601326.SH,0.106
601233.SH,0.387
601231.SH,0.293
601228.SH,0.166
601200.SH,0.118
601179.SH,0.174
601168.SH,0.294
601139.SH,0.105
601128.SH,0.582
601127.SH,0.075
601118.SH,0.196
601106.SH,0.186
601100.SH,0.307
601099.SH,0.602
601098.SH,0.2
601068.SH,0.04
601019.SH,0.101
601016.SH,0.093
601005.SH,0.253
601003.SH,0.068
601001.SH,0.086
601000.SH,0.18
600996.SH,0.059
600985.SH,0.101
600970.SH,0.17
600967.SH,0.209
600959.SH,0.232
600939.SH,0.041
600917.SH,0.032
600909.SH,0.308
600908.SH,0.167
600903.SH,0.078
600901.SH,0.132
600895.SH,0.276
600885.SH,0.359
600884.SH,0.248
600881.SH,0.242
600879.SH,0.303
600875.SH,0.236
600874.SH,0.073
600869.SH,0.127
600863.SH,0.186
600862.SH,0.143
600859.SH,0.127
600845.SH,0.259
600839.SH,0.251
600835.SH,0.125
600827.SH,0.168
600823.SH,0.157
600820.SH,0.266
600811.SH,0.233
600808.SH,0.214
600804.SH,0.204
600801.SH,0.42
600787.SH,0.107
600782.SH,0.191
600779.SH,0.236
600777.SH,0.2
600776.SH,0.232
600770.SH,0.098
600765.SH,0.134
600763.SH,0.46
600759.SH,0.102
600757.SH,0.087
600755.SH,0.222
600754.SH,0.215
600751.SH,0.123
600748.SH,0.128
600739.SH,0.435
600737.SH,0.211
600729.SH,0.17
600745.SH,0.727
600728.SH,0.292
600718.SH,0.23
600717.SH,0.147
