con_code,weight
002390.SZ,0.145
002387.SZ,0.365
002385.SZ,0.305
002384.SZ,0.498
002382.SZ,0.097
002375.SZ,0.094
002373.SZ,0.344
002372.SZ,0.262
002371.SZ,0.315
002368.SZ,0.192
002366.SZ,0.112
002358.SZ,0.109
002353.SZ,0.339
002344.SZ,0.07
002340.SZ,0.387
002332.SZ,0.145
002317.SZ,0.174
002302.SZ,0.146
002299.SZ,0.32
002285.SZ,0.122
002281.SZ,0.303
002280.SZ,0.131
002273.SZ,0.431
002268.SZ,0.429
002266.SZ,0.189
002254.SZ,0.115
002251.SZ,0.084
002250.SZ,0.25
002249.SZ,0.122
002244.SZ,0.156
002242.SZ,0.176
002233.SZ,0.18
002223.SZ,0.34
002221.SZ,0.239
002217.SZ,0.284
002212.SZ,0.196
002195.SZ,0.4
002191.SZ,0.221
002183.SZ,0.162
002176.SZ,0.125
002174.SZ,0.222
002157.SZ,0.47
002155.SZ,0.188
002152.SZ,0.272
002131.SZ,0.204
002129.SZ,0.53
002128.SZ,0.123
002127.SZ,0.398
002118.SZ,0.086
002110.SZ,0.207
002093.SZ,0.116
002092.SZ,0.275
002085.SZ,0.242
002078.SZ,0.323
002075.SZ,0.339
002074.SZ,0.261
002064.SZ,0.155
002056.SZ,0.147
002051.SZ,0.129
002049.SZ,0.569
002048.SZ,0.172
002038.SZ,0.202
002030.SZ,0.148
002028.SZ,0.155
002019.SZ,0.254
002004.SZ,0.2
002002.SZ,0.171
000999.SZ,0.299
000998.SZ,0.303
000997.SZ,0.314
000990.SZ,0.096
000988.SZ,0.4
000987.SZ,0.064
000983.SZ,0.243
000980.SZ,0.111
000975.SZ,0.407
000970.SZ,0.211
000960.SZ,0.266
000959.SZ,0.139
000937.SZ,0.097
000932.SZ,0.181
000930.SZ,0.201
000926.SZ,0.127
600694.SH,0.1
600673.SH,0.288
600664.SH,0.152
600657.SH,0.086
600649.SH,0.183
600648.SH,0.175
600645.SH,0.148
600643.SH,0.221
600642.SH,0.357
600640.SH,0.126
600639.SH,0.092
600633.SH,0.176
600623.SH,0.107
600611.SH,0.116
600598.SH,0.181
600597.SH,0.168
600584.SH,0.434
600582.SH,0.142
600580.SH,0.169
600575.SH,0.144
600572.SH,0.31
600567.SH,0.259
600565.SH,0.123
600563.SH,0.159
600557.SH,0.183
600549.SH,0.298
600545.SH,0.11
600536.SH,0.558
600528.SH,0.299
600525.SH,0.176
600521.SH,0.256
600515.SH,0.17
600511.SH,0.218
600507.SH,0.158
600500.SH,0.176
600499.SH,0.134
600497.SH,0.295
600486.SH,0.243
600478.SH,0.122
600466.SH,0.235
600460.SH,0.313
600458.SH,0.114
600435.SH,0.23
600428.SH,0.08
600426.SH,0.49
600418.SH,0.183
600416.SH,0.122
600410.SH,0.319
600409.SH,0.167
600393.SH,0.063
600392.SH,0.252
600388.SH,0.195
600380.SH,0.249
600376.SH,0.274
600373.SH,0.236
600350.SH,0.077
600348.SH,0.163
600338.SH,0.085
600335.SH,0.073
600329.SH,0.102
600325.SH,0.312
600317.SH,0.13
600316.SH,0.164
600315.SH,0.302
600312.SH,0.149
000887.SZ,0.166
000883.SZ,0.208
000878.SZ,0.224
000877.SZ,0.18
000869.SZ,0.107
000860.SZ,0.71
000848.SZ,0.116
000830.SZ,0.265
000829.SZ,0.094
000826.SZ,0.177
000813.SZ,0.183
000807.SZ,0.184
000778.SZ,0.286
000766.SZ,0.09
000761.SZ,0.038
000758.SZ,0.159
000750.SZ,0.382
000738.SZ,0.205
000732.SZ,0.157
000729.SZ,0.215
000727.SZ,0.154
000723.SZ,0.294
000718.SZ,0.147
000717.SZ,0.117
000712.SZ,0.15
000690.SZ,0.282
000686.SZ,0.299
000685.SZ,0.184
000681.SZ,0.225
000636.SZ,0.269
000623.SZ,0.375
000600.SZ,0.101
000598.SZ,0.225
000587.SZ,0.058
000581.SZ,0.251
000564.SZ,0.118
000563.SZ,0.213
000559.SZ,0.187
000552.SZ,0.074
000547.SZ,0.309
000543.SZ,0.129
000541.SZ,0.085
000537.SZ,0.093
000536.SZ,0.1
000528.SZ,0.169
000519.SZ,0.148
000513.SZ,0.257
000501.SZ,0.102
000488.SZ,0.166
000426.SZ,0.105
000401.SZ,0.379
000400.SZ,0.134
000301.SZ,0.163
000158.SZ,0.14
000156.SZ,0.141
600307.SH,0.153
600298.SH,0.35
600291.SH,0.125
600282.SH,0.214
600280.SH,0.047
600277.SH,0.154
600267.SH,0.146
600266.SH,0.208
600260.SH,0.275
600259.SH,0.127
600258.SH,0.215
600216.SH,0.203
600201.SH,0.573
600195.SH,0.157
600183.SH,0.744
600179.SH,0.088
600171.SH,0.221
600169.SH,0.112
600167.SH,0.201
600166.SH,0.242
600161.SH,0.389
600160.SH,0.254
600158.SH,0.175
600155.SH,0.179
600151.SH,0.135
600143.SH,0.329
600141.SH,0.149
600138.SH,0.183
600126.SH,0.054
600125.SH,0.141
600120.SH,0.174
600098.SH,0.088
600094.SH,0.308
600079.SH,0.306
600073.SH,0.146
600064.SH,0.205
600062.SH,0.167
600060.SH,0.167
600058.SH,0.086
600056.SH,0.181
600053.SH,0.072
600039.SH,0.183
600037.SH,0.238
600026.SH,0.241
600022.SH,0.253
600021.SH,0.216
600017.SH,0.143
600008.SH,0.198
600006.SH,0.095
300459.SZ,0.08
300450.SZ,0.467
300418.SZ,0.185
300383.SZ,0.45
300376.SZ,0.107
300324.SZ,0.14
300316.SZ,0.251
300315.SZ,0.343
300308.SZ,0.152
300297.SZ,0.112
300287.SZ,0.118
300274.SZ,0.302
300266.SZ,0.089
300257.SZ,0.098
300253.SZ,0.54
300244.SZ,0.239
300207.SZ,0.307
300199.SZ,0.088
300197.SZ,0.136
300182.SZ,0.176
300168.SZ,0.314
300166.SZ,0.249
300159.SZ,0.101
300134.SZ,0.18
300133.SZ,0.184
300115.SZ,0.203
300113.SZ,0.204
000090.SZ,0.177
000089.SZ,0.296
000078.SZ,0.144
000066.SZ,0.596
000062.SZ,0.119
000061.SZ,0.093
000060.SZ,0.265
000039.SZ,0.284
000031.SZ,0.209
000028.SZ,0.17
000027.SZ,0.18
000025.SZ,0.063
000021.SZ,0.215
000012.SZ,0.135
000009.SZ,0.298
000008.SZ,0.175
000006.SZ,0.125
300088.SZ,0.359
300058.SZ,0.267
300055.SZ,0.109
300027.SZ,0.243
300026.SZ,0.158
300010.SZ,0.165
300009.SZ,0.249
300002.SZ,0.145
