con_code,weight
603888.SH,0.088
603883.SH,0.129
603877.SH,0.037
603868.SH,0.087
603816.SH,0.121
603806.SH,0.066
603766.SH,0.178
603658.SH,0.107
603589.SH,0.331
603569.SH,0.035
603568.SH,0.069
603556.SH,0.099
603528.SH,0.052
603515.SH,0.119
603444.SH,0.095
603377.SH,0.121
603369.SH,0.186
603355.SH,0.095
603328.SH,0.103
603228.SH,0.063
603225.SH,0.067
603198.SH,0.101
603188.SH,0.137
603169.SH,0.062
603077.SH,0.169
603025.SH,0.035
603019.SH,0.434
603001.SH,0.056
603000.SH,0.143
601969.SH,0.046
601928.SH,0.148
601880.SH,0.207
601811.SH,0.051
601777.SH,0.114
601717.SH,0.141
601699.SH,0.326
601689.SH,0.129
601678.SH,0.162
601311.SH,0.135
601233.SH,0.351
601231.SH,0.247
601200.SH,0.21
601168.SH,0.375
601128.SH,0.042
601127.SH,0.088
601020.SH,0.078
601016.SH,0.131
601002.SH,0.122
601001.SH,0.121
601000.SH,0.257
600996.SH,0.074
600993.SH,0.148
600978.SH,0.26
600971.SH,0.125
600970.SH,0.249
600967.SH,0.195
600939.SH,0.035
600936.SH,0.192
600917.SH,0.046
600908.SH,0.174
600894.SH,0.096
600885.SH,0.316
600884.SH,0.261
600881.SH,0.206
600880.SH,0.097
600879.SH,0.358
600875.SH,0.322
600874.SH,0.136
600872.SH,0.331
600869.SH,0.122
600863.SH,0.207
600862.SH,0.097
600859.SH,0.152
600848.SH,0.162
600839.SH,0.308
600835.SH,0.189
600826.SH,0.066
600823.SH,0.178
600811.SH,0.326
600808.SH,0.295
600801.SH,0.165
600787.SH,0.29
600776.SH,0.083
600773.SH,0.122
600770.SH,0.142
600765.SH,0.134
600759.SH,0.116
600757.SH,0.101
600755.SH,0.301
600754.SH,0.124
600751.SH,0.188
600750.SH,0.11
600748.SH,0.085
600743.SH,0.082
600737.SH,0.195
600729.SH,0.146
600718.SH,0.306
600717.SH,0.21
600694.SH,0.142
600687.SH,0.126
600673.SH,0.28
600664.SH,0.213
600657.SH,0.102
600655.SH,0.259
600651.SH,0.152
600648.SH,0.166
600645.SH,0.21
600643.SH,0.305
600642.SH,0.383
600640.SH,0.084
600639.SH,0.104
600635.SH,0.222
600633.SH,0.19
600628.SH,0.095
600623.SH,0.115
600618.SH,0.058
600614.SH,0.258
600611.SH,0.149
600600.SH,0.328
600598.SH,0.184
600597.SH,0.222
600594.SH,0.155
600587.SH,0.131
600584.SH,0.486
600582.SH,0.138
600580.SH,0.124
600578.SH,0.12
600575.SH,0.189
600572.SH,0.213
600566.SH,0.222
600565.SH,0.139
600563.SH,0.164
600557.SH,0.139
600545.SH,0.15
600536.SH,0.118
600525.SH,0.498
600521.SH,0.451
600517.SH,0.105
600516.SH,0.743
600511.SH,0.204
600503.SH,0.251
600500.SH,0.211
600499.SH,0.335
600481.SH,0.078
600478.SH,0.182
600466.SH,0.191
600460.SH,0.277
600458.SH,0.116
600438.SH,0.451
600435.SH,0.264
600428.SH,0.115
600426.SH,0.433
600422.SH,0.121
600418.SH,0.3
600416.SH,0.198
600410.SH,0.222
600409.SH,0.237
600395.SH,0.109
600393.SH,0.154
600392.SH,0.369
600388.SH,0.355
600380.SH,0.211
600366.SH,0.164
600348.SH,0.213
600346.SH,0.25
600338.SH,0.13
600335.SH,0.111
600329.SH,0.101
600325.SH,0.299
600317.SH,0.158
600316.SH,0.146
600315.SH,0.417
600312.SH,0.162
600307.SH,0.215
600300.SH,0.123
600298.SH,0.388
600292.SH,0.084
600291.SH,0.37
600289.SH,0.105
600284.SH,0.124
600282.SH,0.256
600280.SH,0.108
600277.SH,0.127
600270.SH,0.15
600267.SH,0.21
600266.SH,0.296
600260.SH,0.297
600259.SH,0.142
600256.SH,0.38
600240.SH,0.234
600216.SH,0.187
600201.SH,0.684
600195.SH,0.101
600187.SH,0.148
600184.SH,0.089
600183.SH,0.301
600179.SH,0.252
600176.SH,0.684
600171.SH,0.21
600169.SH,0.149
600166.SH,0.314
600161.SH,0.231
600160.SH,0.269
600158.SH,0.166
600155.SH,0.128
600151.SH,0.183
600143.SH,0.257
600141.SH,0.142
600138.SH,0.29
600126.SH,0.064
600125.SH,0.237
600122.SH,0.214
600120.SH,0.198
600108.SH,0.153
600098.SH,0.139
600094.SH,0.267
600086.SH,0.172
600079.SH,0.405
600073.SH,0.128
600064.SH,0.184
600062.SH,0.258
600060.SH,0.283
600059.SH,0.109
600058.SH,0.124
600056.SH,0.319
