STOCK,50000000.0
alpha,-0.062
annualized_returns,0.008
benchmark_annualized_returns,0.076
benchmark_total_returns,0.238
beta,0.965
cash,144561.607
downside_risk,0.056
end_date,2019-12-31
information_ratio,-0.876
max_drawdown,0.336
run_type,BACKTEST
sharpe,0.004
sortino,0.001
start_date,2017-01-03
strategy_file,../src/semi_cr.py
strategy_name,semi_cr
total_returns,0.023
total_value,51159837.979
tracking_error,0.073
unit_net_value,1.023
units,50000000.0
volatility,0.188
